N	3gram	Propp_Isto_4	StatiiOP
1	и т д	24	21
2	о том что	2	11
3	до сих пор	5	7
4	в данном случае	3	6
5	с другой стороны	4	6
6	не может быть	4	5
7	т д но	1	4
8	не только в	2	4
9	в том отношении	1	4
10	так и в	2	4
11	что и в	1	4
12	на то что	3	4
13	так же как	12	3
14	в том как	1	3
15	ничего общего с	1	3
16	но все же	4	3
17	за то что	1	3
18	возможно что в	1	2
19	в том числе	1	2
20	в этом случае	3	2
21	тому что в	1	2
22	в иных случаях	1	2
23	но и в	1	2
24	и то что	5	2
25	может быть и	1	2
26	если бы мы	1	2
27	в то время	1	2
28	отношении что они	1	2
29	не в том	1	2
30	т е в	3	2
31	вовсе не в	1	2
32	он должен был	2	2
33	том отношении что	1	2
34	тем более что	1	2
35	тем не менее	2	2
36	как и в	1	2
37	на том что	1	1
38	потому что он	1	1
39	нет никакого сомнения	1	1
40	объясняется тем что	1	1
41	дело не только	1	1
42	же как и	4	1
43	т д конечно	1	1
44	но для нас	1	1
45	в зависимости от	1	1
46	что они любят	1	1
47	в таких случаях	2	1
48	является то что	1	1
49	что он не	1	1
50	точно так же	5	1
51	на этот вопрос	2	1
52	нет может быть	1	1
53	он является в	1	1
54	и в этих	1	1
55	и в других	1	1
56	не может поэтому	1	1
57	но и это	1	1
58	о том как	1	1
59	то время как	1	1
60	содержит в себе	2	1
61	то что она	1	1
62	как будто бы	1	1
63	во всех этих	1	1
64	то что он	2	1
65	с нашей точки	1	1
66	академии наук в	1	1
67	никакого сомнения что	2	1
68	одна из таких	1	1
69	что же это	1	1
70	что и у	1	1
71	смысле этого слова	2	1
72	с того что	2	1
73	и не может	1	1
74	нашей точки зрения	1	1
75	с этой стороны	2	1
76	же это за	1	1
77	после того как	2	1
78	к тому что	1	1
79	в узком смысле	1	1
80	и могут быть	1	1
81	внимание на то	1	1
82	а в тех	1	1
83	этих двух сторон	1	1
84	т д в	1	1
