N	2gram	Nazirov_Tv_1	Psycholo
1	и в	21	38
2	то что	8	35
3	все время	1	30
4	в том	7	25
5	в самом	3	25
6	самом деле	2	21
7	что в	12	20
8	может быть	5	19
9	и что	1	18
10	что она	2	16
11	в ней	2	15
12	то есть	12	15
13	и т	3	14
14	том что	11	14
15	как бы	17	14
16	потому что	5	14
17	в этом	6	13
18	в этой	5	13
19	не только	7	12
20	таким образом	5	12
21	было бы	1	12
22	не в	2	12
23	что он	6	11
24	то же	13	10
25	в сущности	1	10
26	что это	1	10
27	и не	7	10
28	же самое	1	10
29	и все	6	10
30	о которых	1	9
31	в двух	2	9
32	с этим	1	8
33	все же	5	8
34	и как	4	8
35	говорит что	2	8
36	с тем	1	8
37	как и	12	8
38	в одном	1	8
39	видим что	1	8
40	и это	1	8
41	но только	2	8
42	так что	2	8
43	вовсе не	5	8
44	как раз	1	8
45	перед нами	2	8
46	мы уже	1	7
47	с другой	3	7
48	заключается в	1	7
49	не может	4	7
50	в ее	1	7
51	что у	1	7
52	никак не	1	7
53	между тем	1	7
54	а не	5	7
55	а в	6	7
56	и на	7	6
57	к чему	1	6
58	как это	1	6
59	и если	1	6
60	он не	8	6
61	в котором	6	6
62	тому что	1	6
63	она не	1	6
64	не имеет	1	6
65	самого начала	3	6
66	и его	6	6
67	к тому	2	6
68	указывает на	1	6
69	с самого	3	6
70	и здесь	1	6
71	о том	6	6
72	один из	4	6
73	с одной	1	6
74	если мы	1	6
75	из них	2	6
76	так как	3	6
77	до сих	1	6
78	он говорит	3	6
79	я не	3	5
80	время в	3	5
81	морали и	1	5
82	в своем	4	5
83	в которой	3	5
84	так сказать	2	5
85	на этом	1	5
86	в своей	4	5
87	т п	2	5
88	казалось бы	1	5
89	и когда	2	5
90	в его	13	5
91	в какой	1	5
92	но и	3	5
93	одной стороны	1	5
94	вместе с	2	5
95	сих пор	1	5
96	или в	2	5
97	о котором	2	5
98	другой стороны	1	5
99	на деле	2	4
100	что если	1	4
101	время как	1	4
102	во всех	1	4
103	не то	2	4
104	как в	8	4
105	когда он	2	4
106	в целом	4	4
107	все эти	1	4
108	в себе	2	4
109	если он	1	4
110	в нем	3	4
111	при этом	7	4
112	т д	1	4
113	здесь мы	2	4
114	не мог	2	4
115	но если	3	4
116	что этот	1	4
117	что эта	1	4
118	что с	1	4
119	и другое	1	4
120	одна из	2	4
121	в нас	1	4
122	никогда не	3	4
123	больше чем	2	4
124	в самой	1	4
125	как будто	5	4
126	мы все	1	4
127	в виду	2	4
128	что и	2	4
129	с той	1	4
130	только в	5	4
131	при помощи	2	4
132	у него	7	4
133	и даже	3	4
134	по своему	1	4
135	того что	3	4
136	в свою	7	4
137	сказать что	2	4
138	ее в	3	4
139	в своих	5	4
140	того же	2	3
141	сам автор	1	3
142	и этот	1	3
143	из всех	4	3
144	стихах и	1	3
145	совсем не	1	3
146	что как	2	3
147	на словах	1	3
148	что по	1	3
149	и к	1	3
150	но в	7	3
151	та же	4	3
152	больше не	4	3
153	не к	1	3
154	у читателя	1	3
155	что все	3	3
156	рассказывает о	1	3
157	его в	1	3
158	и тем	2	3
159	ни в	1	3
160	в них	1	3
161	далеко не	3	3
162	в один	2	3
163	место в	3	3
164	всякий раз	1	3
165	в коротком	1	3
166	в то	15	3
167	в плане	1	3
168	в основе	2	3
169	где он	2	3
170	и о	1	3
171	наряду с	1	3
172	он был	1	3
173	эти два	1	3
174	тот же	2	3
175	уже говорили	1	3
176	был бы	2	3
177	не так	3	3
178	ее не	1	3
179	к ним	1	3
180	тем что	1	3
181	что не	2	3
182	то и	1	3
183	в стихах	2	3
184	так называемой	1	3
185	этот рассказ	1	3
186	указывал на	1	3
187	когда она	1	3
188	только для	1	3
189	но это	5	3
190	все это	10	3
191	от имени	1	3
192	одновременно и	2	3
193	а я	1	3
194	к этому	2	3
195	в таком	1	3
196	от этой	1	2
197	себя как	2	2
198	на самом	3	2
199	по преимуществу	2	2
200	нас на	1	2
201	не имеют	4	2
202	той же	3	2
203	героев в	2	2
204	большей частью	1	2
205	между собой	1	2
206	столь же	1	2
207	всего этого	1	2
208	что его	2	2
209	это имеет	1	2
210	одним словом	1	2
211	совершенно прав	1	2
212	отнюдь не	5	2
213	и я	1	2
214	в истории	1	2
215	в одной	2	2
216	как к	2	2
217	более и	1	2
218	это был	1	2
219	в полном	1	2
220	целый ряд	1	2
221	и наконец	2	2
222	что герои	1	2
223	со своей	1	2
224	внес в	1	2
225	представляет собой	3	2
226	он в	1	2
227	что так	1	2
228	человеке и	1	2
229	в прямом	1	2
230	по самому	2	2
231	все другие	1	2
232	всех этих	1	2
233	и вот	1	2
234	и по	3	2
235	в нее	1	2
236	на всю	1	2
237	по смыслу	1	2
238	показывает что	1	2
239	и уже	1	2
240	такой же	2	2
241	места в	1	2
242	и ее	1	2
243	даже у	1	2
244	образом и	1	2
245	но он	2	2
246	и более	1	2
247	в этих	2	2
248	это является	1	2
249	впечатление от	1	2
250	все более	2	2
251	вместе и	1	2
252	в русской	5	2
253	дело не	3	2
254	он хочет	1	2
255	нельзя не	1	2
256	находятся в	1	2
257	к ней	2	2
258	же самая	2	2
259	если нельзя	1	2
260	то это	1	2
261	ли это	1	2
262	у нас	1	2
263	не могут	1	2
264	что оно	1	2
265	ли что	1	2
266	он видит	3	2
267	рассказа и	1	2
268	с ее	3	2
269	свою очередь	1	2
270	не могу	2	2
271	данном случае	2	2
272	только то	1	2
273	действия и	1	2
274	прямом смысле	1	2
275	в глаза	2	2
276	одного из	2	2
277	для этого	1	2
278	с ним	3	2
279	при такой	1	2
280	внимание на	1	2
281	и та	2	2
282	но мы	1	2
283	в которую	1	2
284	и часто	1	2
285	и действительно	1	2
286	должен был	1	2
287	наше время	2	2
288	по мнению	3	2
289	узнаем что	1	2
290	все они	1	2
291	со всеми	3	2
292	в качестве	2	2
293	для всех	1	2
294	уже не	3	2
295	своих героев	3	2
296	в виде	3	2
297	по выражению	1	2
298	к своим	1	2
299	одно из	1	2
300	для него	6	2
301	того мы	1	2
302	могло бы	1	2
303	в конце	1	2
304	но что	1	2
305	рассказа он	1	2
306	заметить что	1	2
307	представляют собой	1	2
308	без всякой	1	2
309	а с	1	2
310	говорит о	3	2
311	до конца	2	2
312	эти слова	2	2
313	к его	1	2
314	к себе	1	2
315	надо было	2	2
316	хотя бы	5	2
317	если так	1	2
318	в данном	2	2
319	но сам	1	2
320	есть только	1	2
321	это есть	1	2
322	что же	1	2
323	в первой	2	2
324	с этой	1	2
325	так ли	2	2
326	в наше	2	2
327	при таком	1	2
328	вовсе нет	1	2
329	только что	2	2
330	же в	1	2
331	так же	3	2
332	его к	1	2
333	была бы	1	2
334	имеет место	1	2
335	из своей	1	2
336	к этой	1	2
337	и другие	3	2
338	значения этого	1	1
339	говорили уже	1	1
340	они представляют	1	1
341	говорили о	1	1
342	как известно	1	1
343	гибели то	1	1
344	этом она	1	1
345	герои не	1	1
346	же как	1	1
347	он считает	1	1
348	в движение	1	1
349	чтобы не	1	1
350	сплошь и	1	1
351	это и	3	1
352	и есть	1	1
353	нам кажется	1	1
354	этой теории	1	1
355	в первом	2	1
356	лежащая в	1	1
357	и до	1	1
358	выражается в	1	1
359	от которых	1	1
360	их и	1	1
361	в несколько	1	1
362	утверждает свое	1	1
363	мы имеем	1	1
364	и тут	1	1
365	весь рассказ	1	1
366	бы что	1	1
367	среды и	3	1
368	он как	1	1
369	не столько	2	1
370	одной только	1	1
371	вниманию читателя	1	1
372	на себя	1	1
373	на практике	1	1
374	событий и	1	1
375	что можно	1	1
376	что ж	1	1
377	себе что	1	1
378	и он	2	1
379	из ее	1	1
380	странно ли	1	1
381	его правоту	1	1
382	еще не	1	1
383	здесь нет	2	1
384	свои права	1	1
385	можно не	2	1
386	бесконечно разнообразна	1	1
387	в чем	2	1
388	это означало	2	1
389	с его	11	1
390	в сюжете	1	1
391	в изображении	1	1
392	но не	3	1
393	это зло	1	1
394	не все	1	1
395	отличие от	2	1
396	как говорит	1	1
397	а самый	1	1
398	кроме того	1	1
399	и где	1	1
