N	2gram	Bakhtin_Pr_4	Istorich
1	и в	46	25
2	вместе с	2	22
3	что он	6	22
4	может быть	23	17
5	мы имеем	3	14
6	не только	14	13
7	но и	12	13
8	в его	9	12
9	так как	5	11
10	уже не	4	11
11	и не	27	11
12	в этом	16	10
13	тем что	3	10
14	все же	4	10
15	и его	6	9
16	его в	1	9
17	с другой	3	9
18	таким образом	4	9
19	героя в	3	9
20	еще не	7	8
21	и на	11	8
22	все эти	4	8
23	что в	4	8
24	на него	3	8
25	связи с	1	8
26	и что	3	8
27	мы видим	1	8
28	мы знаем	1	8
29	другой стороны	3	8
30	этих случаях	2	8
31	том что	4	8
32	в нем	17	7
33	а затем	1	7
34	как и	12	7
35	во время	1	7
36	потому что	4	7
37	о том	5	7
38	и здесь	4	7
39	то что	4	7
40	только в	6	7
41	с одной	1	7
42	превращается в	4	7
43	одной стороны	1	7
44	этом случае	1	7
45	но это	6	7
46	в частности	1	7
47	как в	4	6
48	это не	5	6
49	не может	19	6
50	в этих	4	6
51	не в	10	6
52	и он	6	6
53	что и	3	6
54	там где	2	6
55	себя в	3	6
56	прежде всего	9	6
57	могут быть	2	6
58	или в	8	6
59	в том	9	6
60	например в	4	5
61	мы не	4	5
62	в ней	1	5
63	но не	4	5
64	с этим	2	5
65	что это	1	5
66	но все	2	5
67	здесь мы	1	5
68	входит в	1	5
69	живет в	2	5
70	не будем	1	5
71	как мы	12	5
72	мы увидим	6	5
73	него и	1	5
74	связано с	1	5
75	так же	3	5
76	в него	6	5
77	для нас	2	5
78	же как	2	4
79	и это	3	4
80	то же	6	4
81	мы уже	3	4
82	мы здесь	2	4
83	в ее	1	4
84	от этого	2	4
85	он не	4	4
86	не как	3	4
87	что все	1	4
88	на этой	1	4
89	и тем	2	4
90	не всегда	1	4
91	не менее	2	4
92	того как	2	4
93	все еще	1	4
94	в некоторых	1	4
95	в пределах	10	4
96	что у	1	4
97	с ним	2	4
98	а именно	1	4
99	все это	6	4
100	в связи	1	4
101	в которых	2	3
102	формы этого	1	3
103	на себя	4	3
104	то это	3	3
105	в роли	1	3
106	это же	1	3
107	если в	2	3
108	и как	2	3
109	его к	2	3
110	в целом	1	3
111	в этой	3	3
112	только один	1	3
113	их в	3	3
114	на этом	3	3
115	человека в	1	3
116	имеется и	2	3
117	в то	5	3
118	друг друга	6	3
119	вид что	1	3
120	но эти	4	3
121	что при	1	3
122	здесь еще	1	3
123	того чтобы	1	3
124	в себя	4	3
125	на том	2	3
126	никогда не	6	3
127	и с	7	3
128	и вообще	1	3
129	после того	1	3
130	о нем	6	3
131	к нему	5	3
132	в форме	1	3
133	в другой	1	3
134	и др	1	3
135	никто не	1	3
136	он живет	1	3
137	сюда же	1	3
138	и пр	2	3
139	и все	9	3
140	и она	1	3
141	в данном	2	3
142	в книге	1	3
143	в более	1	3
144	не знаем	1	3
145	а в	2	3
146	в свою	1	3
147	героя и	4	3
148	можно наблюдать	1	3
149	они не	2	3
150	ту же	2	2
151	того же	3	2
152	самом деле	4	2
153	он может	1	2
154	выражения как	1	2
155	во сне	2	2
156	изменениями в	1	2
157	одним из	3	2
158	а как	2	2
159	вопрос о	2	2
160	героя но	2	2
161	человека и	3	2
162	мы и	3	2
163	это время	1	2
164	время в	1	2
165	в различных	3	2
166	во всех	5	2
167	в голове	1	2
168	по отношению	5	2
169	перед нами	12	2
170	когда он	2	2
171	он на	1	2
172	уже в	4	2
173	еще один	1	2
174	лестницы и	1	2
175	на то	3	2
176	друг с	5	2
177	и по	2	2
178	и других	4	2
179	и мы	1	2
180	свою противоположность	1	2
181	за ней	1	2
182	в это	1	2
