N	2gram	Propp_Isto_7	Dialekti
1	т е	16	46
2	и не	4	30
3	и есть	1	19
4	а не	8	18
5	и т	17	17
6	ничего не	5	17
7	может быть	14	17
8	то что	7	16
9	т д	16	15
10	и в	24	15
11	как бы	4	14
12	точки зрения	4	14
13	не имеет	4	14
14	так как	8	14
15	что это	6	13
16	по себе	1	13
17	того что	6	13
18	это не	10	12
19	в этом	12	11
20	и вот	1	11
21	ясно что	1	11
22	в том	7	11
23	прежде всего	2	11
24	не может	14	11
25	и все	6	11
26	том что	10	10
27	в основе	2	10
28	потому что	9	10
29	то же	8	9
30	мы не	4	9
31	было бы	2	9
32	с точки	1	9
33	и что	10	9
34	уже не	2	9
35	и пр	1	9
36	значит что	1	9
37	все это	8	9
38	что иное	1	8
39	в чем	5	8
40	не в	9	8
41	не только	21	8
42	ни в	2	8
43	и это	2	8
44	и о	2	8
45	и ее	2	8
46	это значит	2	8
47	должна быть	1	7
48	не просто	2	7
49	что именно	1	7
50	как и	6	7
51	теперь мы	1	7
52	и его	3	7
53	только в	6	7
54	что мы	3	7
55	или в	8	7
56	что он	21	7
57	что в	13	7
58	перед нами	2	6
59	хотя и	3	6
60	и тем	2	6
61	если бы	1	6
62	в то	2	6
63	что и	8	6
64	так что	3	6
65	вовсе не	4	6
66	и даже	3	6
67	а именно	6	6
68	тем более	2	6
69	в мифе	2	6
70	сказать что	2	6
71	мы имеем	12	5
72	и на	2	5
73	с его	3	5
74	только тогда	1	5
75	сама по	1	5
76	в своем	1	5
77	на то	3	5
78	что она	5	5
79	в нем	6	5
80	есть не	1	5
81	в жизни	1	5
82	выйти за	1	5
83	что такое	2	5
84	что я	1	5
85	в ней	1	5
86	но что	1	5
87	тогда когда	3	5
88	я не	1	5
89	таким образом	7	5
90	как только	2	5
91	о том	9	5
92	так и	5	5
93	другими словами	2	5
94	можно сказать	1	5
95	именно в	1	5
96	в свете	3	5
97	не говорит	1	5
98	для того	1	5
99	знания и	1	5
100	но если	1	5
101	или по	1	4
102	оно есть	1	4
103	хотя бы	1	4
104	что они	3	4
105	в этой	1	4
106	и как	1	4
107	в силу	2	4
108	то ни	1	4
109	и с	1	4
110	с тем	1	4
111	и уже	1	4
112	она не	2	4
113	видим что	3	4
114	еще не	8	4
115	она всегда	1	4
116	в его	1	4
117	оказывается что	2	4
118	мы должны	4	4
119	мы видим	10	4
120	с ними	1	4
121	ни с	2	4
122	не о	1	4
123	и отношение	1	4
124	так же	6	4
125	в особенности	2	4
126	но это	3	4
127	один из	7	4
128	или не	1	4
129	жизни и	1	4
130	но и	11	4
131	должны быть	3	4
132	отношения к	1	3
133	и то	1	3
134	только потому	1	3
135	чего не	1	3
136	что если	1	3
137	же что	2	3
138	а если	2	3
139	со стороны	2	3
140	как в	12	3
141	с этим	2	3
142	и нет	2	3
143	когда он	3	3
144	и наконец	3	3
145	но в	5	3
146	от этого	1	3
147	та же	2	3
148	все эти	2	3
149	и если	3	3
150	в одну	2	3
151	об этом	6	3
152	мы уже	4	3
153	известно что	2	3
154	не всегда	4	3
155	в данном	4	3
156	в один	2	3
157	можно только	1	3
158	в своей	1	3
159	в их	4	3
160	она в	3	3
161	и той	1	3
162	в предыдущем	1	3
163	мы можем	4	3
164	лежит в	2	3
165	вы не	1	3
166	более не	1	3
167	имеется в	2	3
168	и та	1	3
169	все на	1	3
170	д и	1	3
171	от всего	1	3
172	в виде	1	3
173	при помощи	3	3
174	даже и	1	3
175	это будет	1	3
176	эти две	1	3
177	что не	2	3
178	говорит о	2	3
179	смысла и	1	3
180	на основании	1	3
181	когда она	2	3
182	и потому	1	3
183	из которых	1	3
184	что здесь	7	3
185	так хорошо	1	3
186	от него	3	3
187	или вообще	1	3
188	с ним	5	3
189	есть и	4	3
190	только о	2	3
191	тем самым	1	3
192	к этому	2	3
193	можно назвать	1	3
194	и без	1	2
195	очень много	2	2
196	что уже	1	2
197	вопрос о	3	2
198	бы ни	1	2
199	во всех	7	2
200	только после	2	2
201	себе и	3	2
202	вот как	1	2
203	все же	9	2
204	кроме того	3	2
205	просто как	1	2
206	что по	2	2
207	в этот	1	2
208	или иную	1	2
209	в самом	2	2
210	в которой	2	2
211	ни один	1	2
212	из этих	3	2
213	тоже не	3	2
214	думать что	2	2
215	при этом	4	2
216	тем не	4	2
217	с этой	6	2
218	но все	4	2
219	не будет	2	2
220	об этой	2	2
221	на все	1	2
222	от одного	1	2
223	но именно	1	2
224	в них	3	2
225	показывает что	8	2
226	и вне	1	2
227	должно быть	1	2
228	том как	1	2
229	в котором	2	2
230	представление о	3	2
231	от себя	1	2
232	не понимает	1	2
233	есть еще	2	2
234	не могли	1	2
235	для нее	2	2
236	не менее	5	2
237	не раз	1	2
238	но они	3	2
239	что эта	1	2
240	и другое	2	2
241	того как	3	2
242	никогда не	4	2
243	и по	3	2
244	она должна	1	2
245	во всем	2	2
246	как не	1	2
247	не по	2	2
248	как будто	1	2
249	может и	1	2
250	не могут	2	2
251	а что	1	2
252	обряд и	1	2
253	можно и	1	2
254	без всякого	2	2
255	в ее	2	2
256	совершенно ясно	4	2
257	и может	1	2
258	не их	1	2
259	и когда	2	2
