N	3gram	Losev_Dial_2	FransuaR
1	мы уже говорили	1	7
2	в том что	6	6
3	в той или	2	5
4	как мы уже	1	5
5	той или иной	1	5
6	большей или меньшей	1	4
7	до сих пор	2	4
8	мы уже сказали	1	3
9	с точки зрения	8	3
10	на самом же	1	3
11	в этом отношении	1	3
12	самом же деле	1	3
13	и прежде всего	2	3
14	на самом деле	1	2
15	но и в	1	2
16	в обычной жизни	1	2
17	и в частности	2	2
18	в это время	1	2
19	с одной стороны	1	2
20	по своему существу	1	2
21	тела как бы	1	2
22	в разной степени	1	2
23	в свое время	1	2
24	и в том	1	2
25	вовсе не в	3	2
26	всего того что	1	2
27	как бы ни	2	2
28	но все же	1	2
29	и в литературе	1	2
30	и ни на	1	2
31	можно сказать что	3	1
32	и может быть	3	1
33	потому что он	2	1
34	но как раз	1	1
35	в тех или	2	1
36	и до сих	1	1
37	в самом деле	3	1
38	одна из основных	1	1
39	том что он	1	1
40	так и его	1	1
41	нам еще придется	1	1
42	и не только	5	1
43	и не может	1	1
44	в мифологии и	1	1
45	сами по себе	3	1
46	на что не	1	1
47	с ним в	1	1
48	литература но и	1	1
49	это вовсе не	2	1
50	в противоположность этому	2	1
51	может быть только	2	1
52	то или иное	4	1
53	что мы называем	1	1
54	главным образом в	1	1
55	мира и следовательно	1	1
56	как раз в	1	1
57	чтобы убедиться в	1	1
58	дополняют друг друга	1	1
59	не потому что	6	1
60	в сущности это	1	1
61	этого нет и	1	1
62	но при этом	1	1
63	это как мы	1	1
64	не могут быть	2	1
65	в последнее время	1	1
66	в связи с	4	1
67	ни на что	1	1
68	она и в	1	1
69	все более и	1	1
70	во всяком случае	2	1
71	в одном месте	1	1
72	это и не	1	1
73	из потока становления	1	1
74	с другой стороны	4	1
75	в себе какую-то	1	1
76	не может быть	3	1
77	как и всякая	1	1
78	бросается в глаза	1	1
79	то же время	4	1
80	и пр в	1	1
81	без этого нет	3	1
82	и пр и	1	1
83	то что мы	1	1
84	имея в виду	1	1
85	между тем и	1	1
86	более и более	1	1
87	о чем мы	1	1
88	в то же	3	1
89	это не просто	1	1
90	но это не	2	1
91	такие фигуры как	1	1
92	в узком и	1	1
93	друг с другом	1	1
94	и в нем	1	1
95	не только в	2	1
96	во многих отношениях	1	1
97	но самое главное	1	1
98	потока становления и	1	1
99	к тому же	1	1
