N	2gram	Voloshinov_1	FransuaR
1	и в	19	65
2	и др	2	24
3	как бы	15	22
4	и не	26	22
5	вовсе не	5	18
6	и т.п	10	17
7	в сущности	3	16
8	в том	6	16
9	в этом	16	15
10	но в	7	14
11	в нем	10	13
12	в условиях	4	13
13	нового времени	2	13
14	мы уже	2	12
15	и на	4	11
16	прежде всего	13	11
17	все эти	7	10
18	не только	8	10
19	и его	19	10
20	так и	11	10
21	но и	8	10
22	и потому	5	10
23	том числе	2	10
24	во всех	7	9
25	в его	6	9
26	все это	3	9
27	форм и	4	9
28	за пределы	5	8
29	всех этих	1	8
30	в своем	2	8
31	в основе	2	8
32	в духе	1	8
33	культуры и	2	8
34	в дальнейшем	3	8
35	и даже	2	8
36	здесь в	3	8
37	и другие	1	8
38	формы и	3	7
39	его в	3	7
40	точки зрения	34	7
41	в области	3	7
42	только в	9	7
43	числе и	2	7
44	жизни и	2	7
45	на самом	3	6
46	они были	1	6
47	в ней	4	6
48	еще не	4	6
49	все же	8	6
50	главным образом	1	6
51	при этом	8	6
52	том что	3	6
53	в отношении	4	6
54	никогда не	2	6
55	как мы	13	6
56	времени и	1	6
57	нашей работы	3	6
58	в значительной	1	6
59	в литературе	2	6
60	так как	2	6
61	может быть	26	6
62	века и	1	6
63	не знает	2	6
64	сказать что	4	6
65	связана с	2	5
66	века в	1	5
67	с его	1	5
68	отличие от	5	5
69	как в	4	5
70	с их	1	5
71	этих форм	3	5
72	рядом с	5	5
73	как и	12	5
74	в своей	3	5
75	потому что	1	5
76	той или	1	5
77	между тем	3	5
78	для него	9	5
79	в одном	1	5
80	или иной	3	5
81	еще и	1	5
82	и пр	12	5
83	превращается в	1	5
84	в частности	2	5
85	xix века	3	5
86	в той	1	5
87	и все	5	5
88	в большей	1	5
89	в своих	2	5
90	жизни в	4	5
91	норм и	2	4
92	здесь и	1	4
93	и до	1	4
94	в общем	1	4
95	и к	3	4
96	поэтому и	1	4
97	в самом	10	4
98	в этой	1	4
99	так сказать	6	4
100	в узком	2	4
101	входит в	5	4
102	во время	1	4
103	в отличие	5	4
104	мысли и	4	4
105	не в	5	4
106	до сих	8	4
107	мы остановимся	1	4
108	можно только	1	4
109	большей или	1	4
110	связи с	11	4
111	из них	3	4
112	отношение к	1	4
113	выходит за	1	4
114	или меньшей	1	4
115	сих пор	8	4
116	мира и	2	4
117	между ними	4	4
118	совершенно не	3	4
119	новое время	1	3
120	в применении	1	3
121	самом деле	10	3
122	жизни как	1	3
123	менее всего	2	3
124	не просто	2	3
125	и вовсе	1	3
126	уже не	1	3
127	но все	3	3
128	то что	8	3
129	в себе	2	3
130	перестает быть	1	3
131	понимания и	3	3
132	и символы	1	3
133	и с	2	3
134	на этой	2	3
135	и других	2	3
136	это не	1	3
137	в новое	2	3
138	далеко не	4	3
139	в ее	7	3
140	с точки	20	3
141	эти формы	2	3
142	всей их	1	3
143	взглянуть на	1	3
144	ничего не	6	3
145	по своей	1	3
146	этом отношении	3	3
147	и здесь	6	3
148	не могут	3	3
149	и прежде	2	3
150	в виду	2	3
151	и вообще	2	3
152	о нем	1	3
153	в самой	1	3
154	с другой	5	3
155	второй половины	1	3
156	и во	2	3
157	к нему	1	3
158	вся эта	1	3
159	во всей	1	3
160	в форме	1	3
161	что он	2	3
162	но как	1	3
163	где они	2	3
164	друг друга	8	3
165	в системе	1	3
166	как раз	2	3
167	в других	1	3
168	же деле	2	3
169	связан с	1	3
170	связаны с	2	3
171	самом же	2	3
172	и эта	4	3
173	нет ничего	3	3
174	и их	2	3
175	применении к	1	3
176	его концепции	2	3
177	речевого общения	3	3
178	но для	2	3
179	в более	1	3
180	не является	4	3
181	полнее всего	1	3
182	и ни	1	3
183	не может	24	3
184	что в	4	3
185	т.п в	3	2
186	одним из	2	2
187	например в	1	2
188	или к	2	2
189	вопрос мы	3	2
190	из всех	1	2
191	и само	1	2
192	бы ни	1	2
193	и он	2	2
194	форм в	1	2
195	на них	1	2
196	именно эти	2	2
197	в чем	2	2
198	различия между	1	2
199	но не	1	2
200	не входит	1	2
201	значение и	1	2
202	постановка проблемы	2	2
203	нет и	4	2
204	форме и	1	2
205	мы дадим	1	2
206	и наконец	1	2
207	был связан	1	2
208	его к	2	2
209	специфическая природа	1	2
210	за свои	1	2
211	из этих	2	2
212	во многих	1	2
213	он не	3	2
214	природной и	1	2
215	нашла свое	1	2
216	и вот	1	2
217	его от	1	2
218	и по	1	2
219	так например	1	2
220	значительной степени	1	2
221	конечно в	2	2
222	а его	1	2
223	на все	1	2
224	большинстве случаев	3	2
225	истории и	1	2
226	очень далек	1	2
227	сущность этого	1	2
228	всегда и	1	2
229	жизни но	2	2
230	и без	1	2
231	их в	1	2
232	xviii века	1	2
233	бы быть	1	2
234	и очень	1	2
235	исторического времени	2	2
236	здесь на	1	2
237	на него	1	2
238	в процессе	14	2
239	образом в	1	2
240	этих двух	1	2
241	таком подходе	1	2
242	xvi века	1	2
243	половины xix	1	2
244	в мир	1	2
245	могут быть	2	2
246	к тому	2	2
247	и это	3	2
248	но при	2	2
249	ею же	1	2
250	приводит к	1	2
251	особенно в	1	2
252	понятно что	3	2
253	знает и	1	2
254	из основных	3	2
255	о том	2	2
256	можно сказать	3	2
257	как чисто	1	2
258	основе своей	1	2
259	позволит нам	1	2
260	отметить что	1	2
261	еще только	2	2
262	все формы	3	2
263	мы видим	1	2
264	этот вопрос	5	2
265	остального мира	1	2
266	с одной	1	2
267	к какому	1	2
268	в большинстве	3	2
269	только на	4	2
270	или даже	1	2
271	т.п все	1	2
272	далек от	1	2
273	xvii и	1	2
274	от того	4	2
275	не укладывается	1	2
276	в особенности	1	2
277	что не	2	2
278	одной стороны	1	2
279	на этот	3	2
280	до конца	5	2
281	и самый	1	2
282	более того	3	2
283	пределы нашей	1	2
284	и так	1	2
285	и особенно	1	2
286	его на	1	2
287	к жизни	1	2
288	нашего анализа	1	2
289	быть только	1	2
290	того что	3	2
291	что мы	1	2
292	в основном	6	2
293	в целом	1	2
294	между прочим	1	2
295	кроме того	6	2
296	и для	11	2
297	при таком	1	2
298	и от	3	2
299	или в	2	2
