N	2gram	Bakhtin_Fr_4	Literetu
1	и в	29	19
2	может быть	2	17
3	своего рода	6	13
4	то же	10	12
5	и не	16	11
6	как и	12	10
7	в том	7	10
8	и т.п	12	10
9	но и	9	10
10	в этом	11	9
11	в то	10	9
12	в мире	1	9
13	же время	8	9
14	не может	2	9
15	не только	10	8
16	и даже	3	8
17	с другой	4	8
18	слова и	1	7
19	том что	3	7
20	так и	11	7
21	с одной	2	7
22	то что	4	7
23	и на	11	6
24	в себе	3	6
25	при этом	3	6
26	себя в	2	6
27	одной стороны	2	6
28	в году	3	5
29	но не	2	5
30	конечном счете	1	5
31	он не	3	5
32	так в	1	5
33	в конечном	1	5
34	в качестве	3	5
35	для всех	1	5
36	у нас	1	5
37	на фоне	1	5
38	то есть	21	5
39	того что	3	5
40	мы не	1	4
41	того же	5	4
42	для него	1	4
43	точки зрения	4	4
44	даже в	1	4
45	в ней	3	4
46	еще в	1	4
47	тех кто	2	4
48	в его	8	4
49	один из	4	4
50	и других	3	4
51	не случайно	3	4
52	каждый из	1	4
53	тем что	4	4
54	прежде всего	8	4
55	в частности	3	4
56	жизни в	2	4
57	другой стороны	3	4
58	жизни и	4	4
59	что в	1	4
60	и то	2	3
61	в сущности	6	3
62	и он	1	3
63	как к	3	3
64	право на	1	3
65	в этой	13	3
66	в нем	5	3
67	такой же	3	3
68	в их	2	3
69	с точки	2	3
70	вплоть до	1	3
71	не столько	2	3
72	никогда не	2	3
73	ничего не	1	3
74	и его	8	3
75	данном случае	1	3
76	в себя	2	3
77	всей своей	1	3
78	и с	9	3
79	быть может	2	3
80	но с	1	3
81	так как	7	3
82	этом отношении	1	3
83	и др	4	3
84	со стороны	2	3
85	в разговоре	1	3
86	в данном	1	3
87	но это	4	3
88	и для	2	3
89	на свою	1	3
90	и как	3	3
91	что он	4	3
92	как на	2	3
93	себя как	1	2
94	ту же	1	2
95	же как	1	2
96	традиции как	2	2
97	и до	5	2
98	и за	3	2
99	той же	3	2
100	в первый	1	2
101	я по	1	2
102	с ее	3	2
103	жизни как	1	2
104	в каждой	1	2
105	его лице	1	2
106	во имя	1	2
107	но как	3	2
108	если в	2	2
109	все же	3	2
110	и наконец	2	2
111	и к	2	2
112	но в	12	2
113	в противоположность	1	2
114	то в	3	2
115	в целом	1	2
116	в нашем	4	2
117	как он	2	2
118	о которой	1	2
119	и сам	3	2
120	на жизнь	1	2
121	подобно тому	3	2
122	на этом	2	2
123	не бывает	1	2
124	одно и	1	2
125	а затем	3	2
126	в жизни	2	2
127	общим знаменателем	1	2
128	в них	7	2
129	соответствии с	2	2
130	с этой	1	2
131	а за	1	2
132	он и	5	2
133	как бы	8	2
134	и без	1	2
135	мысли и	1	2
136	что я	2	2
137	по преимуществу	3	2
138	что было	1	2
139	не по	1	2
140	в основе	2	2
141	но только	2	2
142	жизни на	1	2
143	не вполне	1	2
144	в образах	8	2
145	даже и	2	2
146	для того	3	2
147	с образом	2	2
148	в виду	2	2
149	в ее	3	2
150	это как	1	2
151	за то	1	2
152	еще не	4	2
153	ко всему	1	2
154	о том	2	2
155	и что	1	2
156	для нас	1	2
157	а также	2	2
158	не более	1	2
159	не надо	1	2
160	в него	1	2
161	и одновременно	4	2
162	тот же	3	2
163	одной из	2	2
164	друг друга	2	2
165	потому что	1	2
166	уже не	2	2
167	уже в	2	2
168	из них	6	2
169	был бы	1	2
170	ведь это	3	2
171	в одном	1	2
172	в конце	9	2
173	что и	1	2
174	вовсе не	9	2
175	граница между	1	2
176	у него	5	2
177	как раз	2	2
178	я вижу	1	2
179	до конца	5	2
180	было сказано	1	2
181	в руках	1	2
182	в россии	1	2
183	мира в	1	2
184	и столь	1	2
185	над ним	1	2
186	тому как	3	2
187	на свете	2	2
188	под названием	1	2
189	при всем	1	2
190	в результате	4	2
191	в третьем	1	2
192	с ним	2	2
193	здесь даже	1	2
194	первый раз	1	2
195	он готов	1	2
196	разговоре с	1	2
197	в своих	2	2
198	все что	1	2
199	том числе	3	2
200	с новыми	1	1
201	жизни где	1	1
202	отношения к	1	1
203	с жизнью	2	1
204	что образ	3	1
205	это и	5	1
206	вас к	1	1
207	перед лицом	2	1
208	что слово	1	1
209	здесь и	3	1
210	в строгом	1	1
211	смерть в	1	1
212	должна быть	1	1
213	а под	1	1
214	как мы	10	1
215	на место	1	1
216	время от	1	1
217	он как	1	1
218	но даже	1	1
219	ему в	1	1
220	широкого и	1	1
221	он был	2	1
222	он сам	1	1
223	за это	1	1
224	в чем	3	1
225	его так	3	1
226	самом деле	1	1
227	нам его	1	1
228	то он	2	1
229	не перестает	1	1
230	а он	1	1
231	в новом	2	1
232	отличие от	1	1
233	и свои	3	1
234	за пределы	1	1
235	нем уже	1	1
236	общий знаменатель	1	1
237	как другие	1	1
238	относится к	1	1
239	и вовсе	1	1
240	вследствие чего	2	1
241	как в	2	1
242	стороны и	1	1
243	есть в	2	1
244	победы над	1	1
245	что по	1	1
246	и своего	1	1
247	самом начале	1	1
248	в действительности	1	1
249	площади в	2	1
250	в этот	1	1
251	за собой	1	1
252	поэтому он	1	1
253	в самом	1	1
254	что это	5	1
255	все эти	9	1
256	рассказ о	1	1
257	но он	6	1
258	после чего	1	1
259	на то	1	1
260	слово это	1	1
261	например как	1	1
262	в традиционных	1	1
263	в переводе	1	1
264	конце концов	4	1
265	всех этих	3	1
266	и вот	3	1
267	игра со	1	1
268	на земле	1	1
269	и по	5	1
270	или иных	1	1
271	таким образом	20	1
272	здесь мы	1	1
273	малое время	1	1
274	со всеми	1	1
275	на протяжении	1	1
276	воспринимается как	1	1
277	это не	5	1
278	в горниле	1	1
279	люди не	1	1
280	далеко не	5	1
281	в слове	2	1
282	мы видели	7	1
283	здесь все	1	1
284	со всей	1	1
285	на таких	1	1
286	которую он	4	1
287	в этих	2	1
288	ему как	1	1
289	в своей	5	1
290	где мы	1	1
291	судьбу судьбу	1	1
292	место в	2	1
293	государства но	1	1
294	в отличие	1	1
295	на три	1	1
296	не считал	1	1
297	времени не	1	1
298	их в	2	1
299	как от	1	1
300	пока в	1	1
301	и вся	1	1
302	в отношении	1	1
303	не противоречит	1	1
304	но они	4	1
305	стихотворение в	1	1
306	что ему	1	1
307	например не	1	1
308	земли в	1	1
309	казалось бы	1	1
310	по своей	3	1
311	во всем	1	1
312	сознанием и	1	1
313	связи с	2	1
314	этот образ	4	1
315	что на	1	1
316	за ними	1	1
317	которых он	2	1
318	и вполне	3	1
319	это конечно	2	1
320	в других	2	1
321	же самое	1	1
322	числе и	2	1
323	к тому	2	1
324	с кем	1	1
325	но за	1	1
326	именно таким	1	1
327	в последующие	1	1
328	и о	5	1
329	того чтобы	3	1
330	свою очередь	1	1
331	на нем	2	1
332	вечности и	1	1
333	здесь не	3	1
334	об умирающем	1	1
335	как по	1	1
336	в особенности	2	1
337	идет не	1	1
338	во главе	1	1
339	о рабле	1	1
340	на том	1	1
341	в образе	4	1
342	можно было	1	1
343	на нее	1	1
344	в последующих	1	1
345	во второй	2	1
346	жизнь и	4	1
347	поэтому в	2	1
348	это продукт	1	1
349	с этого	1	1
350	в словах	2	1
351	в определенной	1	1
352	в таком	1	1
353	находится в	1	1
354	от тебя	1	1
355	быть ни	1	1
356	два момента	2	1
357	оказываются не	1	1
358	все прочие	1	1
359	но мы	2	1
360	не подозревая	1	1
361	притом в	1	1
362	здесь слово	1	1
363	можно сказать	1	1
364	на отдельные	1	1
365	переходит в	1	1
366	в ту	2	1
367	и мы	2	1
368	в литературе	4	1
369	подозревая что	1	1
370	все на	1	1
371	тех пор	1	1
372	по собственному	1	1
373	представлений об	1	1
374	борьбы за	1	1
375	он стал	2	1
376	дело с	1	1
377	что ж	1	1
378	стал почти	1	1
379	же он	1	1
380	этой системе	3	1
381	только на	1	1
382	в итоге	1	1
383	таких же	1	1
384	не все	1	1
385	прямыми и	1	1
386	как уверяет	1	1
387	у того	1	1
388	плана в	1	1
389	ни с	2	1
390	мир в	2	1
391	руки и	4	1
392	мы находим	1	1
393	точно в	1	1
394	дальше в	1	1
395	как было	1	1
396	с красной	1	1
397	рядом с	5	1
398	нет и	1	1
399	и стал	1	1
400	живой и	2	1
401	как сам	1	1
402	именно в	2	1
403	к которому	2	1
404	мы встретились	1	1
405	текст в	1	1
406	еще и	7	1
407	а с	1	1
408	в романе	10	1
409	говорит о	1	1
410	в соответствии	1	1
411	кто не	1	1
412	человек в	1	1
413	все время	3	1
414	подобного рода	2	1
415	он становится	2	1
416	когда же	2	1
417	отметим в	1	1
418	что мы	1	1
419	собственному признанию	1	1
420	этой же	3	1
421	эти слова	1	1
422	так же	7	1
423	который бы	1	1
424	и потому	1	1
425	не такой	1	1
426	с некоторыми	1	1
427	с тех	1	1
428	вокруг себя	2	1
429	в своем	3	1
430	в это	1	1
431	силу своих	1	1
