N	2gram	Voloshinov_1	KulturaY
1	и в	13	23
2	точки зрения	7	23
3	в том	2	22
4	не только	6	17
5	в этом	2	16
6	было бы	4	16
7	с точки	5	16
8	самом деле	3	14
9	может быть	8	14
10	в области	2	14
11	в самом	2	13
12	что в	3	13
13	не менее	2	12
14	потому что	1	12
15	для того	1	12
16	вопрос о	1	11
17	том что	2	11
18	того чтобы	1	11
19	можно было	1	11
20	в его	7	11
21	а не	2	11
22	можно говорить	1	10
23	и не	8	10
24	еще не	1	9
25	таким образом	6	9
26	тем не	1	9
27	хотя бы	5	9
28	так как	3	9
29	прежде всего	9	9
30	лишь в	4	8
31	зависимости от	2	8
32	если бы	2	8
33	в виду	1	8
34	как это	1	7
35	в зависимости	2	7
36	все эти	2	7
37	должно быть	1	7
38	речи в	1	7
39	того как	1	7
40	те же	2	7
41	и что	1	7
42	с другой	2	7
43	в языке	2	7
44	на фоне	4	7
45	в данном	2	7
46	слова и	2	7
47	сказать что	1	7
48	то же	4	6
49	говорить о	3	6
50	в общем	2	6
51	с помощью	2	6
52	только в	6	6
53	так и	3	6
54	при этом	2	6
55	и тем	2	6
56	в их	3	6
57	о языке	2	6
58	связи с	1	6
59	не может	8	6
60	языка в	1	6
61	могут быть	2	6
62	по себе	1	6
63	тот же	2	6
64	что он	1	6
65	для этого	1	6
66	также и	1	5
67	и есть	1	5
68	в чем	2	5
69	о слове	1	5
70	все же	5	5
71	как бы	6	5
72	что она	1	5
73	как и	3	5
74	не в	3	5
75	вовсе не	2	5
76	и должно	2	5
77	слов и	4	5
78	в поэзии	5	5
79	тем что	2	5
80	далеко не	1	5
81	в связи	2	5
82	что же	3	5
83	тем более	1	5
84	но это	1	5
85	а в	2	5
86	того же	1	4
87	столь же	1	4
88	как в	2	4
89	в своем	1	4
90	в целом	2	4
91	языка как	3	4
92	лишь с	1	4
93	этого слова	1	4
94	в своей	4	4
95	что такое	1	4
96	не столько	3	4
97	тому что	1	4
98	и о	1	4
99	в ее	3	4
100	данном случае	2	4
101	пор пока	3	4
102	а также	2	4
103	заключается в	1	4
104	между тем	2	4
105	язык есть	1	4
106	тех пор	4	4
107	один из	1	4
108	с одной	2	4
109	в нашей	1	4
110	не было	1	4
111	одной стороны	2	4
112	письменной речи	1	4
113	до тех	4	4
114	то что	6	4
115	на самом	1	3
116	это и	1	3
117	есть не	2	3
118	мы не	4	3
119	в ней	2	3
120	время в	1	3
121	то мы	1	3
122	но не	1	3
123	то он	1	3
124	по отношению	3	3
125	отношение к	1	3
126	отнюдь не	1	3
127	и к	2	3
128	что слово	1	3
129	и вот	1	3
130	литературного языка	2	3
131	с этой	2	3
132	но если	1	3
133	в которых	1	3
134	и более	1	3
135	в отношении	2	3
136	в то	1	3
137	как о	1	3
138	не имеет	2	3
139	в процессе	5	3
140	и именно	1	3
141	в структуре	2	3
142	которые и	1	3
143	говорить и	1	3
144	только то	1	3
145	но и	3	3
146	отметить что	1	3
147	может иметь	2	3
148	этот вопрос	1	3
149	как же	1	3
150	а лишь	1	3
151	уже в	2	3
152	вопроса о	4	3
153	языка но	2	3
154	то это	1	3
155	и пр	7	3
156	в ряду	1	3
157	я хочу	3	3
158	когда мы	1	3
159	там где	2	3
160	того или	2	3
161	но для	3	3
162	к тому	2	3
163	формы и	1	3
164	мы должны	6	3
165	что вообще	1	3
166	слово в	3	3
167	другой стороны	2	3
168	или иного	2	3
169	по поводу	1	3
170	они не	1	3
171	смысле слова	2	2
172	и через	1	2
173	к другому	1	2
174	отношению к	3	2
175	собственном смысле	1	2
176	на материале	1	2
177	мы имеем	1	2
178	содержания в	1	2
179	на себя	1	2
180	в различных	1	2
181	отличие от	1	2
182	или иное	1	2
183	за пределы	3	2
184	что они	2	2
185	языка и	5	2
186	как к	1	2
187	и как	1	2
188	более или	1	2
189	но в	4	2
190	грамматика не	1	2
191	учение о	2	2
192	и тот	1	2
193	и самый	1	2
194	отношений между	2	2
195	и если	1	2
196	состоит в	1	2
197	на этом	1	2
198	это конечно	1	2
199	его в	1	2
200	смысл только	1	2
201	само собою	1	2
202	в статье	1	2
203	такой же	1	2
204	или менее	1	2
205	из того	1	2
206	и при	2	2
207	в отличие	1	2
208	не как	3	2
209	мысли и	1	2
210	своего рода	2	2
211	точку зрения	3	2
212	к новым	1	2
213	своей статье	1	2
214	об особой	2	2
215	так в	1	2
216	то или	1	2
217	но мы	4	2
218	в пределах	3	2
219	в дальнейшем	1	2
220	на том	1	2
221	мог бы	2	2
222	когда в	1	2
223	она есть	1	2
224	и здесь	1	2
225	внимание на	1	2
226	моменты в	1	2
227	в двух	4	2
228	на очень	1	2
229	о значении	1	2
230	конечно не	1	2
231	речь в	1	2
232	в одном	3	2
233	форм но	2	2
234	в некоторых	1	2
235	этой системы	1	2
236	образом не	1	2
237	в особенности	1	2
238	еще и	4	2
239	один и	1	2
240	только что	1	2
241	понятие о	1	2
242	что мы	1	2
243	чем же	2	2
244	эти слова	1	2
245	вместе с	1	2
246	так же	2	2
247	подхода к	1	2
248	тому как	1	2
249	в тех	2	2
250	быть не	1	2
251	в условиях	1	2
252	все это	4	2
253	материале и	1	2
254	вопрос в	1	2
255	указать на	1	2
256	то не	1	2
257	и целом	1	2
258	не знает	1	2
259	равно как	1	2
260	понимается как	1	2
261	только о	1	2
262	ту же	1	1
263	например в	1	1
264	же как	1	1
265	зависимость от	1	1
266	родного языка	1	1
267	и то	3	1
268	речи во	1	1
269	самый предмет	1	1
270	вряд ли	3	1
271	стиля не	1	1
272	в чисто	1	1
273	на две	2	1
274	не имеют	1	1
275	в несколько	1	1
276	возразить что	1	1
277	бы что	1	1
278	во времени	2	1
279	на место	1	1
280	никоим образом	1	1
281	и язык	1	1
282	связана с	3	1
283	не совсем	1	1
284	счете к	1	1
285	что до	1	1
286	что язык	1	1
287	не входит	1	1
288	к слову	1	1
289	менее всего	1	1
290	тут же	1	1
291	науки о	1	1
292	нет и	1	1
293	значение имеет	1	1
294	важности этого	1	1
295	которые не	1	1
296	мы обязаны	1	1
297	основная мысль	2	1
298	в одной	1	1
299	с этим	3	1
300	языковой формы	1	1
301	что касается	1	1
302	тех случаях	1	1
303	двух разных	2	1
304	у в	1	1
305	для которой	1	1
306	роль играет	1	1
307	языковом творчестве	2	1
308	или иную	1	1
309	собою разумеется	1	1
310	лингвистической поэтике	1	1
311	в которой	3	1
312	под ним	1	1
313	ни один	3	1
314	же слово	2	1
315	формальный метод	2	1
316	чуть ли	1	1
317	одном случае	1	1
318	думать что	2	1
319	поэтому вполне	1	1
320	к общей	1	1
321	если он	1	1
322	можно лишь	1	1
323	а вовсе	1	1
324	как совершенно	1	1
325	лингвистического мышления	1	1
326	что без	1	1
327	связанные с	2	1
328	о системе	1	1
329	и лучше	1	1
330	он все	1	1
331	в понимании	1	1
332	переходит от	1	1
333	ни была	1	1
334	сказал что	1	1
335	данное слово	1	1
336	или иных	1	1
337	и наоборот	1	1
338	данной статьи	1	1
339	в каждом	4	1
340	здесь мы	3	1
341	в другом	2	1
342	конечно в	2	1
343	входит в	2	1
344	те или	1	1
345	искусства в	1	1
346	ко второму	1	1
347	и иных	1	1
348	лингвистического анализа	1	1
349	ведь в	1	1
350	что изучение	1	1
351	истории языка	2	1
352	лингвистики или	1	1
353	поэтической структуры	1	1
354	все равно	1	1
355	он действительно	1	1
356	не всегда	1	1
357	и уже	3	1
358	когда я	1	1
359	другое дело	1	1
360	обратимся к	1	1
361	не мог	2	1
362	же есть	1	1
363	и становится	1	1
364	в г	2	1
365	одно дело	1	1
366	и ее	2	1
367	в такой	1	1
368	уже к	1	1
369	должно составить	1	1
370	языке но	1	1
371	представление о	1	1
372	ничего в	1	1
373	понимания и	1	1
374	составить предмет	1	1
375	для данного	1	1
376	мы получим	2	1
377	речи чтобы	1	1
378	не должно	1	1
379	не должна	1	1
380	что говоря	1	1
381	зрения и	1	1
382	собою и	1	1
383	же такое	1	1
384	поэтического произведения	3	1
385	есть прежде	3	1
386	в какую-то	1	1
387	уже из	1	1
388	в основе	1	1
389	в лингвистической	1	1
390	функцию в	2	1
391	вошедшие в	1	1
392	работы но	1	1
393	на язык	2	1
394	в самой	1	1
395	именно с	1	1
396	же время	1	1
397	статьи не	1	1
398	мыслей и	1	1
399	по своей	1	1
400	за исключением	1	1
401	правильно поставить	1	1
402	во всем	2	1
403	это слово	1	1
404	и его	12	1
405	бы по	1	1
406	их по	1	1
407	если только	1	1
408	ни о	1	1
409	в задачу	1	1
410	он называет	1	1
411	языке и	1	1
412	лежит в	1	1
413	в действительной	1	1
414	в совокупности	1	1
415	же самое	1	1
416	должны быть	1	1
417	всего в	1	1
418	с проблемой	1	1
419	как для	1	1
420	в технике	1	1
421	в самых	1	1
422	особенности и	1	1
423	вопросы связанные	2	1
424	как некая	1	1
425	поставить вопрос	3	1
426	данной области	1	1
427	связи со	1	1
