N	2gram	Propp_Isto_7	Problema
1	и не	4	28
2	не только	21	24
3	только в	6	23
4	в виде	1	22
5	вовсе не	4	21
6	и в	24	20
7	в том	7	20
8	ни в	2	17
9	не просто	2	16
10	все эти	2	16
11	то что	7	15
12	потому что	9	15
13	точки зрения	4	14
14	было бы	2	14
15	но и	11	14
16	перед нами	2	13
17	не в	9	13
18	даже и	1	13
19	том что	10	12
20	с точки	1	11
21	по себе	1	11
22	прежде всего	2	11
23	как будто	1	11
24	тем не	4	10
25	и его	3	10
26	не менее	5	10
27	так и	5	10
28	в качестве	3	10
29	при помощи	3	10
30	это значит	2	10
31	в этом	12	9
32	может быть	14	9
33	и даже	3	9
34	все это	8	9
35	но в	5	8
36	таким образом	7	8
37	если бы	1	8
38	значит что	1	8
39	что он	21	8
40	и все	6	8
41	то же	8	7
42	мы не	4	7
43	в ней	1	7
44	еще не	8	7
45	и с	1	7
46	ясно что	1	7
47	это не	10	7
48	здесь не	2	7
49	хотя бы	1	7
50	и тем	2	7
51	с другой	9	7
52	именно в	1	7
53	сказать что	2	7
54	а не	8	7
55	и потому	1	7
56	есть не	1	6
57	мы имеем	12	6
58	а только	1	6
59	при этом	4	6
60	всех этих	6	6
61	об этом	6	6
62	как и	6	6
63	в данном	4	6
64	но если	1	6
65	и без	1	6
66	же самое	1	6
67	а также	1	6
68	что здесь	7	6
69	так что	3	6
70	по своему	1	6
71	но это	3	6
72	и от	2	6
73	для нас	6	6
74	другой стороны	8	6
75	в таком	1	6
76	но не	6	5
77	как в	12	5
78	хотя и	3	5
79	и если	3	5
80	в нем	6	5
81	в них	3	5
82	в этих	13	5
83	и о	2	5
84	в ее	2	5
85	данном случае	3	5
86	о том	9	5
87	можно сказать	1	5
88	жизни и	1	5
89	уже не	2	5
90	здесь перед	1	5
91	так как	8	5
92	здесь в	1	5
93	то и	4	5
94	не может	14	5
95	вместе с	7	5
96	так же	6	5
97	или в	8	5
98	в целях	2	5
99	и т	17	4
100	что его	2	4
101	без всякого	2	4
102	кроме того	3	4
103	и есть	1	4
104	и наконец	3	4
105	уже в	3	4
106	в этой	1	4
107	что она	5	4
108	с тем	1	4
109	в своей	1	4
110	бесконечное количество	1	4
111	тем самым	1	4
112	отличается от	2	4
113	не имеет	4	4
114	в разных	1	4
115	в самой	1	4
116	указывает на	1	4
117	как знак	1	4
118	можно было	1	4
119	с ним	5	4
120	никак не	1	4
121	и во	1	4
122	во всех	7	4
123	и только	1	4
124	тем более	2	4
125	одной из	4	4
126	и ее	2	4
127	или даже	2	4
128	ни с	2	4
129	что не	2	4
130	с этим	2	4
131	как бы	4	4
132	солнца и	1	4
133	же в	1	4
134	а в	10	4
135	в то	2	4
136	в какой	1	4
137	самом деле	1	3
138	в зависимости	1	3
139	но она	1	3
140	то это	5	3
141	и на	2	3
142	он был	1	3
143	заметим что	1	3
144	тут же	1	3
145	в своем	1	3
146	и к	1	3
147	имеем в	5	3
148	вообще не	2	3
149	т д	16	3
150	но все	4	3
151	в другом	1	3
152	из них	2	3
