N	2gram	Vygotskiy__7	Narrotol
1	не только	24	26
2	а не	6	17
3	представляет собой	19	16
4	но и	11	15
5	при этом	1	14
6	в том	18	14
7	в качестве	5	14
8	и не	18	14
9	в этом	29	13
10	и в	26	13
11	том что	17	13
12	состоит в	3	12
13	только в	8	11
14	в частности	1	11
15	может быть	7	10
16	в данном	5	10
17	так и	3	9
18	к тому	7	9
19	а в	2	9
20	в себе	9	8
21	то что	24	8
22	не в	4	8
23	не может	11	8
24	иначе говоря	1	7
25	у него	1	6
26	в своем	1	6
27	все же	6	6
28	и к	7	6
29	но в	4	6
30	никогда не	4	6
31	ничего не	2	6
32	данном случае	5	6
33	можно сказать	5	6
34	в его	4	6
35	того что	14	6
36	прежде всего	7	6
37	как бы	6	6
38	я не	3	5
39	ответ на	2	5
40	отличие от	2	5
41	что он	8	5
42	как в	4	5
43	хотя и	1	5
44	в нем	2	5
45	тем не	3	5
46	он не	3	5
47	таким образом	23	5
48	и тем	6	5
49	точки зрения	28	5
50	в котором	4	5
51	место в	1	5
52	тем самым	8	5
53	в то	3	5
54	на него	1	5
55	о том	4	5
56	в форме	1	5
57	с одной	5	5
58	по отношению	6	5
59	с другой	4	5
60	одной стороны	5	5
61	в той	4	5
62	в отличие	2	5
63	отношению к	5	5
64	то же	8	4
65	в ее	6	4
66	в этой	3	4
67	отнюдь не	1	4
68	перед нами	2	4
69	что это	6	4
70	тому же	1	4
71	в силу	5	4
72	об этом	3	4
73	в глазах	1	4
74	и уже	1	4
75	в своей	3	4
76	не к	1	4
77	в конце	4	4
78	не менее	4	4
79	но при	1	4
80	в себя	1	4
81	времени и	1	4
82	если бы	5	4
83	и т.д	1	4
84	в другом	1	4
85	в какой	6	4
86	для него	3	4
87	у нее	5	4
88	как и	15	4
89	как это	5	4
90	в литературе	1	4
91	не является	3	4
92	и все	1	4
93	с ним	3	4
94	же в	1	4
95	что в	12	4
96	все что	6	4
97	для себя	24	3
98	самом деле	6	3
99	едва ли	4	3
100	а как	1	3
101	мы имеем	1	3
102	нам в	1	3
103	как правило	1	3
104	но не	3	3
105	что они	10	3
106	как к	3	3
107	в целом	5	3
108	все эти	6	3
109	в ответ	1	3
110	в известном	2	3
111	и его	12	3
112	так сказать	1	3
113	внутренней речи	67	3
114	и по	3	3
115	конечном счете	2	3
116	самим собой	2	3
117	соответствии с	1	3
118	в слове	11	3
119	которой он	1	3
120	о которой	1	3
121	что я	1	3
122	точку зрения	2	3
123	тому что	9	3
124	одна из	1	3
125	того чтобы	19	3
126	по своей	10	3
127	этом отношении	3	3
128	той или	1	3
129	как по	1	3
130	между собой	6	3
131	о котором	1	3
132	о нем	1	3
133	внимание на	2	3
134	внешняя сторона	2	3
135	в конечном	2	3
136	это не	3	3
137	к ней	2	3
138	известном смысле	2	3
139	один из	2	3
140	и представляет	1	3
141	никак не	5	3
142	между тем	1	3
143	то и	4	3
144	представить себе	3	3
145	для других	15	3
146	как раз	3	3
147	или иной	1	3
148	только к	2	3
149	в соответствии	1	3
150	с этой	5	3
151	и для	5	3
152	а к	1	3
153	от первого	1	3
154	сказать что	8	3
155	к его	2	3
156	в таком	1	3
157	и т	1	2
158	он может	1	2
159	мере в	2	2
160	к другому	3	2
161	отношения между	4	2
162	мы не	7	2
163	же как	8	2
164	ему в	1	2
165	в ней	3	2
166	двух или	1	2
167	еще не	4	2
168	он сам	1	2
169	столь же	2	2
170	в чем	3	2
171	на самом	3	2
172	в центре	1	2
173	ней в	1	2
174	однако не	1	2
175	могли бы	5	2
176	в самом	9	2
177	себя с	1	2
178	бы с	2	2
179	в нашем	4	2
180	из этих	3	2
181	раз в	2	2
182	на то	4	2
183	в случае	2	2
184	вследствие этого	1	2
185	что она	8	2
186	чтобы в	1	2
187	которая не	1	2
188	мы его	1	2
189	она оказывается	1	2
190	той же	8	2
191	было бы	6	2
192	должен был	1	2
193	со своими	1	2
194	несмотря на	2	2
195	с точки	21	2
196	и что	6	2
197	от его	1	2
198	и другого	2	2
199	в памяти	2	2
200	но он	2	2
201	что с	5	2
202	в обоих	1	2
203	не имеет	2	2
204	в процессе	5	2
205	говорить о	1	2
206	и внутренней	1	2
207	не могло	1	2
208	только не	11	2
209	имеем дело	1	2
210	своей природе	4	2
211	потому что	16	2
212	для нас	2	2
213	с таким	1	2
214	в сознании	6	2
215	в области	4	2
216	у нас	2	2
217	и здесь	2	2
218	в направлении	5	2
219	имеет место	4	2
220	но для	2	2
221	и он	2	2
222	подобно тому	1	2
223	здесь не	1	2
224	мысль о	1	2
225	всей своей	1	2
226	что у	4	2
227	можно было	2	2
228	начала и	1	2
229	участия в	1	2
230	во второй	5	2
231	быть может	1	2
232	все те	2	2
233	и вследствие	1	2
234	а во	1	2
235	эти два	1	2
236	необходимо должна	1	2
237	что и	3	2
238	в современной	2	2
239	но зато	1	2
240	дело с	1	2
241	за столом	1	2
242	может оказаться	1	2
243	со всеми	2	2
244	в виде	1	2
245	в начале	5	2
246	в равной	1	2
247	у меня	1	2
248	одно из	5	2
249	вовсе не	2	2
250	себя но	1	2
251	в других	1	2
252	представляют собой	1	2
253	на стороне	1	2
254	речь следует	1	2
255	только на	3	2
256	с другим	2	2
257	именно в	6	2
258	а с	1	2
259	только по	3	2
260	принадлежит не	1	2
261	принадлежности к	1	2
262	если не	1	2
263	так же	14	2
264	по своему	9	2
265	о чем	4	2
266	тому как	1	2
267	той мере	2	2
268	но это	3	2
269	говоря это	1	2
270	к которому	1	2
271	и состоит	3	2
272	в результате	1	2
273	своей собственной	1	2
274	но также	3	2
275	бы в	5	2
276	не должен	1	2
277	только что	5	2
278	во время	2	2
279	о своем	2	2
280	в свою	2	2
281	точно так	2	2
282	в своих	2	2
283	по поводу	1	2
284	как на	6	2
285	они не	1	2
286	эта новая	1	1
287	границы между	2	1
288	не иначе	2	1
289	отношения к	2	1
290	одним из	2	1
291	также и	2	1
292	например в	1	1
293	самой себе	1	1
294	начинается с	1	1
295	которого в	1	1
