N	3gram	Bakhtin_Fr_6	Myshleni
1	в том что	2	21
2	с точки зрения	2	18
3	для того чтобы	1	10
4	с одной стороны	4	7
5	заключается в том	1	7
6	в зависимости от	1	6
7	в связи с	1	6
8	не может быть	1	6
9	по отношению к	1	5
10	на этот вопрос	1	5
11	в самом деле	4	4
12	из того что	1	4
13	а с другой	1	4
14	о том что	5	4
15	в предисловии к	1	4
16	как мы уже	6	3
17	в данном случае	2	3
18	смысле этого слова	1	3
19	мы уже говорили	11	3
20	мы видели что	1	3
21	в этом отношении	3	3
22	том что в	1	2
23	в другом месте	4	2
24	более или менее	1	2
25	одной стороны и	2	2
26	с таким же	1	2
27	как раз в	1	2
28	то что он	1	2
29	друг к другу	1	1
30	между небом и	1	1
31	в той или	1	1
32	о котором говорит	1	1
33	дело в том	1	1
34	здесь в этой	2	1
35	в которых он	1	1
36	и т.п то	1	1
37	видели что это	1	1
38	с этим словом	1	1
39	о том как	1	1
40	один и тот	1	1
41	того же самого	1	1
42	не только свои	1	1
43	на первый план	3	1
44	мы находим в	1	1
45	до сих пор	3	1
46	или иной мере	1	1
47	как и все	1	1
48	всем тем что	1	1
49	мы не будем	1	1
50	сам по себе	1	1
51	это значило бы	1	1
52	на самом же	1	1
53	только то что	1	1
54	никогда не могут	1	1
55	вместо того чтобы	3	1
56	а для этого	1	1
57	эта мысль не	1	1
58	рано или поздно	1	1
59	по самому своему	1	1
60	и вовсе не	2	1
61	именно в этом	1	1
62	как и вообще	1	1
63	только для того	1	1
64	и то что	2	1
65	падает на землю	1	1
66	человека и в	1	1
67	т.п но и	2	1
68	и тот же	2	1
69	со всем тем	1	1
70	именно это и	1	1
71	это все же	1	1
72	о том какое	2	1
73	характер носит и	3	1
74	и т.п но	3	1
75	с другой стороны	2	1
76	мы все время	1	1
77	что в начале	1	1
78	у него в	1	1
79	самому своему существу	1	1
80	того факта что	1	1
81	в сущности в	1	1
82	с помощью которых	2	1
83	той или иной	1	1
84	можно сказать что	1	1
85	в одном отношении	1	1
86	за то что	1	1
87	после того как	1	1
88	по этому вопросу	1	1
89	самом же деле	1	1
90	том что он	1	1
91	связи с этой	1	1
92	точку зрения на	1	1
