N	2gram	Vygotskiy__4	Problemy
1	и в	33	46
2	то есть	13	40
3	и не	13	27
4	может быть	22	23
5	не может	10	19
6	как бы	25	19
7	в нем	7	17
8	в этом	28	16
9	не только	7	14
10	слова в	1	13
11	перед нами	6	12
12	как мы	4	12
13	но и	3	12
14	как и	5	12
15	и на	5	11
16	точки зрения	6	11
17	в одном	3	11
18	а не	6	11
19	в пределах	3	10
20	не в	2	10
21	и к	2	9
22	в самом	12	9
23	с точки	4	9
24	и все	12	9
25	в его	10	9
26	в том	21	9
27	вовсе не	5	9
28	прежде всего	2	9
29	до сих	3	8
30	конечно не	3	8
31	сих пор	3	8
32	или в	1	8
33	в сущности	6	7
34	еще не	1	7
35	в себе	6	7
36	и с	2	7
37	по себе	9	7
38	как раз	9	7
39	слова и	4	7
40	то же	9	6
41	никогда не	5	6
42	и он	3	6
43	но в	2	6
44	слово в	2	6
45	ни в	3	6
46	но это	1	6
47	и его	5	6
48	о нем	4	6
49	что он	20	6
50	только в	4	6
51	есть в	1	6
52	и между	1	6
53	все это	13	6
54	мы увидим	2	6
55	к другому	1	5
56	в котором	2	5
57	с его	2	5
58	во всех	2	5
59	по отношению	1	5
60	за пределы	1	5
61	нам кажется	2	5
62	так сказать	1	5
63	при этом	2	5
64	это не	6	5
65	в жизни	4	5
66	рядом с	1	5
67	в то	3	5
68	в самой	6	5
69	если же	1	5
70	и сам	1	5
71	о том	20	5
72	же время	2	5
73	к нему	1	5
74	если мы	12	5
75	так как	12	5
76	у него	6	5
77	с другом	4	5
78	друг с	4	5
79	речи и	1	5
80	отношению к	1	5
81	жизни и	4	5
82	например в	3	4
83	самом деле	12	4
84	в их	2	4
85	мы не	5	4
86	героя и	2	4
87	но не	3	4
88	как в	3	4
89	словом в	1	4
90	все же	5	4
91	все эти	6	4
92	он не	11	4
93	таким образом	13	4
94	и наконец	2	4
95	том что	22	4
96	в этих	1	4
97	во всем	2	4
98	потому что	24	4
99	так и	3	4
100	в словах	2	4
101	в виду	2	4
102	и здесь	3	4
103	и других	4	4
104	можно сказать	2	4
105	же и	1	4
106	уже в	2	4
107	мы можем	5	4
108	до конца	7	4
109	превращается в	1	4
110	да и	3	4
111	должно быть	3	4
112	то что	44	4
113	совершенно не	4	4
114	что в	21	4
115	себя как	1	3
116	также и	2	3
117	человека и	1	3
