N	3gram	Vygotskiy__6	Analitik
1	не может быть	2	16
2	в том что	19	9
3	в отличие от	1	6
4	той или иной	1	6
5	что иное как	1	5
6	по отношению к	10	5
7	мы имеем дело	2	4
8	с точки зрения	10	4
9	и не может	2	4
10	не что иное	1	4
11	состоит в том	2	3
12	подобно тому как	1	3
13	в том числе	1	3
14	из того что	3	3
15	для того чтобы	8	3
16	с одной стороны	1	3
17	имеем дело с	1	3
18	есть не что	1	3
19	и того же	4	2
20	нет и не	1	2
21	это означает что	2	2
22	в самом деле	1	2
23	в том и	1	2
24	то же самое	6	2
25	в качестве своего	1	2
26	именно в этом	2	2
27	сами по себе	1	2
28	в этом отношении	3	2
29	в данном случае	1	2
30	в первом случае	3	2
31	не могут быть	2	2
32	с другой стороны	2	2
33	в том или	1	2
34	в широком смысле	1	2
35	и все же	1	2
36	одного и того	4	2
37	тех или иных	1	2
38	отношение к предмету	2	1
39	не в состоянии	2	1
40	к объекту в	1	1
41	связей и отношений	1	1
42	оно может быть	1	1
43	и той же	3	1
44	один и тот	1	1
45	о том как	1	1
46	как раз и	1	1
47	что как бы	1	1
48	только в том	1	1
49	до сих пор	3	1
50	он не должен	1	1
51	в зависимости от	5	1
52	и в разных	1	1
53	сам по себе	1	1
54	есть в сущности	1	1
55	и все их	1	1
56	случае мы имеем	1	1
57	по своему содержанию	1	1
58	в собственном смысле	1	1
59	том числе и	1	1
60	с этой точки	1	1
61	вместе с тем	2	1
62	и отношения между	1	1
63	в равной мере	1	1
64	и тогда когда	1	1
65	что то что	2	1
66	не только в	1	1
67	у одного и	2	1
68	связи и отношения	1	1
69	смысле этого слова	1	1
70	и не могут	1	1
71	в свою очередь	1	1
72	то что мы	2	1
73	и как бы	1	1
74	самом деле как	1	1
75	в любой другой	1	1
76	феноменов и не	1	1
77	с возвращением в	1	1
78	собственном смысле слова	1	1
79	включает в себя	1	1
80	этой точки зрения	1	1
81	но не может	1	1
82	на фоне которых	1	1
83	мышления в частности	1	1
84	по аналогии с	1	1
85	содержат в себе	1	1
86	и тем самым	5	1
87	мы увидим далее	1	1
88	только тогда когда	1	1
89	возможно только в	1	1
90	тогда когда оно	1	1
91	в сущности говоря	4	1
92	в этом смысле	2	1
93	во втором случае	2	1
94	друг друга а	1	1
95	в связи с	2	1
96	но отнюдь не	1	1
97	к тому что	7	1
98	одной и той	3	1
99	мы встречаемся с	1	1
100	друг с другом	5	1
101	и отношений между	2	1
102	как и в	1	1
103	в том же	2	1
104	и тот же	1	1
