N	2gram	Losev_Vlad_2	StatiiOP
1	и в	30	25
2	в этом	20	24
3	в том	18	20
4	что он	13	19
5	может быть	7	19
6	тем что	1	19
7	что в	12	19
8	что это	4	16
9	том что	12	15
10	в этой	4	14
11	не только	12	12
12	в г	1	12
13	в его	11	12
14	то что	20	12
15	в этих	4	11
16	так что	5	11
17	таким образом	3	10
18	прежде всего	6	10
19	и не	18	10
20	у него	19	9
21	но и	8	9
22	и т	1	8
23	все это	5	8
24	о том	4	8
25	как например	1	8
26	это было	4	8
27	в своих	2	8
28	из его	2	7
29	с этим	5	7
30	это не	2	7
31	было бы	9	7
32	в то	9	7
33	не может	9	7
34	что касается	3	7
35	точки зрения	7	7
36	что такое	1	7
37	г в	2	6
38	место в	1	6
39	и на	4	6
40	как в	3	6
41	из этих	3	6
42	пушкина и	1	6
43	не в	9	6
44	а а	3	6
45	в русской	1	6
46	только в	6	6
47	т п	1	6
48	в конце	13	6
49	в области	3	6
50	в россии	3	6
51	как бы	5	6
52	а в	11	6
53	отношения между	1	5
54	в году	24	5
55	то же	4	5
56	независимо от	1	5
57	но в	8	5
58	на то	2	5
59	он не	4	5
60	об этом	6	5
61	говорил что	1	5
62	ни в	7	5
63	мы имеем	1	5
64	в котором	5	5
65	потому что	9	5
66	и это	3	5
67	так и	5	5
68	он говорил	1	5
69	в них	3	5
70	а не	7	5
71	такого рода	2	5
72	того что	5	5
73	например в	1	4
74	что эти	2	4
75	в которой	4	4
76	в рукописи	2	4
77	время как	2	4
78	в чем	2	4
79	точка зрения	1	4
80	в общем	2	4
81	все же	9	4
82	не было	10	4
83	и к	6	4
84	то в	5	4
85	в целом	4	4
86	на его	4	4
87	лишь в	1	4
88	для россии	1	4
89	этом смысле	1	4
90	и тем	1	4
91	в жизни	1	4
92	с тем	2	4
93	как и	5	4
94	а как	1	4
95	у нас	6	4
96	по крайней	4	4
97	с точки	3	4
98	ничего не	2	4
99	к ней	3	4
100	этом отношении	1	4
101	в каком	1	4
102	в ней	4	4
103	и с	14	4
104	если бы	1	4
105	можно сказать	4	4
106	а также	10	4
107	к нему	2	4
108	в качестве	1	4
109	и др	1	4
110	в начале	4	4
111	всяком случае	6	4
112	отношение к	4	4
113	то время	6	4
114	крайней мере	4	4
115	xix века	1	4
116	он говорит	1	4
117	в течение	5	4
118	это есть	1	4
119	что здесь	1	4
120	в смысле	1	4
121	и для	3	4
122	но это	4	4
123	сказать что	11	4
124	была бы	1	4
125	в своей	5	4
126	из этого	5	4
127	это в	3	4
128	можно назвать	2	4
129	во всяком	6	4
130	я и	2	3
131	он хотел	1	3
132	поэзии пушкина	1	3
133	говорить о	1	3
134	он был	6	3
135	с его	4	3
136	своего рода	1	3
137	в в	1	3
138	кроме того	9	3
139	что по	1	3
140	и наконец	4	3
141	гораздо раньше	1	3
142	все эти	5	3
143	и если	4	3
144	всех этих	3	3
145	на этом	2	3
146	от нее	1	3
147	что этот	1	3
148	несмотря на	4	3
149	в их	2	3
150	что я	3	3
151	но он	3	3
152	пушкина но	1	3
153	во время	1	3
154	на тему	1	3
155	же время	3	3
156	связи с	8	3
157	и здесь	1	3
