N	2gram	Potebnia_M_1	Hudozhes
1	том что	16	16
2	и в	39	14
3	так и	13	13
4	не только	21	12
5	при этом	6	12
6	о том	2	12
7	в том	26	12
8	а не	21	12
9	и т	6	11
10	в себе	13	11
11	в этом	15	11
12	прежде всего	4	11
13	в своей	3	10
14	для него	4	10
15	то же	6	9
16	как и	9	9
17	что он	1	9
18	у него	1	9
19	по отношению	13	8
20	в этой	3	8
21	как в	10	8
22	то что	10	8
23	т п	4	8
24	же время	4	8
25	ничего не	1	8
26	в его	5	8
27	между тем	5	8
28	отношению к	13	8
29	в то	4	8
30	еще не	6	7
31	тогда как	2	7
32	это не	7	7
33	не в	15	7
34	к тому	4	7
35	быть может	1	7
36	уже не	2	7
37	именно в	1	7
38	не может	22	7
39	как бы	6	7
40	а в	5	7
41	в глазах	3	6
42	было бы	12	6
43	никогда не	4	6
44	что в	22	6
45	самом деле	1	5
46	с его	1	5
47	перед нами	1	5
48	но в	9	5
49	ни в	1	5
50	точки зрения	8	5
51	не менее	6	5
52	и его	5	5
53	потому что	52	5
54	можно было	1	5
55	только в	25	5
56	по мнению	3	5
57	друг друга	5	5
58	может быть	27	5
59	но и	20	5
60	в этих	7	5
61	жизни и	2	5
62	с с	1	4
63	и о	2	4
64	в ней	7	4
65	столь же	3	4
66	а только	4	4
67	в своем	3	4
68	в действительности	4	4
69	то в	5	4
70	в самом	3	4
71	та же	1	4
72	на то	2	4
73	что она	1	4
74	он не	3	4
75	и с	3	4
76	несмотря на	5	4
77	тем не	6	4
78	тому что	3	4
79	с ним	3	4
80	она не	3	4
81	по своей	1	4
82	связи с	3	4
83	как будто	2	4
84	в духе	1	4
85	и это	3	4
86	того что	8	4
87	т с	25	4
88	один из	1	4
89	себя в	1	4
90	из них	1	4
91	не было	4	4
92	и все	3	4
93	человеческой жизни	1	4
94	бытия и	3	4
95	только что	2	4
96	и от	3	4
97	с точки	3	3
98	не имеют	5	3
99	едва ли	1	3
100	видит в	1	3
101	в мире	3	3
102	и на	1	3
103	в ее	1	3
104	все же	6	3
105	но он	2	3
106	в нем	20	3
107	т д	4	3
108	и по	6	3
109	на этом	1	3
110	лишь в	1	3
111	его в	1	3
112	с этим	7	3
113	даже в	1	3
114	в своих	4	3
115	ничем не	1	3
116	возвращается к	1	3
117	все эти	1	3
118	тем что	9	3
119	этом отношении	1	3
120	что при	5	3
121	для себя	3	3
122	как мы	2	3
123	того чтобы	2	3
124	приводит к	1	3
125	что у	1	3
126	еще в	1	3
127	том как	3	3
128	если бы	14	3
129	о нем	1	3
130	в лице	1	3
131	же в	2	3
132	но не	8	3
133	будто бы	1	3
134	как его	1	3
135	и даже	4	3
136	со стороны	8	3
137	превращается в	1	3
138	то и	7	3
139	в связи	1	3
140	в творчестве	1	3
141	такого рода	1	3
142	и для	5	3
143	от него	4	3
144	в таком	5	3
145	к этой	3	3
146	говоря о	1	2
147	например в	1	2
148	же как	1	2
149	начинается с	1	2
150	на самом	1	2
151	только потому	3	2
152	что когда	1	2
153	в их	2	2
154	той же	3	2
155	мы не	10	2
156	вопрос о	4	2
157	не была	1	2
158	жизни как	1	2
159	общей жизни	3	2
160	внешних обстоятельств	1	2
161	но как	3	2
162	для других	1	2
163	если в	1	2
164	себе и	1	2
165	же мало	1	2
166	в одной	1	2
167	хотя и	3	2
168	в целом	2	2
169	в ответ	1	2
170	так в	1	2
171	только на	3	2
172	как он	1	2
173	так сказать	2	2
174	жизнью и	1	2
175	на его	1	2
176	не следует	5	2
177	ключ к	2	2
178	заключает в	2	2
179	однако в	4	2
180	значительной степени	2	2
181	в другом	1	2
182	а его	3	2
183	того или	1	2
184	по себе	10	2
185	все равно	1	2
186	должно быть	7	2
187	в следующем	1	2
188	в такой	1	2
189	не столько	1	2
190	не представляется	2	2
191	что я	1	2
192	сих пор	1	2
193	все это	1	2
194	для нее	2	2
195	они не	1	2
196	и другое	3	2
197	не имеет	5	2
198	на себе	2	2
199	с и	3	2
200	для всего	1	2
201	мышления и	1	2
202	заметить что	2	2
203	на него	3	2
204	что на	6	2
205	про себя	1	2
206	мысли о	4	2
207	с ее	2	2
208	здесь не	1	2
209	при котором	2	2
210	со мною	2	2
211	произведения не	1	2
212	остановимся на	1	2
213	в речи	1	2
214	на вопрос	1	2
215	внимание на	1	2
216	никак не	2	2
217	и что	10	2
218	до сих	1	2
219	там же	9	2
220	при встрече	1	2
221	или напротив	1	2
222	и об	1	2
223	как она	3	2
224	но с	2	2
225	с ними	1	2
226	и потому	5	2
227	с другим	3	2
228	поэтому и	1	2
229	так что	16	2
230	слова в	2	2
231	в начале	2	2
232	по выражению	1	2
233	за ним	2	2
234	а и	1	2
235	на том	1	2
236	влияние на	2	2
237	себя и	1	2
238	что не	10	2
239	человек в	1	2
240	как кажется	3	2
241	в человеке	10	2
242	этих словах	1	2
243	что же	2	2
244	да и	1	2
245	и не	18	2
246	с этой	2	2
247	своей жизни	1	2
248	только для	3	2
