N	2gram	Potebnia_M_2	Myshleni
1	в том	18	33
2	том что	8	27
3	в развитии	1	26
4	то что	20	20
5	в этом	8	19
6	с точки	1	18
7	того что	7	17
8	не только	15	15
9	и в	24	15
10	речи и	1	15
11	таким образом	11	14
12	что в	16	14
13	человеческой речи	5	12
14	того чтобы	2	12
15	что он	4	12
16	в самом	4	11
17	в процессе	1	11
18	мы не	11	10
19	в целом	3	10
20	было бы	13	10
21	для того	5	10
22	но и	9	10
23	мы можем	12	10
24	о том	5	9
25	для ребенка	1	9
26	связи с	6	9
27	может быть	23	9
28	что мы	11	9
29	не может	12	9
30	заключается в	1	8
31	не в	13	8
32	никогда не	4	8
33	так и	5	8
34	если бы	11	8
35	и что	4	8
36	он не	1	7
37	по себе	15	7
38	к тому	1	7
39	тот же	5	7
40	с одной	4	7
41	потому что	49	7
42	мы знаем	2	7
43	одной стороны	3	7
44	как бы	9	7
45	и не	19	7
46	во всяком	7	7
47	самом деле	2	6
48	с таким	3	6
49	мы уже	1	6
50	мысль что	1	6
51	по отношению	2	6
52	в истории	1	6
53	мы должны	2	6
54	что это	3	6
55	как он	4	6
56	на то	5	6
57	как и	7	6
58	мы видели	1	6
59	всяком случае	7	6
60	как мы	1	6
61	но в	4	6
62	по своей	1	6
63	если мы	3	6
64	мы находим	2	6
65	вовсе не	9	6
66	с другой	6	6
67	к которому	2	6
68	там где	4	6
69	вместе с	11	6
70	как это	2	6
71	в связи	2	6
72	сказать что	2	6
73	на деле	3	5
74	то же	12	5
75	полагает что	3	5
76	вопрос о	2	5
77	видели что	1	5
78	уже в	5	5
79	внутренней речи	1	5
80	это не	3	5
81	что с	2	5
82	тогда когда	10	5
83	связь между	2	5
84	и их	5	5
85	друг друга	2	5
86	и др	1	5
87	сравнению с	1	5
88	все что	3	5
89	по сравнению	1	5
90	мысли с	1	4
91	переход от	1	4
92	с в	2	4
93	из того	1	4
94	хотя бы	2	4
95	что его	3	4
96	с его	2	4
97	из этих	4	4
98	независимо от	9	4
99	как в	10	4
100	все же	5	4
101	могли бы	2	4
102	в которой	5	4
103	том чтобы	1	4
104	что все	2	4
105	в них	5	4
106	в эту	3	4
107	с развитием	1	4
108	значение для	1	4
109	к этому	2	4
110	их в	2	4
111	не имеет	6	4
112	того как	7	4
113	и его	2	4
114	указание на	2	4
115	что оно	4	4
116	и с	1	4
117	нам известно	1	4
118	на вопрос	3	4
119	мы видим	2	4
120	так как	10	4
121	только в	11	4
122	который в	1	4
123	для всех	1	4
124	при помощи	1	4
125	его мысли	1	4
126	а с	2	4
127	прежде всего	7	4
128	ребенка и	1	4
129	так же	2	4
130	в исследовании	1	4
131	все это	2	4
132	для нас	31	4
133	а в	8	4
134	по поводу	6	4
135	человека и	3	3
136	на самом	2	3
137	отношения между	2	3
138	и до	1	3
139	собственном смысле	1	3
140	при объяснении	1	3
141	мы будем	1	3
142	в общем	2	3
143	должны были	1	3
144	очевидно что	3	3
145	что они	5	3
146	языка и	3	3
147	что именно	1	3
148	с этим	7	3
149	что как	1	3
150	смысле этого	3	3
151	животных и	2	3
152	бы и	1	3
153	он в	1	3
154	все эти	2	3
155	речи но	1	3
156	но на	2	3
157	что она	3	3
158	при этом	13	3
159	что у	2	3
160	состоит в	2	3
161	и по	2	3
162	об этом	1	3
163	те же	3	3
164	лишь в	1	3
165	с другими	5	3
166	о которых	3	3
167	во время	4	3
168	таким же	1	3
169	ни малейшего	1	3
170	в которых	1	3
171	но эта	1	3
172	к развитию	1	3
173	вытекает из	2	3
174	в самой	3	3
175	с мы	1	3
176	что при	1	3
177	для себя	1	3
178	и это	2	3
179	в собственном	2	3
180	и человека	1	3
181	которое мы	3	3
182	и сам	1	3
183	с ним	5	3
184	ничего не	1	3
185	взрослого человека	1	3
186	но мы	3	3
187	утверждает что	1	3
188	и только	6	3
189	тем более	1	3
190	но не	12	3
191	из них	5	3
192	для него	10	3
193	отличие от	1	3
194	со стороны	3	3
195	в отличие	1	3
196	что для	3	3
197	только что	3	3
