N	3gram	Bakhtin_Pr_1	Problemy
1	к себе самому	1	6
2	до сих пор	2	5
3	в творчестве достоевского	4	5
4	то же время	9	5
5	в то же	9	5
6	с самим собою	1	4
7	по сравнению с	1	4
8	можно сказать что	1	4
9	в большинстве случаев	2	4
10	более или менее	1	3
11	большей или меньшей	1	3
12	как мы уже	1	3
13	в том что	6	3
14	с самого начала	1	3
15	теперь мы должны	1	2
16	достоевского и в	1	2
17	и наконец в	1	2
18	если б я	1	2
19	с точки зрения	13	2
20	и на его	1	2
21	и в то	2	2
22	в зависимости от	5	2
23	в этом произведении	1	2
24	или меньшей степени	1	2
25	может быть и	1	2
26	в большей или	1	2
27	мы уже говорили	1	2
28	так и в	1	2
29	о том что	1	2
30	проявляется и в	1	2
31	нужно сказать что	1	2
32	в его творчестве	2	2
33	все то что	3	2
34	все в нем	1	1
35	но вовсе не	1	1
36	хотя и не	1	1
37	прямо сказать что	1	1
38	сочетается с образом	1	1
39	записок из подполья	2	1
40	и он остается	1	1
41	и в целом	2	1
42	но у каждого	1	1
43	по отношению к	8	1
44	и так сказать	1	1
45	и даже не	1	1
46	мы должны перейти	1	1
47	в этом смысле	10	1
48	то же самое	1	1
49	в произведениях достоевского	3	1
50	здесь конечно не	2	1
51	он в сущности	1	1
52	до достоевского с	1	1
53	и не может	2	1
54	как мы сказали	1	1
55	должны перейти к	1	1
56	к творчеству достоевского	1	1
57	в этом отношении	3	1
58	свое последнее слово	1	1
59	в своей совокупности	1	1
60	то что я	1	1
61	то что было	3	1
62	он ни был	2	1
63	что дело идет	1	1
64	может быть только	1	1
65	по крайней мере	1	1
66	не может сосредоточиться	1	1
67	как и его	1	1
68	не может быть	4	1
69	чтобы убедиться в	1	1
70	но именно этот	1	1
71	стиль и тон	1	1
72	но в то	5	1
73	человека из подполья	2	1
74	таким образом и	1	1
75	там где она	1	1
76	в конце концов	5	1
77	в той же	2	1
78	видения мира и	1	1
79	творчестве достоевского в	1	1
80	один миг не	1	1
81	достоевского мы остановимся	1	1
82	было бы дать	1	1
83	является может быть	1	1
84	и др для	1	1
85	весь человек и	1	1
86	во всех сферах	1	1
87	у достоевского мы	1	1
88	и особенно у	1	1
89	тем или иным	1	1
90	достоевский как художник	1	1
91	а потому и	1	1
92	друг к другу	1	1
93	во всяком случае	3	1
94	идеи у достоевского	1	1
95	именно тем что	1	1
96	при всей их	1	1
97	той же основной	2	1
98	творчества достоевского и	1	1
99	в его целом	6	1
100	но они уже	1	1
101	в мире а	1	1
102	вовсе еще не	1	1
103	но если и	1	1
104	сам с собою	1	1
105	что они не	1	1
106	позиции по отношению	1	1
107	можно было бы	2	1
108	но только в	1	1
109	себе самому и	1	1
110	здесь мы должны	1	1
111	странника макара долгорукого	1	1
112	и никогда не	1	1
113	его творчества так	1	1
114	именно потому что	2	1
115	с другой стороны	3	1
116	бы он ни	2	1
117	произведений достоевского мы	2	1
118	как бы он	1	1
119	типа а не	1	1
120	тех или иных	1	1
121	и в нем	1	1
122	особенности творчества достоевского	1	1
123	находим у достоевского	1	1
124	и в двойнике	1	1
125	в нем и	1	1
126	разумеется все эти	1	1
127	новое отношение к	1	1
