N	2gram	Voloshinov_1	Problema
1	и в	15	44
2	вовсе не	2	37
3	и не	16	35
4	то есть	1	34
5	может быть	13	28
6	по себе	2	25
7	потому что	4	25
8	то что	10	23
9	в том	4	21
10	только в	6	19
11	а не	2	18
12	в этом	13	17
13	также и	1	16
14	если мы	5	16
15	сказать что	6	16
16	когда мы	1	15
17	и то	2	14
18	не только	5	14
19	и даже	2	14
20	и т	1	13
21	то же	7	13
22	т д	1	13
23	не в	4	13
24	но в	9	12
25	том что	5	12
26	не является	3	11
27	то это	1	10
28	отнюдь не	2	10
29	так и	10	10
30	как и	6	10
31	тем не	2	10
32	не менее	3	10
33	у нас	3	10
34	в виду	1	10
35	но и	4	10
36	в нем	4	9
37	и с	7	9
38	художественный образ	2	9
39	это не	2	9
40	и тем	1	9
41	в то	6	9
42	и это	1	9
43	в его	9	9
44	что и	2	9
45	что он	8	9
46	так как	9	9
47	в данном	3	9
48	как бы	11	9
49	таким образом	21	9
50	и от	1	9
51	во всяком	4	9
52	смысле слова	2	8
53	перед нами	1	8
54	в себе	4	8
55	он не	4	8
56	было бы	6	8
57	ни в	6	8
58	но это	2	8
59	и вообще	1	8
60	как раз	2	8
61	связи с	1	8
62	как мы	10	8
63	того что	2	8
64	при помощи	1	8
65	или иной	1	8
66	что же	4	8
67	что мы	2	8
68	что в	6	8
69	это и	1	7
70	мы не	4	7
71	на самом	2	7
72	все эти	9	7
73	художественным образом	1	7
74	мы должны	7	7
75	ничего общего	2	7
76	данном случае	3	7
77	с ним	12	7
78	и что	3	7
79	с другой	1	7
80	уже не	5	7
81	мы находим	1	7
82	не может	13	7
83	и потому	8	7
84	сам по	2	6
85	в целом	2	6
86	все же	5	6
87	и к	7	6
88	о том	1	6
89	то ни	1	6
90	ясно что	1	6
91	но если	2	6
92	никогда не	7	6
93	для этого	4	6
94	другими словами	3	6
95	можно сказать	4	6
96	и только	4	6
97	всяком случае	3	6
98	мы можем	12	6
99	нет ничего	1	6
100	жизни и	5	6
101	и есть	2	5
102	еще не	7	5
103	а только	1	5
104	за пределы	2	5
105	что они	1	5
106	в своем	2	5
107	хотя и	1	5
108	в нашем	3	5
109	есть именно	1	5
110	точки зрения	13	5
111	в своей	9	5
112	является только	1	5
113	и его	15	5
114	и о	3	5
115	в ней	5	5
116	и здесь	1	5
117	крайней мере	1	5
118	только на	2	5
119	то и	1	5
120	гораздо более	1	5
121	не было	4	5
122	по крайней	1	5
123	этом случае	1	5
124	так же	1	5
125	как в	3	5
126	все это	5	5
127	а в	6	5
128	в таком	3	5
129	таком случае	2	4
130	мы уже	5	4
131	время как	1	4
132	он сам	4	4
133	бы то	1	4
134	в чем	4	4
135	но как	1	4
136	чем же	5	4
137	то время	1	4
138	при этом	7	4
139	же касается	1	4
140	заключается в	1	4
141	на первый	1	4
142	и без	1	4
143	тому что	3	4
144	раз и	1	4
145	нет никакого	2	4
146	можно ли	1	4
147	дело в	2	4
148	и притом	1	4
149	и является	1	4
150	есть только	1	4
151	в ее	4	4
152	это вовсе	1	4
153	мы в	1	4
154	об его	3	4
155	никакого отношения	1	4
156	тем что	1	4
157	нас в	2	4
158	на этот	1	4
159	мы говорим	1	4
160	или по	1	4
161	или в	1	4
162	а также	1	4
163	совершенно не	2	4
164	в каком	3	4
165	в искусстве	3	4
