N	3gram	Ircho_Kome_2	StatiiOP
1	в том что	5	16
2	о том что	4	11
3	до сих пор	2	5
4	вместе с тем	4	5
5	для того чтобы	4	5
6	к тому что	2	5
7	что он не	1	4
8	то обстоятельство что	1	4
9	после того как	2	4
10	и т п	2	3
11	обращает на себя	5	3
12	с другой стороны	1	3
13	во всяком случае	2	3
14	с самого начала	1	3
15	речь идет о	2	3
16	сомневаться в том	2	2
17	только потому что	2	2
18	на себя внимание	5	2
19	в том же	1	2
20	в одной из	2	2
21	с точки зрения	1	2
22	в отличие от	2	2
23	бы то ни	2	2
24	то что в	1	2
25	но и здесь	1	2
26	в это время	2	2
27	ни в одном	1	2
28	то ни было	2	2
29	в этих словах	1	2
30	то что он	2	2
31	мере в какой	1	2
32	между тем у	1	2
33	более или менее	1	2
34	так и в	1	2
35	в самом деле	1	2
36	но все же	1	2
37	за то что	4	2
38	тем не менее	1	2
39	к тому же	10	2
40	к участию в	1	1
41	в обоих случаях	2	1
42	должна была бы	1	1
43	что в обоих	1	1
44	не говоря уже	2	1
45	в этом смысле	2	1
46	в ответ на	2	1
47	лет спустя после	1	1
48	но столь же	1	1
49	в той же	2	1
50	в первую очередь	3	1
51	ни у кого	1	1
52	и в тех	1	1
53	говоря уже о	2	1
54	точно так же	1	1
55	для того времени	1	1
56	в чем же	1	1
57	источников в частности	1	1
58	главы евгения онегина	1	1
59	по сравнению с	1	1
60	между действующими лицами	1	1
61	так или иначе	3	1
62	ли можно сомневаться	3	1
63	в г и	2	1
64	в связи с	3	1
65	так и на	1	1
66	их точки зрения	2	1
67	что у него	2	1
68	и в том	1	1
69	вместо того чтобы	1	1
70	в г была	1	1
71	еще в г	1	1
72	по отношению к	3	1
73	в которую он	1	1
74	то же время	3	1
75	с их точки	2	1
76	в то время	3	1
77	сих пор в	1	1
78	в свою очередь	1	1
79	к выводу что	1	1
80	в многочисленных высказываниях	1	1
81	чтобы сделать его	1	1
82	не похож на	1	1
83	во второй половине	1	1
84	в то же	3	1
85	в том числе	3	1
86	можно сомневаться в	2	1
87	как мы видели	1	1
