N	2gram	Trubetskoy_1	Problemy
1	и в	23	35
2	как бы	10	31
3	и не	8	27
4	что он	7	24
5	в его	5	21
6	но в	4	19
7	как и	9	18
8	не может	17	18
9	в нем	3	16
10	то есть	2	16
11	то же	4	15
12	и все	7	15
13	в сущности	2	14
14	в этом	12	14
15	и его	1	14
16	для него	2	14
17	может быть	16	14
18	но и	9	14
19	все это	11	14
20	он не	3	13
21	что я	1	13
22	к нему	2	13
23	с другим	1	13
24	и с	5	12
25	в другом	2	12
26	прежде всего	3	12
27	и к	5	12
28	в то	6	11
29	самом деле	12	10
30	не только	7	10
31	не в	8	10
32	же время	2	10
33	то что	18	10
34	на самом	7	9
35	в отношении	1	9
36	мы уже	4	8
37	я не	2	8
38	все же	13	8
39	самого начала	1	8
40	как мы	2	8
41	с самого	1	8
42	так и	10	8
43	себя и	2	8
44	и для	6	8
45	потому что	9	8
46	еще не	5	7
47	с его	1	7
48	себе и	1	7
49	и наконец	3	7
50	лишь в	5	7
51	таким образом	31	7
52	для себя	2	7
53	и сам	2	7
54	в виде	4	7
55	вовсе не	2	7
56	так же	8	7
57	что же	2	7
58	точки зрения	13	7
59	с ним	6	7
60	а в	3	7
61	отношению к	9	7
62	и на	6	6
63	он сам	1	6
64	но не	2	6
65	по отношению	9	6
66	отношение к	4	6
67	что они	2	6
68	в самом	8	6
69	что у	2	6
70	в каждом	1	6
71	к тому	8	6
72	и что	8	6
73	только в	6	6
74	от него	3	6
75	не знает	2	6
76	что в	8	6
77	и то	4	5
78	как в	1	5
79	в себе	5	5
80	он и	1	5
81	от себя	2	5
82	в конце	4	5
83	даже в	3	5
84	на него	2	5
85	да и	1	5
86	уже говорили	1	5
87	и это	3	5
88	в том	30	5
89	с ними	2	5
90	так что	5	5
91	и даже	1	5
92	к своему	1	5
93	как к	5	5
94	этого слова	2	5
95	ведь и	1	4
96	так чтобы	2	4
97	в мире	6	4
98	он в	1	4
99	нет и	1	4
100	же и	1	4
101	та же	3	4
102	что это	5	4
103	но на	2	4
104	на его	1	4
105	и вот	1	4
106	друг с	9	4
107	но все	5	4
108	же не	3	4
109	его в	5	4
110	в них	2	4
111	рядом с	1	4
112	в эту	2	4
113	в своей	1	4
114	в такой	4	4
115	друг другу	1	4
116	никогда не	4	4
117	и без	5	4
118	во всем	3	4
119	это слово	1	4
120	как будто	5	4
121	говорили что	1	4
122	все его	2	4
123	между тем	12	4
124	и так	2	4
125	и у	4	4
126	только на	1	4
127	всяком случае	2	4
128	так как	7	4
129	у него	5	4
130	тем что	1	4
131	или иной	1	4
132	с другой	6	4
133	с другом	9	4
134	до конца	1	4
135	а не	1	4
136	но как	2	4
137	по своему	5	4
138	бы в	3	4
139	я в	2	4
140	тот же	3	4
141	во всяком	2	4
142	а между	8	3
143	это и	1	3
144	высшей степени	1	3
145	говорить о	2	3
146	и со	1	3
147	в виду	2	3
148	это действительно	1	3
149	бы то	2	3
150	во всех	10	3
151	совсем не	1	3
152	в общем	6	3
153	с этим	11	3
154	его к	1	3
155	в целом	5	3
156	все эти	19	3
157	и кто	1	3
158	тому же	6	3
159	одно и	1	3
160	то ни	3	3
161	к другу	2	3
162	знает что	1	3
163	было бы	3	3
164	нет в	2	3
165	в высшей	1	3
166	этого не	1	3
167	с тем	2	3
168	такой же	2	3
169	в котором	2	3
170	к одному	1	3
171	собой и	1	3
172	а так	1	3
173	ничего не	1	3
174	только с	1	3
175	и т.д	4	3
176	с ее	2	3
177	не могу	1	3
178	сводится к	2	3
179	что и	7	3
180	это не	3	3
181	друг к	2	3
182	того что	6	3
183	но так	2	3
184	уже не	1	3
185	уже в	1	3
186	из них	5	3
187	даже и	1	3
188	о своей	1	3
189	а с	4	3
190	в последующем	1	3
191	эти слова	1	3
192	сам не	1	3
193	должно быть	4	3
194	дело идет	1	3
195	в начале	2	3
196	которой он	1	3
197	и от	5	3
198	конце концов	4	3
199	мы должны	4	3
200	ибо в	4	3
201	только что	3	3
202	ни было	2	3
203	и вдруг	1	3
204	том что	19	3
205	сказать что	1	3
206	другой стороны	5	3
207	этого необходимо	1	2
208	я и	1	2
209	например в	1	2
210	и отчасти	1	2
211	в первом	1	2
212	из его	1	2
213	а как	1	2
214	надо было	1	2
215	и тут	1	2
216	мы говорили	7	2
217	время как	1	2
218	в ней	3	2
219	в которых	2	2
220	быть в	1	2
221	столь же	5	2
222	что его	4	2
223	бы не	1	2
224	должна была	1	2
225	друг на	1	2
226	с которыми	2	2
227	отличие от	3	2
228	однако в	1	2
229	в своем	10	2
230	мы можем	6	2
231	хотя и	4	2
232	и как	1	2
233	увидим что	1	2
234	в этот	1	2
235	в которой	5	2
236	бы с	1	2
237	еще один	1	2
238	можно лишь	2	2
239	при этом	9	2
240	но именно	1	2
