N	3gram	Bakhtin_Fr_8	Formalny
1	с точки зрения	2	14
2	не может быть	2	14
3	на самом деле	1	12
4	в то же	10	7
5	то же время	10	7
6	с другой стороны	2	5
7	в самом деле	1	4
8	подобно тому как	1	4
9	в данном случае	2	4
10	в связи с	3	4
11	бы то ни	2	4
12	то ни было	1	4
13	в большинстве случаев	6	4
14	для того чтобы	2	4
15	как мы знаем	1	4
16	по отношению к	1	3
17	то же самое	1	3
18	все без исключения	1	3
19	в этом отношении	1	3
20	вместе с тем	1	3
21	и не могут	1	3
22	обстоит дело с	1	3
23	в том что	6	3
24	заложенные в них	1	2
25	и в данном	1	2
26	в этом смысле	1	2
27	в полной силе	1	2
28	о том как	1	2
29	самом же деле	1	2
30	в нем и	2	2
31	и в то	5	2
32	до известной степени	1	2
33	в отличие от	1	2
34	на самом же	1	2
35	во всех областях	2	2
36	только то что	1	2
37	дело в том	2	2
38	мы видели что	3	2
39	мы не можем	1	2
40	так и в	1	2
41	не только не	2	2
42	в пределах одной	1	2
43	как бы ни	1	2
44	как мы видели	2	2
45	но и все	1	1
46	одним из средств	1	1
47	очень остро и	1	1
48	какой бы то	1	1
49	бы ни был	1	1
50	в стадии своего	1	1
51	проникает во все	2	1
52	в настоящее время	3	1
53	и до конца	4	1
54	и все вообще	1	1
55	том что это	1	1
56	оно ни было	1	1
57	в том или	1	1
58	самый факт его	1	1
59	а следовательно и	1	1
60	он не был	1	1
61	же время не	1	1
62	одна из существеннейших	1	1
63	том или ином	1	1
64	в ее наиболее	2	1
65	в точке пересечения	1	1
66	вовсе не как	1	1
67	мы еще вернемся	1	1
68	говорит о том	1	1
69	до сих пор	8	1
70	и в других	1	1
71	начала и до	3	1
72	все эти эпизоды	1	1
73	и тогда когда	1	1
74	если же мы	1	1
75	мы полагаем что	1	1
76	не потому что	1	1
77	с одной стороны	2	1
78	если бы в	1	1
79	но при этом	1	1
80	один из моментов	1	1
81	и вместе с	1	1
82	настоящее время в	1	1
83	никогда не может	1	1
84	что это не	1	1
85	не в том	1	1
86	бы оно ни	1	1
87	в основе их	2	1
88	как впрочем и	1	1
89	до настоящего времени	3	1
90	потому что они	1	1
91	о том что	2	1
92	в той же	3	1
93	в частности в	1	1
94	данной эпохи и	1	1
95	может и не	1	1
96	и притом в	1	1
97	можно было бы	1	1
98	он был бы	1	1
99	что в его	1	1
100	в ее целом	1	1
101	с самого начала	1	1
102	и в самом	1	1
103	выходит за пределы	1	1
104	той или иной	1	1
105	и в романе	2	1
106	можно сказать что	2	1
107	язык в его	1	1
108	с начала и	3	1
109	в романе и	1	1
110	лишь там где	1	1
111	в том числе	3	1
112	исторического становления в	1	1
113	вовсе не следует	1	1
114	друг с другом	1	1
115	и в нем	1	1
116	как и в	4	1
117	том числе и	2	1
118	кроме того в	1	1
119	и только в	1	1
