N	3gram	Bakhtin_Pr_3	FransuaR
1	то же время	12	10
2	в то же	12	10
3	до сих пор	1	8
4	мы уже говорили	3	7
5	в большинстве случаев	2	6
6	в том что	1	6
7	и в то	5	5
8	уже говорили что	2	5
9	сих пор еще	1	4
10	и до конца	1	4
11	как и в	1	4
12	большей или меньшей	1	3
13	в большей или	1	3
14	или меньшей степени	1	3
15	мы видели что	1	3
16	и в особенности	1	2
17	с точки зрения	4	2
18	бы то ни	4	2
19	что все это	2	2
20	как мы видели	2	2
21	в узком смысле	1	2
22	в данном случае	1	2
23	но в то	3	2
24	мертвых душ и	1	2
25	с одной из	1	2
26	в нем и	1	2
27	о том что	2	2
28	не только не	1	2
29	можно сказать что	1	2
30	с другой стороны	3	2
31	как мы уже	1	2
32	для того чтобы	1	2
33	не может быть	6	2
34	как к своему	1	1
35	еще далеко не	2	1
36	построено так чтобы	1	1
37	схватил его за	1	1
38	в которой он	1	1
39	во всем он	1	1
40	в чем же	1	1
41	потому что в	1	1
42	все эти слова	1	1
43	какой бы то	1	1
44	прежде всего в	1	1
45	бы ни был	1	1
46	по отношению к	5	1
47	на самом деле	10	1
48	в самом деле	3	1
49	подобно тому как	2	1
50	он мог бы	1	1
51	за пределы нашей	1	1
52	вместе с тем	2	1
53	милостивый государь что	1	1
54	в отличие от	2	1
55	же время не	2	1
56	на самом же	1	1
57	в этом отношении	1	1
58	говорит о себе	1	1
59	или иной степени	1	1
60	в той или	2	1
61	может быть и	1	1
62	что дело идет	1	1
63	главным образом в	1	1
64	и то что	1	1
65	в непосредственной близости	1	1
66	и в других	1	1
67	и во всем	1	1
68	как бы хочет	1	1
69	и на меня	1	1
70	вот как он	1	1
71	одним из средств	1	1
72	с такою же	1	1
73	как мы сказали	1	1
74	там где он	2	1
75	начинает звучать как	1	1
76	имел в виду	1	1
77	то ни было	4	1
78	друг другу как	1	1
79	вот пример такого	1	1
80	так и в	2	1
81	но при этом	1	1
82	и в отношении	1	1
83	быть и речи	1	1
84	так органически и	1	1
85	во всем последующем	1	1
86	все без исключения	2	1
87	и в этом	2	1
88	и вместе с	1	1
89	самом деле и	1	1
90	и с этой	1	1
91	да еще с	1	1
92	один из моментов	1	1
93	это конечно не	1	1
94	как впрочем и	1	1
95	и несколько дальше	1	1
96	друг к другу	1	1
97	можно прямо сказать	1	1
98	и наконец в	2	1
99	как бы в	1	1
100	самом же деле	1	1
101	и в своих	1	1
102	потому что они	1	1
103	нет ни одного	1	1
104	и почти все	1	1
105	между этими двумя	1	1
106	и как бы	1	1
107	глазах и в	1	1
108	всем последующем творчестве	1	1
109	на протяжении всего	4	1
110	же время как	1	1
111	с самого начала	8	1
112	никогда не бывает	2	1
113	и в самом	3	1
114	вопрос о том	1	1
115	и прежде всего	4	1
116	выходит за пределы	2	1
117	остается той же	1	1
118	как бы ни	1	1
119	том что все	1	1
120	становятся как бы	1	1
121	может и не	1	1
122	ни о каком	1	1
123	в этом смысле	4	1
124	это как бы	1	1
125	друг с другом	2	1
126	и в нем	3	1
127	деле и в	1	1
128	к тому же	2	1
129	как мы знаем	2	1
130	и в слове	2	1
131	в глубине души	1	1
132	той или иной	2	1
133	и только в	1	1
134	своих товарищей и	1	1
