N	2gram	Bakhtin_Pr_1	FransuaR
1	и в	23	29
2	то есть	24	21
3	таким образом	11	20
4	и не	34	16
5	в этой	4	13
6	и все	3	13
7	но в	4	12
8	как и	8	12
9	и т.п	3	12
10	и на	10	11
11	в этом	25	11
12	так и	10	11
13	то же	10	10
14	мы уже	2	10
15	не только	13	10
16	в то	10	10
17	как мы	5	10
18	в романе	11	10
19	все эти	8	9
20	и с	4	9
21	его в	4	9
22	в конце	5	9
23	вовсе не	8	9
24	но и	11	9
25	же время	7	8
26	и его	13	8
27	в его	24	8
28	прежде всего	7	8
29	как бы	28	8
30	в них	3	7
31	в том	11	7
32	так как	7	7
33	так же	6	7
34	в сущности	5	6
35	этот процесс	1	6
36	своего рода	1	6
37	но он	2	6
38	здесь в	1	6
39	в большинстве	2	6
40	из них	2	6
41	это и	9	5
42	и до	1	5
43	что это	1	5
44	в нем	20	5
45	большинстве случаев	2	5
46	весь мир	1	5
47	он и	5	5
48	в своей	11	5
49	до конца	5	5
50	уже говорили	1	5
51	рядом с	13	5
52	и о	3	5
53	это не	10	5
54	поэтому и	2	5
55	все они	1	5
56	у него	6	5
57	далеко не	1	5
58	сказать что	5	5
59	и по	2	5
60	на самом	4	4
61	и есть	5	4
62	в которой	4	4
63	еще не	5	4
64	с его	6	4
65	в нашем	1	4
66	конце концов	4	4
67	точки зрения	21	4
68	но они	4	4
69	в плане	5	4
70	в результате	4	4
71	в литературе	3	4
72	и одновременно	3	4
73	что он	10	4
74	конечно не	1	4
75	тем что	3	4
76	с другой	2	4
77	но это	5	4
78	все это	7	4
79	один из	2	4
80	перед нами	4	4
81	мира и	7	4
82	то что	18	4
83	есть и	1	4
84	жизни и	6	4
85	по преимуществу	3	3
86	и за	1	3
87	той же	6	3
88	и здесь	3	3
89	в ней	1	3
90	в чем	1	3
91	но как	3	3
92	как к	1	3
93	в своем	8	3
94	и как	8	3
95	то в	1	3
96	в себе	5	3
97	при этом	3	3
98	он не	4	3
99	всех этих	3	3
100	и вот	2	3
101	и сам	2	3
102	для того	2	3
103	своего времени	2	3
104	подобно тому	3	3
105	в году	1	3
106	такой же	1	3
107	том что	9	3
108	в эту	1	3
109	свою речь	1	3
110	образом и	1	3
111	почти все	1	3
112	самого начала	3	3
113	того чтобы	4	3
114	вот это	1	3
115	по своей	1	3
116	конечно и	4	3
117	и вполне	2	3
118	с ее	2	3
119	здесь не	1	3
120	в ее	1	3
121	с самого	2	3
122	в дальнейшем	1	3
123	роль в	2	3
124	что у	1	3
125	начала и	1	3
126	к нему	3	3
127	но конечно	2	3
128	все время	1	3
129	того что	2	3
130	на языке	2	3
131	в качестве	1	3
132	же и	1	3
133	и других	5	3
134	и их	2	3
135	ведь это	2	3
136	и даже	3	3
137	превращается в	1	3
138	там где	6	3
139	тому как	3	3
140	все же	5	3
141	у них	1	3
142	мы видим	3	3
143	тот же	2	3
144	другой стороны	2	3
145	в частности	1	3
146	и то	1	2
147	ни того	2	2
148	то время	2	2
149	и со	1	2
150	на их	1	2
151	но не	8	2
152	что они	1	2
153	в одной	4	2
154	как в	6	2
155	вот как	1	2
156	кроме того	3	2
157	хотя и	1	2
158	и наконец	5	2
159	и к	4	2
160	и этим	2	2
161	романе не	1	2
162	всего романа	1	2
163	есть о	1	2
164	здесь с	3	2
165	как он	2	2
166	так сказать	3	2
167	на его	2	2
168	время и	1	2
169	может быть	21	2
170	этих форм	1	2
171	видеть и	1	2
172	в жизни	6	2
173	ни в	3	2
174	мировой литературы	2	2
175	в один	2	2
176	на первый	1	2
177	в этих	2	2
178	и при	1	2
179	в котором	2	2
180	с точки	15	2
181	в их	3	2
182	место в	1	2
183	не столько	3	2
184	что я	1	2
185	мир и	6	2
186	их в	2	2
187	у вас	2	2
188	на котором	2	2
189	дело в	1	2
190	весь этот	2	2
191	но здесь	1	2
192	но только	1	2
193	никогда не	5	2
194	уже и	1	2
195	как будто	3	2
196	у меня	1	2
197	к тому	1	2
198	если же	2	2
199	о том	2	2
200	существенный момент	1	2
201	и это	5	2
202	через все	1	2
203	же не	1	2
204	в себя	3	2
205	времени и	1	2
206	сам он	3	2
207	во второй	1	2
208	поэтому в	2	2
209	с ним	6	2
210	тех кто	1	2
211	того он	1	2
212	все в	6	2
213	образом все	2	2
214	будто он	1	2
215	при изображении	1	2
216	существенную роль	1	2
217	в другой	3	2
218	всякого рода	1	2
219	одной из	1	2
220	мы увидим	1	2
221	то он	3	2
222	себя в	3	2
223	есть в	3	2
224	уже не	8	2
225	и у	4	2
226	уже в	5	2
227	его и	1	2
228	мир в	2	2
229	в новом	1	2
230	друг друга	3	2
231	как раз	4	2
232	со стороны	2	2
233	живой и	1	2
234	именно в	6	2
235	к которому	1	2
236	нового времени	1	2
237	нужно сказать	1	2
238	они не	3	2
239	не на	3	2
240	он становится	1	2
241	что из	2	2
242	сравнение с	1	2
243	в той	6	2
244	да и	2	2
245	на свете	1	2
246	мы сказали	1	2
247	о мире	1	2
248	и для	3	2
249	которых он	1	2
250	формы и	1	2
251	в основе	5	2
252	все события	1	2
253	и земли	2	2
254	все элементы	1	2
255	а как	6	2
256	жизни в	1	2
257	его к	4	2
258	о своем	1	2
259	между ними	2	2
260	от всех	1	2
261	не может	11	2
262	из этого	1	2
263	людей но	1	2
264	но эти	2	2
265	как на	2	2
266	только в	8	2
267	и другие	2	2
268	в своих	2	2
269	это в	2	2
270	к этому	2	2
271	себя как	5	1
272	смысле слова	1	1
273	жизни где	1	1
274	отношения к	2	1
275	же как	1	1
276	он считает	1	1
277	этого мира	4	1
278	за собой	1	1
279	из самых	1	1
280	из его	3	1
281	глава посвящена	1	1
282	должна быть	2	1
283	видеть в	1	1
284	в самом	8	1
285	со всех	1	1
286	что вся	1	1
287	не приходится	1	1
288	и тут	1	1
289	теперь мы	1	1
290	в первый	1	1
291	дан в	1	1
292	и обвиняет	1	1
293	не была	1	1
294	он как	1	1
295	в каждый	1	1
296	плоскости как	1	1
297	время как	1	1
298	принадлежит к	1	1
299	жизни как	1	1
300	но даже	1	1
301	по замыслу	1	1
302	с нашими	1	1
303	я их	1	1
304	к брату	1	1
305	и он	1	1
306	переход к	1	1
307	и происходит	1	1
308	он сам	3	1
309	первый план	1	1
310	и жертвенное	1	1
311	самом деле	5	1
312	явлений и	1	1
313	в четвертой	1	1
314	не все	1	1
315	эта особенность	4	1
316	и вводит	1	1
317	отношение к	1	1
318	в зеркале	1	1
319	отличие от	2	1
320	нет и	1	1
321	за пределы	6	1
322	значение для	1	1
323	нет надобности	1	1
324	первый взгляд	1	1
325	его на	2	1
326	сочетается с	3	1
327	с этим	1	1
328	до его	1	1
329	нами в	1	1
330	характера но	1	1
331	в противоположность	3	1
332	в этот	2	1
333	ими с	1	1
334	носят у	1	1
335	сливается с	2	1
336	бы и	4	1
337	в целом	4	1
338	типа как	1	1
339	он в	2	1
340	с их	5	1
341	в маленьком	1	1
342	ни одного	2	1
343	но его	1	1
344	только один	1	1
345	мира но	2	1
346	ее как	2	1
347	со всею	3	1
348	и куда	1	1
349	у самого	2	1
350	наконец он	1	1
351	таков наш	1	1
352	что должно	1	1
353	не значит	2	1
354	к одному	1	1
355	и церковь	1	1
356	людей и	1	1
357	прежде чем	1	1
358	старой и	1	1
359	который знал	1	1
360	или иных	1	1
361	что она	2	1
362	одно и	1	1
363	здесь мы	2	1
364	он просто	1	1
365	значение в	1	1
366	в мире	7	1
367	лишь за	1	1
368	чего он	1	1
369	об этом	1	1
370	них не	1	1
371	полной мере	1	1
372	зрения на	8	1
373	или даже	2	1
374	знает что	1	1
375	входит в	2	1
376	это было	1	1
377	воспринимается как	1	1
378	но вовсе	1	1
379	даже в	2	1
380	делает его	1	1
381	между отдельными	2	1
382	действительности он	1	1
383	и автором	1	1
384	особенно показательны	1	1
385	разобранные нами	1	1
386	в самую	1	1
387	в данном	2	1
388	полной и	1	1
389	на этот	2	1
390	мы не	2	1
391	автора и	5	1
392	и тогда	1	1
393	он понимает	2	1
394	его другими	1	1
395	или точнее	1	1
396	что такое	1	1
397	благодаря этому	2	1
398	этом новом	1	1
399	ведь если	1	1
400	эта тема	1	1
401	в отношении	2	1
402	конечно что	2	1
403	особенность восприятия	1	1
404	на свою	1	1
405	же плоскости	1	1
