N	2gram	Propp_Isto_5	StatiiOP
1	и в	25	29
2	том что	8	27
3	в том	6	27
4	в этом	10	21
5	не только	13	19
6	но и	13	19
7	что в	8	19
8	о том	7	17
9	в его	12	13
10	что он	22	13
11	в которой	4	11
12	то что	7	11
13	все это	4	11
14	таким образом	9	10
15	к тому	1	10
16	т е	16	10
17	и т	20	9
18	в своем	1	9
19	он не	4	9
20	потому что	7	9
21	и не	11	9
22	как на	1	9
23	но в	1	8
24	и пр	3	8
25	я не	1	7
26	в ней	5	7
27	в самом	1	7
28	так например	2	7
29	но все	5	7
30	в своей	2	7
31	в котором	1	7
32	того как	4	7
33	для того	3	7
34	в виду	1	7
35	с тем	8	7
36	вместе с	22	7
37	одним из	2	6
38	вопрос о	2	6
39	и на	8	6
40	все же	10	6
41	т д	18	6
42	вовсе не	2	6
43	того чтобы	3	6
44	и его	9	6
45	об этом	2	6
46	и что	8	6
47	в одном	1	6
48	до сих	2	6
49	в течение	2	6
50	было бы	1	5
51	точки зрения	2	5
52	в русской	3	5
53	не знали	1	5
54	того что	2	5
55	в качестве	7	5
56	прежде всего	6	5
57	а не	2	5
58	о чем	2	5
59	как бы	2	5
60	сих пор	2	5
61	то обстоятельство	1	4
62	и к	1	4
63	в нем	7	4
64	что у	4	4
65	и с	3	4
66	не в	6	4
67	ничего не	2	4
68	обстоятельство что	1	4
69	и о	1	4
70	после того	3	4
71	раньше чем	4	4
72	но с	1	4
73	связи с	8	4
74	при помощи	7	4
75	для него	1	4
76	с другой	9	4
77	в частности	7	4
78	а как	2	4
79	к этому	2	4
80	вряд ли	1	3
81	например в	5	3
82	же как	4	3
83	самом деле	2	3
84	на самом	1	3
85	в их	1	3
86	его не	3	3
87	хотя бы	1	3
88	и он	6	3
89	не был	1	3
90	но не	5	3
91	не то	1	3
92	как в	6	3
93	с этим	5	3
94	не было	1	3
95	что это	5	3
96	интересно что	1	3
97	из них	2	3
98	в этих	6	3
99	и сейчас	1	3
100	в поэме	1	3
101	но он	2	3
102	по себе	2	3
103	не менее	4	3
104	что эта	1	3
105	самого начала	1	3
106	одной из	1	3
107	иметь в	1	3
108	не могло	1	3
109	никогда не	3	3
110	на себя	3	3
111	и по	2	3
112	тем что	10	3
113	оно не	1	3
114	ни у	1	3
115	с самого	1	3
116	в образе	5	3
117	на нее	2	3
118	и здесь	7	3
119	на вопрос	1	3
120	как у	2	3
121	должно было	2	3
122	наконец в	1	3
123	но это	7	3
124	так что	2	3
125	борьбы с	1	3
126	всяком случае	1	3
127	обращает на	1	3
128	из нее	2	3
129	кто был	2	3
130	связан с	2	3
131	что на	1	3
132	и даже	1	3
133	еще и	1	3
134	а с	1	3
135	так же	5	3
136	относятся к	1	3
137	xix века	1	3
138	другой стороны	8	3
139	во всяком	1	3
140	также и	1	2
141	до него	4	2
142	того же	2	2
143	вне всякого	1	2
144	такое же	2	2
145	тем же	1	2
146	из его	1	2
147	то же	4	2
148	на первом	1	2
149	это время	2	2
150	тому времени	1	2
151	отличие от	1	2
152	что они	1	2
153	на то	2	2
154	к сожалению	1	2
155	и я	1	2
156	там где	6	2
157	в истории	4	2
158	в одной	1	2
159	он по	1	2
160	и как	3	2
161	на тот	1	2
162	все эти	8	2
163	в этой	3	2
164	в себе	1	2
165	этого образа	1	2
166	при этом	1	2
167	если бы	2	2
168	тем не	4	2
169	видел в	1	2
170	и более	1	2
171	а затем	7	2
172	не дает	1	2
173	его в	9	2
174	это было	2	2
175	на почве	1	2
176	в это	2	2
177	о которых	2	2
178	как и	7	2
179	несмотря на	2	2
180	всякого сомнения	1	2
181	что собственно	1	2
182	которую он	1	2
183	что такое	1	2
184	с точки	1	2
185	в отличие	1	2
186	от его	1	2
187	борьбу с	1	2
188	что этот	2	2
189	даже в	2	2
190	совершенно так	1	2
191	но они	1	2
192	что с	1	2
193	в то	3	2
194	дело не	1	2
195	не имеет	1	2
196	в процессе	1	2
197	и всегда	1	2
198	б в	2	2
199	не может	6	2
200	не по	1	2
201	в каком	1	2
202	не потому	2	2
203	языка в	1	2
204	чтобы сделать	1	2
205	на это	1	2
206	где он	1	2
207	и это	4	2
208	меня в	2	2
209	в ее	4	2
210	и сам	2	2
211	особенно в	2	2
212	во многом	1	2
213	еще в	2	2
214	говорят что	1	2
215	а также	1	2
216	говорит об	1	2
217	никак не	1	2
218	в которую	2	2
219	борьба с	1	2
220	что и	6	2
221	только в	7	2
222	пишет он	1	2
223	очевидно что	2	2
224	в конце	1	2
225	так как	11	2
226	может быть	17	2
227	в особенности	3	2
228	со стороны	2	2
229	царем но	1	2
230	и др	3	2
231	говорит о	2	2
232	в некоторых	4	2
233	только по	1	2
234	на какие	1	2
235	как говорит	1	2
236	если не	4	2
237	и вообще	3	2
238	связь с	8	2
239	и потому	2	2
240	как это	1	2
241	к своему	1	2
242	по своему	1	2
243	в репертуаре	1	2
244	в данном	3	2
245	что за	2	2
246	такого рода	1	2
247	потому ли	2	2
248	в тех	1	2
249	по существу	2	2
250	том смысле	1	2
251	только о	1	2
252	с этой	2	2
253	ее в	2	2
254	только что	1	2
255	во время	7	2
256	сказать что	2	2
257	совершенно не	2	2
258	утверждать что	1	2
259	и другие	1	2
260	уже после	2	2
261	они не	3	2
262	узнал о	1	1
263	ту же	2	1
264	сам по	1	1
265	всего это	1	1
266	что когда	1	1
267	не имеют	1	1
268	в зависимости	1	1
269	той же	1	1
270	на тех	2	1
271	мы не	5	1
272	употребляются в	1	1
273	большую роль	1	1
274	не вполне	1	1
275	на свою	1	1
276	из того	1	1
277	не совсем	6	1
278	их не	1	1
279	которое в	1	1
280	думаю что	1	1
281	еще не	8	1
282	на них	2	1
283	он сам	1	1
284	на своих	2	1
285	на другой	1	1
286	своей работе	1	1
287	совсем не	1	1
288	во дворец	1	1
289	одно дело	1	1
290	о смерти	1	1
291	но как	1	1
292	в голове	2	1
293	ответ на	1	1
294	по отношению	2	1
295	отношение к	1	1
296	себе и	1	1
297	чем же	1	1
298	что во	2	1
299	до его	2	1
300	что как	1	1
301	понимать в	1	1
302	становится особенно	1	1
303	что касается	1	1
304	когда он	2	1
305	целый ряд	1	1
306	времени когда	1	1
307	говорит что	1	1
308	и хотя	4	1
309	за собой	1	1
310	представляет собой	7	1
311	одно время	1	1
312	и тот	1	1
313	зависимости от	1	1
314	только один	3	1
315	и если	1	1
316	что она	1	1
317	а то	1	1
318	который сам	1	1
319	еще раньше	1	1
320	до появления	1	1
321	нужно не	1	1
322	и еще	1	1
323	не как	4	1
324	мало того	1	1
325	но вместе	3	1
326	на этом	3	1
327	а когда	1	1
328	и характер	1	1
329	они должны	1	1
330	побывал в	1	1
331	связанных с	1	1
332	на этой	4	1
333	с другими	4	1
334	известно что	1	1
335	роль в	2	1
336	в социальной	1	1
337	что один	1	1
338	его душу	2	1
339	и тем	4	1
340	не соответствует	1	1
341	еще одно	1	1
342	но уже	3	1
343	нет в	1	1
344	это положение	1	1
345	к которым	2	1
346	сравнения с	1	1
347	на основании	1	1
348	а за	1	1
349	и уже	1	1
350	для чего	1	1
351	мы видели	7	1
352	в развитии	1	1
353	и некоторые	1	1
354	такой же	2	1
355	но если	1	1
356	общества и	1	1
357	внимание только	1	1
358	можно найти	2	1
359	ли можно	1	1
360	в город	1	1
361	место в	1	1
362	представление о	17	1
363	то его	2	1
364	менее вопрос	1	1
365	не будем	5	1
366	такую же	1	1
367	и эти	1	1
368	в старых	1	1
369	уже указано	1	1
370	что есть	1	1
371	эта картина	1	1
372	в таких	3	1
373	она не	2	1
374	виду что	1	1
375	одна из	2	1
376	на него	8	1
377	в основе	1	1
378	материала в	1	1
379	о них	1	1
380	он с	1	1
381	идут от	2	1
382	с большой	2	1
383	же время	1	1
384	всего и	1	1
385	его тут	1	1
386	этих двух	1	1
387	к ней	1	1
388	развивается в	1	1
389	из истории	1	1
390	как будто	1	1
391	самым важным	1	1
392	и уходит	2	1
393	ведут в	1	1
394	нее со	1	1
395	формы для	1	1
396	в стиле	1	1
397	в момент	1	1
398	нам что	1	1
399	и вместе	2	1
400	его за	1	1
401	заметил что	2	1
402	а что	1	1
403	другими формами	1	1
404	остановиться на	1	1
405	мы до	1	1
406	они и	1	1
407	что при	3	1
408	находясь в	1	1
409	как мы	5	1
410	в свое	2	1
411	что все	4	1
412	но вообще	1	1
413	свою очередь	1	1
414	здесь не	1	1
415	без всякого	1	1
416	данном случае	2	1
417	были бы	1	1
418	уже потому	1	1
419	не оставляют	1	1
420	то время	1	1
421	в пределах	4	1
422	так в	2	1
423	затем уже	1	1
424	на том	3	1
425	с собой	1	1
426	переход к	1	1
427	не за	1	1
428	не так	1	1
429	не трудно	1	1
430	каждого из	1	1
431	здесь нет	1	1
432	меня моя	1	1
433	не чужда	2	1
434	найти в	1	1
435	к тем	1	1
436	не были	1	1
437	возможно что	1	1
438	основана на	1	1
439	самый страшный	1	1
440	образом в	2	1
441	с полным	1	1
442	сам был	1	1
443	из рук	1	1
444	одного из	1	1
445	можно сказать	2	1
446	орудием в	1	1
447	пребыванию в	1	1
448	литература о	1	1
449	от них	2	1
450	только после	3	1
451	три дня	2	1
452	же несомненна	1	1
453	во втором	1	1
454	эти два	1	1
455	но нет	1	1
456	это нужно	1	1
457	в форме	3	1
458	и русская	1	1
459	легенде о	1	1
460	для установления	1	1
461	я был	1	1
462	один из	2	1
463	тот же	1	1
464	места в	1	1
465	уже довольно	1	1
466	открыто и	1	1
467	и действительно	5	1
468	был тот	2	1
469	он уже	1	1
470	по мнению	1	1
471	в могилу	1	1
472	или же	3	1
473	это же	3	1
474	и прочие	1	1
475	том чтобы	2	1
476	у царя	2	1
477	в указанном	1	1
478	конечно не	1	1
479	уже в	2	1
480	царя было	1	1
481	только на	1	1
482	а это	1	1
483	одно из	1	1
484	себе в	1	1
485	ведь это	1	1
486	это предположение	1	1
487	а в	3	1
488	мы можем	2	1
489	у него	2	1
490	в руки	1	1
491	в очень	1	1
492	представляют собой	3	1
493	е в	3	1
494	даже не	1	1
495	а на	2	1
496	но одно	1	1
497	что человек	1	1
498	в каких	1	1
499	уходит в	1	1
500	и быть	2	1
501	или о	1	1
502	что для	1	1
503	естественно что	1	1
504	связано с	5	1
505	нужно искать	1	1
506	то и	1	1
507	и стал	2	1
508	попал в	2	1
509	из наиболее	1	1
510	шаг в	1	1
511	который с	1	1
512	мы и	2	1
513	в ту	1	1
514	с которым	2	1
515	в свете	3	1
516	в руках	1	1
517	одну из	1	1
518	литература в	1	1
519	в связи	4	1
520	и картина	1	1
521	но оно	3	1
522	и параллелей	1	1
523	ни на	1	1
524	это те	1	1
525	отразилось в	1	1
526	над ним	3	1
527	женщина и	1	1
528	в изображении	1	1
529	а другое	1	1
530	к образу	1	1
531	стихией и	1	1
532	на свете	1	1
533	быть не	1	1
534	так сильно	1	1
535	всем что	1	1
536	на пути	1	1
537	этом случае	7	1
538	по дороге	1	1
539	ходе действия	1	1
540	вокруг него	1	1
541	силу и	2	1
542	но для	2	1
543	должны быть	1	1
544	рассматривать как	1	1
545	в книге	3	1
546	в более	3	1
547	становится понятным	2	1
548	и для	2	1
549	которых он	1	1
550	и от	1	1
551	или в	6	1
552	что оно	1	1
553	а все	1	1
554	для нас	5	1
555	от него	1	1
556	и все	3	1
557	бы в	1	1
558	во вторую	1	1
559	все они	1	1
560	же в	2	1
561	в свою	3	1
562	материал но	1	1
563	наоборот именно	1	1
564	обычно не	1	1
565	к его	2	1
566	едва ли	1	1
567	отношению к	2	1
568	из этого	1	1
569	сам в	2	1
570	героя в	9	1
571	бы думать	1	1
572	не говорится	1	1
573	жизни и	2	1
574	но эти	3	1
575	к этой	1	1
576	а я	1	1
577	в своих	1	1
578	в лесу	2	1
579	ее исторической	1	1
580	он на	2	1
581	можно назвать	1	1
582	в северной	1	1
583	в таком	1	1
584	точно так	1	1
585	все что	1	1
586	том числе	1	1
