N	3gram	Vygotskiy__1	FransuaR
1	в том числе	1	4
2	то есть в	2	4
3	в конце концов	3	4
4	в свою очередь	1	3
5	с точки зрения	2	3
6	все то что	3	3
7	так и в	2	3
8	в том что	9	3
9	а следовательно и	1	2
10	дело в том	1	2
11	более или менее	2	2
12	в этом отношении	2	2
13	то что в	1	2
14	том числе и	1	2
15	как и в	4	2
16	что у него	3	2
17	таким образом это	1	2
18	ни в области	3	2
19	и в сущности	1	1
20	не в состоянии	3	1
21	что иное как	1	1
22	потому что он	2	1
23	что в этом	3	1
24	только и может	1	1
25	все дело в	1	1
26	точка зрения не	1	1
27	в чем же	1	1
28	его к жизни	1	1
29	на самом деле	2	1
30	есть прежде всего	1	1
31	в том и	2	1
32	то же самое	2	1
33	в том же	1	1
34	это отношение к	1	1
35	в различных формах	1	1
36	имеет в виду	2	1
37	конечно ни в	1	1
38	а также в	1	1
39	мы найдем целый	1	1
40	в таком же	1	1
41	то есть об	1	1
42	какую роль играет	1	1
43	провести границу между	1	1
44	который должен быть	1	1
45	в этом романе	1	1
46	в это время	1	1
47	но к ним	1	1
48	в применении к	2	1
49	не что иное	1	1
50	таким образом мы	1	1
51	не только в	1	1
52	во все тайны	1	1
53	и в этом	1	1
54	и во всяком	1	1
55	таким образом те	1	1
56	о том что	7	1
57	он говорит что	1	1
58	в том или	1	1
59	в связи с	1	1
60	в одной плоскости	1	1
61	трудно провести границу	1	1
62	что вместе с	1	1
63	в связи со	1	1
64	к этому вопросу	1	1
65	потому что это	1	1
66	можно определить как	1	1
67	у него в	1	1
68	а не наоборот	1	1
69	то мы увидим	1	1
70	во всяком случае	6	1
71	имел в виду	1	1
72	это и есть	1	1
73	в первом случае	1	1
74	в одном из	2	1
75	найдем целый ряд	1	1
76	к нему и	1	1
77	с самого начала	1	1
78	и в самом	2	1
79	к тому же	1	1
80	проникать во все	1	1
81	выходит за пределы	1	1
82	именно потому что	1	1
83	что в каждом	1	1
84	в этом смысле	2	1
85	мы не знаем	1	1
86	по этому поводу	2	1
87	было бы сказать	1	1
88	мы видим что	2	1
89	и в том	1	1
90	мы не в	1	1
91	при помощи которого	2	1
92	том или ином	1	1
93	один из самых	1	1
94	не знаем но	1	1
95	мы увидим что	2	1
