N	3gram	Losev_Prob_1	Psycholo
1	в том что	5	17
2	для того чтобы	8	13
3	в самом деле	2	11
4	с точки зрения	3	10
5	заключается в том	1	10
6	и т п	1	8
7	не может быть	2	8
8	на то что	8	6
9	то же самое	9	6
10	на самом деле	4	5
11	до сих пор	3	5
12	в этом отношении	1	5
13	сам по себе	7	4
14	в сущности говоря	1	4
15	можно было бы	2	4
16	так же как	2	4
17	в данном случае	8	4
18	тем не менее	18	4
19	о том что	5	4
20	и в самом	2	4
21	сами по себе	3	3
22	с тем что	2	3
23	точно так же	4	3
24	в том чтобы	1	3
25	в конце концов	4	3
26	в то время	1	3
27	никогда не может	2	3
28	то есть как	1	2
29	это то что	1	2
30	это было бы	1	2
31	подобно тому как	2	2
32	в том и	1	2
33	в сознании и	2	2
34	как и в	1	2
35	того и другого	1	2
36	и то что	2	2
37	если же мы	1	2
38	то время как	1	2
39	и что в	2	2
40	тому или иному	1	2
41	указывает на то	3	2
42	потому что она	1	2
43	бы то ни	1	2
44	во всяком случае	3	2
45	тем что его	1	2
46	в этой области	2	2
47	и в том	1	2
48	мы получаем от	1	2
49	ни в каком	3	2
50	таким образом в	1	2
51	потому что все	1	2
52	что в этой	1	2
53	того или иного	2	2
54	ту же самую	1	2
55	это значит что	1	2
56	с другой стороны	3	2
57	в то же	4	2
58	к тому что	1	2
59	только потому что	2	2
60	и т д	10	2
61	самих по себе	1	1
62	и того же	2	1
63	и может быть	1	1
64	а между тем	1	1
65	что иное как	2	1
66	и до наших	1	1
67	есть по преимуществу	1	1
68	само собой разумеется	1	1
69	в данный момент	1	1
70	все дело в	1	1
71	в чем же	1	1
72	то ни стало	1	1
73	то это значит	1	1
74	мы никогда не	3	1
75	а только ее	2	1
76	и в первом	1	1
77	в этом смысле	6	1
78	мы должны понимать	1	1
79	никак не может	1	1
80	свидетельствует о том	2	1
81	явлений и фактов	1	1
82	о том как	2	1
83	в этом случае	2	1
84	что же касается	3	1
85	же как и	1	1
86	во что бы	1	1
87	что она есть	2	1
88	сами того не	1	1
89	а не к	1	1
90	не имеют ничего	4	1
91	далеко не всякое	1	1
92	в таком случае	6	1
93	самом деле что	1	1
94	в искусстве не	1	1
95	и все время	1	1
96	что все эти	1	1
97	сознания то есть	1	1
98	не было бы	1	1
99	мы находим в	1	1
100	только то что	4	1
101	то естественно что	1	1
102	что это происходит	1	1
103	и во всех	1	1
104	и в других	3	1
105	что в них	1	1
106	и эстетики и	1	1
107	может быть даже	2	1
108	опыт показывает что	1	1
109	в основе своей	1	1
110	по крайней мере	2	1
111	то или иное	1	1
112	вместе с тем	1	1
113	не то что	1	1
114	и тем не	8	1
115	то что было	1	1
116	одно и то	1	1
117	что бы то	1	1
118	а не только	2	1
119	то что для	1	1
120	и что он	1	1
121	и то же	1	1
122	однако уже и	1	1
123	ни на что	1	1
124	если мы не	1	1
125	как будто бы	1	1
126	не могут быть	1	1
127	и ничего не	1	1
128	же мы возьмем	1	1
129	в связи с	4	1
130	так что исследователь	1	1
131	к той же	1	1
132	и так как	1	1
133	потому что если	1	1
134	тем что в	2	1
135	самое и в	1	1
136	в каком случае	3	1
137	до наших дней	1	1
138	в том насколько	1	1
139	более или менее	3	1
140	есть не что	2	1
141	но только с	1	1
142	к тому или	1	1
143	может быть это	1	1
144	то что мы	6	1
145	дело не с	1	1
146	связи с этим	1	1
147	ничего общего с	7	1
148	к нему и	1	1
149	и тем самым	3	1
150	при этом что	1	1
151	не только не	3	1
152	ничего подобного нет	1	1
153	она является в	1	1
154	выходит за пределы	1	1
155	и в искусстве	2	1
156	мыслей и чувств	1	1
157	нам хотелось бы	1	1
158	если мы станем	1	1
159	можно сказать что	3	1
160	каком случае не	2	1
161	он может быть	1	1
162	образом свидетельствует о	1	1
163	том что все	1	1
164	одного и того	2	1
165	может и не	1	1
166	именно в этой	1	1
167	не может прийти	1	1
168	то или другое	1	1
169	по себе но	3	1
170	в другом случае	1	1
171	по этому поводу	3	1
172	не потому что	2	1
173	не значит что	1	1
174	представляет из себя	1	1
175	не что иное	2	1
176	мы встречаемся с	1	1
177	не имеет ничего	2	1
178	случае не может	2	1
179	так как он	2	1
180	имеют ничего общего	4	1
181	же самое и	1	1
182	но еще не	1	1
