N	3gram	Bakhtin_Pr_2	Istorich
1	и т д	4	15
2	в этих случаях	2	7
3	с другой стороны	3	7
4	до сих пор	7	5
5	в том что	1	5
6	тем не менее	2	5
7	в связи с	1	3
8	другой стороны и	2	3
9	по отношению к	5	2
10	и в других	1	2
11	таким образом и	1	2
12	с одной стороны	1	2
13	то время как	2	2
14	так может быть	1	2
15	во всяком случае	1	2
16	это еще не	1	2
17	но тем не	1	2
18	в то время	2	2
19	о том что	1	2
20	в одном из	1	2
21	не только не	1	2
22	но все же	2	2
23	как и в	3	2
24	к тому же	3	2
25	на ту же	1	1
26	хотя и не	2	1
27	но прежде всего	1	1
28	все эти вопросы	1	1
29	из этих трех	2	1
30	и к нему	1	1
31	в том числе	1	1
32	очень много примеров	1	1
33	и функций в	1	1
34	как если бы	2	1
35	с точки зрения	8	1
36	что он ничего	2	1
37	сами по себе	1	1
38	и так или	1	1
39	но и в	1	1
40	как мы увидим	3	1
41	иначе обстоит дело	1	1
42	берет на себя	1	1
43	но здесь мы	1	1
44	что в нем	1	1
45	в таком случае	1	1
46	можно было бы	3	1
47	это вовсе не	2	1
48	к этому мы	1	1
49	вследствие чего она	1	1
50	может быть и	2	1
51	то что было	1	1
52	что он так	1	1
53	но в таком	1	1
54	они еще не	1	1
55	смысле этого слова	1	1
56	мы увидим дальше	1	1
57	так или иначе	1	1
58	дело конечно не	1	1
59	мы здесь не	1	1
60	все же не	1	1
61	мы уже говорили	3	1
62	сих пор не	1	1
63	есть у меня	1	1
64	и в том	1	1
65	этой точки зрения	1	1
66	так далеко что	1	1
67	может быть разрешен	1	1
68	на самом деле	1	1
69	не может быть	4	1
70	но в этом	1	1
71	можно сказать что	1	1
72	также и в	1	1
73	на то что	2	1
74	друг от друга	2	1
75	в большинстве случаев	8	1
76	после того как	1	1
77	нет мы увидим	1	1
78	увидим дальше что	1	1
79	друг с другом	4	1
80	т д как	1	1
81	и все что	1	1
82	здесь не только	1	1
83	на этот вопрос	2	1
84	мы будем рассматривать	1	1
85	в своей жизни	1	1
