N	3gram	Bakhtin_Pr_1	Marksizm
1	с точки зрения	15	20
2	не может быть	3	13
3	в самом деле	2	9
4	и не может	2	9
5	до сих пор	2	8
6	бы то ни	3	8
7	то ни было	2	8
8	в отличие от	2	5
9	с другой стороны	2	5
10	в разрезе данного	2	4
11	с самого начала	2	4
12	в отношении к	1	4
13	вполне понятно что	1	3
14	то же самое	1	3
15	в этом отношении	5	3
16	на этот вопрос	1	3
17	может быть и	1	3
18	в высшей степени	1	3
19	в конце концов	4	3
20	то же время	7	3
21	в первом случае	1	3
22	но все же	1	3
23	можно сказать что	2	3
24	в большинстве случаев	2	3
25	в то же	7	3
26	для того чтобы	2	3
27	в том что	7	3
28	теперь мы должны	1	2
29	же как и	1	2
30	а в этом	1	2
31	только при этом	1	2
32	является одним из	1	2
33	можно было бы	3	2
34	как если бы	1	2
35	так же как	1	2
36	может быть понято	1	2
37	но в то	2	2
38	во всяком случае	3	2
39	смысле этого слова	1	2
40	отсюда следует что	1	2
41	не могут быть	1	2
42	при этом условии	1	2
43	по отношению к	11	2
44	оно ни было	1	2
45	это и есть	3	2
46	в этом смысле	9	2
47	свое выражение в	1	2
48	в пределах одного	1	2
49	у них нет	1	1
50	и в сущности	1	1
51	первого лица в	1	1
52	тот же самый	1	1
53	а следовательно и	1	1
54	точка зрения на	2	1
55	не значит конечно	2	1
56	оно может быть	1	1
57	значит конечно что	2	1
58	равно как и	1	1
59	по ту сторону	1	1
60	его целом это	1	1
61	подобно тому как	3	1
62	том что он	4	1
63	и для него	1	1
64	и во всяком	1	1
65	своей индивидуальности и	1	1
66	как мы сказали	1	1
67	хотя бы и	2	1
68	до известной степени	1	1
69	сами по себе	3	1
70	в себе и	1	1
71	разобранные нами особенности	1	1
72	которой можно найти	1	1
73	конце концов так	1	1
74	могли бы быть	1	1
75	он ни был	1	1
76	может быть только	1	1
77	с этой точки	1	1
78	имеет значение а	1	1
79	что почти все	1	1
80	в значительной степени	1	1
81	мы увидим дальше	1	1
82	найти в нем	1	1
83	может быть по	1	1
84	если бы это	1	1
85	дело идет о	2	1
86	дело идет именно	1	1
87	со всею отчетливостью	1	1
88	в его произведениях	2	1
89	из которых слагается	1	1
90	и вне его	1	1
91	с внешней средой	1	1
92	прежде всего необходимо	1	1
93	и как бы	1	1
94	по природе своей	1	1
95	все же не	1	1
96	какой бы то	1	1
97	и есть та	1	1
98	это не значит	2	1
99	благодаря этому возникает	1	1
100	а в том	1	1
101	ни в один	1	1
102	разрезе данного мгновения	2	1
103	в его целом	5	1
104	именно в том	2	1
105	в этом как	1	1
106	и вот в	1	1
107	привело бы к	1	1
108	так и в	1	1
109	его жизни и	1	1
110	само по себе	2	1
111	до крайней степени	1	1
112	вовсе не как	1	1
113	этой точки зрения	1	1
114	не только не	1	1
115	в каждом явлении	1	1
116	не только в	1	1
117	выходит за пределы	2	1
118	концов так же	1	1
119	были бы в	1	1
120	и т.п все	1	1
121	по преимуществу в	1	1
122	как мы уже	2	1
123	таким образом и	1	1
124	к тому что	1	1
125	друг за другом	1	1
126	на самом деле	3	1
127	друг с другом	3	1
128	и в нем	1	1
129	все устойчивые объективные	1	1
130	можно найти только	1	1
