N	2gram	Tiupa_Lite_2	formyVre
1	и в	19	46
2	в этом	9	22
3	и т	2	14
4	прежде всего	4	14
5	вовсе не	2	13
6	в романе	1	13
7	и его	3	12
8	во всех	3	11
9	не только	8	11
10	т п	2	11
11	как бы	2	10
12	то есть	5	10
13	точки зрения	4	10
14	в том	10	10
15	но в	2	10
16	не в	4	9
17	у него	2	9
18	но и	10	9
19	вместе с	5	9
20	и не	11	9
21	и для	3	9
22	мира и	1	9
23	то же	12	8
24	как и	10	8
25	с точки	3	8
26	для того	2	8
27	того чтобы	1	8
28	потому что	2	8
29	связи с	1	8
30	в его	4	8
31	из них	2	8
32	в основном	1	8
33	жизни и	4	8
34	и на	6	7
35	всех этих	1	7
36	так и	7	7
37	в них	2	7
38	вещей и	1	7
39	может быть	17	7
40	времени в	1	7
41	в одном	2	7
42	то что	7	7
43	как мы	1	6
44	еще не	2	6
45	все же	2	6
46	и наконец	2	6
47	при этом	6	6
48	человека в	4	6
49	и с	3	6
50	его в	1	6
51	в основе	2	6
52	никогда не	3	6
53	так как	3	6
54	в особенности	1	6
55	и все	1	6
56	но не	5	5
57	в своем	1	5
58	все эти	1	5
59	он не	5	5
60	в нем	3	5
61	в то	9	5
62	в пространстве	1	5
63	и др	3	5
64	в частности	4	5
65	в пределах	1	5
66	по существу	3	5
67	в смысле	1	5
68	что в	4	5
69	отношения к	1	4
70	в мире	9	4
71	и он	3	4
72	в истории	2	4
73	как в	1	4
74	уже в	2	4
75	в себе	6	4
76	их в	1	4
77	и было	1	4
78	том что	7	4
79	место в	1	4
80	же время	9	4
81	в образе	1	4
82	с ним	2	4
83	о том	2	4
84	так что	4	4
85	мир в	1	4
86	за ними	1	4
87	а не	20	4
88	отнюдь не	4	4
89	в ряду	1	4
90	с этой	2	4
91	еще более	1	4
92	же в	2	4
93	жизни в	4	4
94	есть и	1	4
95	ему в	1	3
96	в виду	2	3
97	того же	4	3
98	слова и	7	3
99	нет и	1	3
100	как уже	2	3
101	и как	3	3
102	и художественного	1	3
103	в этот	1	3
104	уже не	2	3
105	и по	1	3
106	таким образом	1	3
107	здесь мы	1	3
108	а затем	2	3
109	в их	3	3
110	что было	2	3
111	же самое	1	3
112	к тому	1	3
113	себя и	2	3
114	на основе	1	3
115	жизнь и	1	3
116	в другом	3	3
117	а также	2	3
118	как у	1	3
119	что и	2	3
120	того что	5	3
121	тот же	2	3
122	что он	3	3
123	в качестве	5	3
124	на протяжении	1	3
125	для него	4	3
126	тем что	4	3
127	что на	1	3
128	и даже	8	3
129	и прежде	1	3
130	не было	2	3
131	мира в	2	3
132	в это	1	3
133	не является	2	3
134	в этих	1	3
135	ее в	1	3
136	а в	3	3
137	всего в	1	3
138	к этому	1	3
139	том числе	2	3
140	ту же	2	2
141	эту жизнь	1	2
142	тем же	3	2
143	и до	2	2
144	мы имеем	1	2
145	в сущности	3	2
146	жизни как	2	2
147	он был	1	2
148	сама природа	1	2
149	и т.п	10	2
150	если в	2	2
151	то в	2	2
152	пространства и	1	2
153	и к	2	2
154	от этого	1	2
155	жизнь как	2	2
156	в этой	3	2
157	с одной	7	2
158	особое место	1	2
159	как он	2	2
160	перестает быть	3	2
161	и вот	1	2
162	на земле	1	2
163	на этом	2	2
164	мыслится как	3	2
165	в вечности	1	2
166	далеко не	1	2
167	с тем	2	2
168	которой он	1	2
169	мы видели	1	2
170	автора и	1	2
171	смерть как	1	2
172	одном из	2	2
173	своей жизни	1	2
174	но эта	1	2
175	но он	1	2
176	в историческом	1	2
177	в отношении	1	2
178	вплоть до	3	2
179	и всегда	1	2
180	мире и	1	2
181	этом отношении	3	2
182	могут быть	2	2
183	числе и	1	2
184	и потому	1	2
185	и о	1	2
186	здесь не	1	2
187	самим собою	1	2
188	и от	1	2
189	в себя	3	2
190	не мог	1	2
191	находится в	1	2
192	в индивидуальном	1	2
193	картина мира	2	2
194	можно сказать	1	2
195	это не	1	2
196	и только	2	2
197	в литературе	1	2
198	один из	4	2
199	свет и	1	2
200	со всеми	1	2
201	в поэзии	3	2
202	и других	4	2
203	сказано в	1	2
204	в конце	2	2
205	не для	1	2
206	каждый из	4	2
207	рядом с	1	2
208	или иной	1	2
209	с другой	8	2
210	именно в	1	2
211	было бы	2	2
212	наконец в	2	2
213	у нас	5	2
214	не знает	2	2
215	до конца	2	2
216	человек в	1	2
217	с пространством	1	2
218	не может	9	2
219	так же	1	2
220	как это	2	2
221	в данном	3	2
222	наряду с	1	2
223	в последнем	1	2
224	одновременно с	1	2
225	раньше и	2	2
226	этом случае	2	2
227	сила и	2	2
228	с большой	1	2
229	ее и	1	2
230	как явление	1	2
231	но это	3	2
232	одинокого человека	1	2
233	жизни а	2	2
234	как на	3	2
235	все что	2	2
236	жизнь с	1	1
237	эта новая	1	1
238	себя как	2	1
239	и то	3	1
240	на самом	1	1
241	это и	1	1
242	идет о	3	1
243	обстоит дело	1	1
244	с идеей	2	1
245	жизнь есть	2	1
246	я тебя	2	1
247	здесь и	1	1
248	по преимуществу	2	1
249	смерть в	1	1
250	должна быть	1	1
251	есть не	1	1
252	что уже	1	1
253	на место	1	1
254	и усиливает	1	1
255	время здесь	1	1
256	он как	1	1
257	начинается с	1	1
258	ни один	1	1
259	из того	2	1
260	в каждой	2	1
261	в ней	4	1
262	разумеется не	2	1
263	беседует с	1	1
264	он сам	1	1
265	видения жизни	1	1
266	взгляде на	1	1
267	в чем	1	1
268	в нашем	2	1
269	я был	1	1
270	самом деле	1	1
271	бывших и	1	1
272	а он	1	1
273	герой не	1	1
274	себе и	3	1
275	отличие от	1	1
276	земле в	1	1
277	за пределы	1	1
278	это самое	1	1
279	путь в	1	1
280	о жизни	1	1
281	в него	2	1
282	однако не	1	1
283	в полном	1	1
284	этом же	1	1
285	когда он	1	1
286	что по	1	1
287	работает в	1	1
288	в самом	1	1
289	от бога	1	1
290	так в	5	1
291	еще один	1	1
292	идут в	2	1
293	и те	1	1
294	в случае	1	1
295	с чем	1	1
296	у людей	1	1
297	стремится к	1	1
298	в тот	1	1
299	человеческую телесность	1	1
300	же это	1	1
301	и сказал	1	1
302	всех своих	3	1
303	одно и	2	1
304	лежит на	1	1
305	ни был	1	1
306	в каждом	2	1
307	как пример	1	1
308	мире как	1	1
309	и каждый	2	1
310	реальности и	1	1
311	доверия к	1	1
312	все равно	2	1
313	в моменты	1	1
314	а за	2	1
315	и следовало	1	1
316	нового человека	2	1
317	он и	2	1
318	мы не	4	1
319	такой же	3	1
320	и еще	2	1
321	в своей	1	1
322	индивидуальной жизни	1	1
323	роман о	1	1
324	не столько	3	1
325	что до	1	1
326	от его	1	1
327	в поэме	4	1
328	художественного мира	2	1
329	такую же	2	1
330	времени не	1	1
331	однако в	6	1
332	сердца и	2	1
333	в землю	1	1
334	случае мы	1	1
335	например и	1	1
336	тому что	1	1
337	ему как	1	1
338	что есть	1	1
339	к собственному	1	1
340	возникает в	1	1
341	что ему	1	1
342	не имеет	1	1
343	одна из	5	1
344	не по	2	1
345	и снова	1	1
346	но только	2	1
347	этой темы	1	1
348	того и	1	1
349	и вещи	1	1
350	на два	2	1
351	как новый	1	1
352	этих двух	1	1
353	в форму	1	1
354	и притом	1	1
355	такая же	1	1
356	революции и	1	1
357	во всем	1	1
358	по земле	3	1
359	человека так	1	1
360	дело сводится	1	1
361	в будущем	1	1
362	поэтов как	1	1
363	есть у	1	1
364	в образах	2	1
365	среди них	1	1
366	не могут	1	1
367	но одновременно	1	1
368	как для	1	1
369	той или	1	1
370	в наши	1	1
371	для кого	2	1
372	в последующие	1	1
373	приходит к	1	1
374	себе в	1	1
375	более не	1	1
376	с ее	2	1
377	свою очередь	1	1
378	создает и	1	1
379	в ее	2	1
380	данном случае	3	1
381	когда наконец	1	1
382	художественного мышления	5	1
383	на свой	1	1
384	в личной	1	1
385	и сам	2	1
386	не за	1	1
387	еще в	4	1
388	мы в	1	1
389	существующим в	1	1
390	это мне	1	1
391	сводится к	1	1
392	вот почему	1	1
393	и т.д	7	1
394	за пределами	1	1
395	но мы	1	1
396	никак не	1	1
397	и что	2	1
398	была найдена	1	1
399	такова что	1	1
400	из общих	1	1
401	и хорошо	1	1
402	здесь мыслится	1	1
403	при взгляде	2	1
404	я вижу	2	1
405	другого в	3	1
406	он по	1	1
407	все выше	1	1
408	тех пор	1	1
409	по своей	1	1
410	толстой например	1	1
411	землю и	1	1
412	в новой	1	1
413	и одновременно	2	1
414	это свидетельствует	1	1
415	даже его	1	1
416	для себя	2	1
417	должен был	1	1
418	в хронотопе	1	1
419	и жизни	3	1
420	себя в	6	1
421	для всех	5	1
422	есть в	1	1
423	жизнь через	1	1
424	не можем	1	1
425	то и	3	1
426	как единое	1	1
427	же от	1	1
428	свидетельствует о	2	1
429	что писал	1	1
430	в пределе	1	1
431	ни с	1	1
432	был бы	2	1
433	ее отражения	1	1
434	руки и	1	1
435	ведь это	2	1
436	бытия и	1	1
437	человеческих душ	1	1
438	ее на	1	1
439	в любви	1	1
440	он один	1	1
441	не противоречит	1	1
442	там за	1	1
443	никого не	1	1
444	мы это	1	1
445	в бою	2	1
446	несколько примеров	1	1
447	еще и	1	1
448	в отличие	1	1
449	души и	1	1
450	что не	2	1
451	более того	1	1
452	другой стороны	4	1
453	в руках	2	1
454	и выше	2	1
455	а так	1	1
456	него не	2	1
457	но как	2	1
458	все более	1	1
459	есть точка	1	1
460	всегда является	1	1
461	места для	1	1
462	в цикле	1	1
463	одной стороны	6	1
464	пример в	1	1
465	утверждая что	1	1
466	с тех	1	1
467	жизни где	1	1
468	имел в	1	1
469	этого рода	1	1
470	культуры и	1	1
471	в стихотворении	13	1
472	войти в	1	1
473	в результате	2	1
474	это как	2	1
475	которая в	1	1
476	иного рода	1	1
477	особого рода	1	1
478	бы в	1	1
479	конце концов	1	1
480	обращение к	1	1
481	традицию в	1	1
482	в системе	1	1
483	и сила	1	1
484	он же	1	1
485	нам не	1	1
486	в свою	1	1
487	всего мира	1	1
488	в большом	1	1
489	от всех	1	1
490	дело с	1	1
491	ко всему	2	1
492	занимает в	1	1
493	частности в	1	1
494	в таком	1	1
495	этой точки	1	1
496	они не	1	1
