N	2gram	Bakhtin_Fr_6	Russkaja
1	не может	4	22
2	и не	3	19
3	в том	2	17
4	в этом	12	17
5	и в	41	14
6	то что	10	13
7	самим собой	2	12
8	то же	5	11
9	точки зрения	2	11
10	таким образом	17	11
11	в то	6	10
12	же время	5	10
13	но и	13	10
14	в себе	5	9
15	не только	10	9
16	том что	7	9
17	с точки	2	9
18	может быть	2	9
19	того чтобы	4	8
20	прежде всего	10	8
21	как на	1	8
22	самом деле	4	7
23	и если	1	7
24	и с	16	7
25	в данном	3	7
26	стремление к	1	7
27	о том	9	7
28	в своем	5	6
29	и к	1	6
30	с тем	1	6
31	признать что	1	6
32	все это	11	6
33	и для	3	6
34	для того	1	6
35	что он	6	6
36	для всех	1	6
37	для него	1	6
38	на самом	1	6
39	и на	9	5
40	между собой	1	5
41	во всех	17	5
42	в нем	16	5
43	при этом	3	5
44	он не	2	5
45	он должен	1	5
46	было бы	3	5
47	в своей	2	5
48	никогда не	8	5
49	потому что	3	5
50	между тем	2	5
51	а потому	1	5
52	только в	3	5
53	конечно не	3	5
54	в последние	1	5
55	или иной	1	5
56	до сих	3	5
57	себя и	1	5
58	по существу	1	5
59	сих пор	3	5
60	а в	4	5
61	и то	2	4
62	смотреть на	1	4
63	но не	2	4
64	себе и	1	4
65	себя в	2	4
66	все же	4	4
67	более или	1	4
68	не в	4	4
69	в этой	8	4
70	в корне	2	4
71	на земле	1	4
72	быть самим	1	4
73	его в	1	4
74	как и	7	4
75	которой он	1	4
76	или менее	1	4
77	в их	1	4
78	точку зрения	1	4
79	тогда когда	2	4
80	во всем	5	4
81	не могут	2	4
82	когда они	3	4
83	можно было	1	4
84	и т.д	1	4
85	в его	7	4
86	так как	10	4
87	вместе с	6	4
88	что же	1	4
89	как бы	7	4
90	жизни и	3	4
91	что в	7	4
92	к этой	1	4
93	все что	4	4
94	то в	1	3
95	так чтобы	1	3
96	говорить о	2	3
97	еще не	1	3
98	он сам	3	3
99	из этих	2	3
100	что они	2	3
101	в самом	10	3
102	что это	5	3
103	был и	1	3
104	и по	1	3
105	в другом	4	3
106	лишь в	2	3
107	несмотря на	1	3
108	всех этих	2	3
109	но если	2	3
110	и сейчас	2	3
111	таким же	1	3
112	одна из	1	3
113	мира от	1	3
114	связи с	2	3
115	то это	1	3
116	той или	1	3
117	приходит к	1	3
118	что все	2	3
119	данном случае	2	3
120	собой и	1	3
121	для этого	2	3
122	в значительной	2	3
123	и во	2	3
124	что и	1	3
125	в лучшем	1	3
126	того что	3	3
127	одной из	3	3
128	в большинстве	4	3
129	из них	5	3
130	в конце	2	3
131	тем что	5	3
132	самими собой	1	3
133	именно в	4	3
134	что для	1	3
135	не было	1	3
136	и потому	2	3
137	да и	1	3
138	лучшем случае	1	3
139	или в	6	3
140	о котором	4	3
141	конце концов	1	3
142	и как	4	3
143	все они	2	3
144	из этого	4	3
145	от этой	1	2
146	должна быть	2	2
147	из всех	1	2
148	в ней	4	2
149	в таком	1	2
150	время в	1	2
151	там и	2	2
152	они будут	1	2
153	именно на	4	2
154	по отношению	1	2
155	не просто	1	2
156	с этим	3	2
157	и наконец	4	2
158	но в	8	2
159	это есть	1	2
160	все эти	11	2
161	и тот	2	2
162	быть самими	1	2
163	во многих	1	2
164	и те	2	2
165	отправной точкой	1	2
166	по самому	1	2
167	говорили в	1	2
168	и вот	1	2
169	чтобы в	1	2
170	касается до	1	2
171	мы уже	18	2
172	в глазах	1	2
173	по себе	1	2
174	и тем	1	2
175	ведь в	1	2
176	на основании	1	2
177	этой борьбы	1	2
178	и тогда	1	2
179	нисколько не	1	2
180	народа и	3	2
181	в этих	2	2
182	весьма часто	1	2
183	во время	9	2
184	в котором	4	2
185	место в	1	2
186	их в	2	2
187	для нее	1	2
188	только для	1	2
189	в таких	2	2
190	что с	1	2
191	в мировоззрении	1	2
192	для нас	2	2
193	у него	7	2
194	самому своему	1	2
195	людей и	3	2
196	на которой	2	2
197	как будто	1	2
198	в области	2	2
199	если только	1	2
200	к себе	2	2
201	понять что	1	2
202	если же	1	2
203	и о	1	2
204	значительной мере	1	2
205	если они	1	2
206	за то	1	2
207	ясно что	1	2
208	с самим	1	2
209	настоящее время	1	2
210	и что	5	2
211	от него	2	2
212	к нему	3	2
213	это в	1	2
214	отметить что	2	2
215	этот вопрос	1	2
216	их не	1	2
217	по этому	1	2
218	так что	2	2
219	уже не	1	2
220	в начале	3	2
221	то которое	1	2
222	является не	1	2
223	ни в	1	2
224	мы можем	1	2
225	только с	3	2
226	в других	1	2
227	и даже	4	2
228	у многих	1	2
229	а с	1	2
230	этой роли	2	2
231	в некоторых	1	2
232	а не	2	2
233	большинстве случаев	5	2
234	на эту	1	2
235	в частности	2	2
236	так же	5	2
237	всех людей	1	2
238	если человек	1	2
239	есть и	2	2
240	благодаря этому	1	2
241	однако они	2	2
242	но это	3	2
243	и от	4	2
244	не подлежит	1	2
245	всем этим	1	2
246	в результате	4	2
247	в настоящее	1	2
248	же дело	1	2
249	самом себе	1	2
250	с ним	4	2
251	бы его	1	2
252	на это	1	2
253	пути к	1	2
254	значило бы	1	2
255	в сфере	1	1
256	потом и	1	1
257	должен быть	2	1
258	того же	4	1
259	ли оно	1	1
260	он может	1	1
261	тех же	2	1
262	это и	2	1
263	ту же	1	1
264	с таким	1	1
265	со своей	1	1
266	в зависимости	1	1
267	также и	6	1
268	их и	1	1
269	лишь тогда	1	1
270	то совершенно	1	1
271	мы не	2	1
272	не во	1	1
273	он как	1	1
274	в сущности	8	1
275	подобного не	1	1
276	момент необходимый	1	1
277	они были	3	1
278	все виды	1	1
279	чем больше	1	1
280	а другие	1	1
281	столько же	1	1
282	он был	4	1
283	на них	1	1
284	не был	2	1
285	что его	1	1
286	в персии	1	1
287	друг к	1	1
288	пищи и	1	1
289	значение и	1	1
290	необходимый для	1	1
291	уверенность в	1	1
292	в истории	2	1
293	в одной	3	1
294	сам а	1	1
295	что касается	1	1
296	перед нами	3	1
297	что по	1	1
298	искусство и	1	1
299	вот на	1	1
300	в которой	1	1
301	всякой подлинной	1	1
302	бы не	1	1
303	не страшны	1	1
304	что к	1	1
305	им в	1	1
306	если он	1	1
307	на его	2	1
308	чем сильнее	1	1
309	не могла	1	1
310	что когда	1	1
311	народов но	1	1
312	они в	1	1
313	находит себе	2	1
314	но все	1	1
315	такого же	1	1
316	это конечно	1	1
317	значительной степени	1	1
318	черт их	1	1
319	тем же	1	1
320	тем в	1	1
321	об этом	1	1
322	к другу	1	1
323	момент и	1	1
324	то есть	24	1
325	или даже	1	1
326	заключается в	2	1
327	с другими	3	1
328	это не	1	1
329	нечего и	1	1
330	сейчас в	1	1
331	то все	1	1
332	никакой роли	1	1
333	это проявляется	1	1
334	в жизни	1	1
335	этого слова	1	1
336	со своими	1	1
337	нет и	1	1
338	и того	1	1
339	одного и	2	1
340	на первый	3	1
341	что значит	1	1
342	отчасти в	1	1
343	нас не	3	1
344	просто в	1	1
345	никакому сомнению	1	1
346	не столько	1	1
347	представление о	2	1
348	в которых	1	1
349	и другого	1	1
350	своему существу	1	1
351	теми же	1	1
352	и эти	1	1
353	ним в	1	1
354	спокойной совестью	1	1
355	вовсе не	7	1
356	даже в	4	1
357	это особенно	1	1
358	все три	1	1
359	же мы	1	1
360	не менее	1	1
361	или что	1	1
362	до известной	1	1
363	дело в	1	1
364	у кого	2	1
365	на него	1	1
366	в основе	4	1
367	борьбы между	1	1
368	образом в	2	1
369	но только	1	1
370	та или	1	1
371	себе самом	2	1
372	он с	1	1
373	казалось бы	1	1
374	и весь	1	1
375	с одним	1	1
376	особое значение	1	1
377	свидетельствуют о	1	1
378	этом отношении	3	1
379	действительно является	1	1
380	исходить из	1	1
381	стороны и	2	1
382	в духе	3	1
383	есть только	3	1
384	могут быть	1	1
385	человека в	1	1
386	и это	1	1
387	оно может	1	1
388	как мы	12	1
389	людей в	3	1
390	и говорить	1	1
391	всего этого	1	1
392	в ее	5	1
393	а чем	1	1
394	совершенно ясно	1	1
395	только то	1	1
396	в себя	1	1
397	в индии	3	1
398	роль в	4	1
399	являются лишь	1	1
400	и когда	2	1
401	котором мы	3	1
402	так и	5	1
403	не за	1	1
404	те же	3	1
405	мог бы	1	1
406	все до	1	1
407	с реальными	1	1
408	ничего подобного	1	1
409	а там	1	1
410	дни когда	1	1
411	гибели или	1	1
412	в эпоху	6	1
413	нас и	1	1
414	это рассуждение	1	1
415	другом месте	4	1
416	подлежит никакому	1	1
417	то они	1	1
418	язык и	1	1
419	никак не	3	1
420	одного из	1	1
421	можно сказать	1	1
422	в различных	1	1
423	с другой	4	1
424	по их	1	1
425	борьба с	4	1
426	от них	1	1
427	переходит в	2	1
428	всех членов	1	1
429	внешним образом	1	1
430	чем и	1	1
431	у всех	1	1
432	мощь и	1	1
433	в лице	1	1
434	происходит в	1	1
435	эти последние	1	1
436	наконец и	2	1
437	он есть	1	1
438	а некоторые	1	1
439	один из	6	1
440	сомнению что	1	1
441	тому назад	1	1
442	с ними	1	1
443	они могут	2	1
444	в турции	1	1
445	человека с	2	1
446	и у	2	1
447	если мы	2	1
448	при этих	1	1
449	борьбы с	1	1
450	же но	1	1
451	здесь же	2	1
452	а то	1	1
453	и обратно	1	1
454	и других	1	1
455	тем сильнее	2	1
456	и формам	1	1
457	и их	3	1
458	могло бы	1	1
459	ее не	1	1
460	к ним	1	1
461	это значило	1	1
462	связано с	3	1
463	что та	1	1
464	превращается в	2	1
465	природы и	2	1
466	связан с	1	1
467	за ними	1	1
468	себе представить	1	1
469	влияние на	1	1
470	связаны с	7	1
471	по своим	1	1
472	к которому	1	1
473	и прежде	2	1
474	на чем	1	1
475	еще и	1	1
476	движения в	1	1
477	что не	3	1
478	а главное	1	1
479	со спокойной	1	1
480	похожие на	1	1
481	и стал	1	1
482	а на	2	1
483	был в	2	1
484	на этот	1	1
485	которых мы	2	1
486	а за	2	1
487	до конца	2	1
488	ничем не	1	1
489	не на	2	1
490	черты в	1	1
491	и гибели	1	1
492	головы и	1	1
493	это до	1	1
494	из области	2	1
495	в связи	1	1
496	в лоно	1	1
497	в руках	1	1
498	связь с	1	1
499	о себе	1	1
500	как это	2	1
501	смысле этого	1	1
502	не удалось	1	1
503	также как	2	1
504	к индивидуальному	1	1
505	значение всякого	1	1
506	на ней	1	1
507	громадное количество	2	1
508	в церкви	1	1
509	с этой	3	1
510	поэтому что	1	1
511	между прочим	1	1
512	языках и	1	1
513	нем самом	1	1
514	полном игнорировании	1	1
515	не является	1	1
516	известной степени	1	1
517	на все	3	1
518	которых он	1	1
519	всего с	1	1
520	ход и	1	1
521	это как	1	1
522	тот кто	1	1
523	деятельность в	1	1
524	бы в	2	1
525	тем более	2	1
526	и все	9	1
527	люди которые	1	1
528	от ее	1	1
529	всех странах	1	1
530	к его	1	1
531	всех других	1	1
532	отношению к	1	1
533	начале этой	1	1
534	этот последний	1	1
535	духом и	1	1
536	у которых	1	1
537	только они	1	1
538	яркое выражение	1	1
539	они не	3	1
