N	2gram	Vinokur_Ku_2	Dialekti
1	не есть	1	40
2	и не	16	30
3	по себе	10	25
4	т е	22	25
5	и т	39	21
6	т д	14	19
7	и в	23	18
8	точки зрения	14	17
9	ничего не	4	17
10	может быть	15	17
11	и есть	2	16
12	в нем	4	16
13	ни в	4	15
14	не имеет	4	15
15	так что	1	15
16	потому что	25	14
17	значит что	1	14
18	а не	10	14
19	не только	20	13
20	и даже	2	13
21	то что	9	13
22	что в	10	13
23	в этом	18	12
24	было бы	15	12
25	с точки	8	12
26	если бы	12	12
27	и что	8	12
28	не может	9	12
29	что это	7	11
30	в себе	1	11
31	что он	5	11
32	так как	15	11
33	как бы	4	11
34	все это	5	11
35	то же	6	10
36	есть нечто	1	10
37	несмотря на	5	10
38	что такое	3	10
39	прежде всего	8	10
40	сказать что	4	10
41	и то	5	9
42	отнюдь не	4	9
43	так и	4	9
44	это не	6	9
45	том что	11	9
46	никогда не	2	9
47	в том	19	9
48	сама по	1	8
49	ясно что	5	8
50	но это	3	8
51	в каком	4	8
52	к нему	2	8
53	совершенно не	3	8
54	также и	5	7
55	и как	1	7
56	то в	1	7
57	что она	3	7
58	что не	6	7
59	мы находим	1	7
60	вовсе не	9	7
61	не просто	2	7
62	но и	7	7
63	сам по	1	6
64	хотя бы	9	6
65	в чем	1	6
66	не то	2	6
67	но в	11	6
68	с другой	8	6
69	и вот	5	6
70	нем есть	1	6
71	не в	8	6
72	она не	2	6
73	в то	4	6
74	никак не	3	6
75	можно сказать	4	6
76	не было	4	6
77	ни на	2	6
78	да и	6	6
79	говорить о	4	5
80	я не	5	5
81	и он	1	5
82	отношение к	1	5
83	общего с	1	5
84	в своем	2	5
85	все же	7	5
86	себе не	2	5
87	на то	4	5
88	и с	7	5
89	что оно	3	5
90	в этих	1	5
91	в отношении	2	5
92	не нуждается	1	5
93	в виду	3	5
94	можно было	9	5
95	не с	1	5
96	мы должны	2	5
97	само по	5	5
98	в особенности	4	5
99	и пр	8	5
100	она есть	1	5
101	или не	1	5
102	а в	3	5
103	это и	3	4
104	мы говорим	2	4
105	почти всегда	2	4
106	не самое	1	4
107	даже просто	1	4
108	об этом	5	4
109	нисколько не	3	4
110	смысл и	3	4
111	по крайней	6	4
112	и более	2	4
113	что эта	2	4
114	это мы	1	4
115	же время	3	4
116	к тому	4	4
117	ничего общего	1	4
118	как мы	3	4
119	только то	1	4
120	быть может	1	4
121	и вообще	2	4
122	о том	1	4
123	крайней мере	6	4
124	быть и	1	4
125	это я	1	4
126	но не	6	4
127	с какой	1	4
128	в котором	1	4
129	в конце	4	4
130	для меня	1	4
131	мы можем	1	4
132	не говорит	2	4
133	как раз	3	4
134	как это	5	4
135	хотя и	4	4
136	так же	4	4
137	может и	1	4
138	другой стороны	7	4
139	во всяком	5	4
140	отношения к	2	3
141	самом деле	9	3
142	только потому	8	3
143	что смысл	1	3
144	должна быть	5	3
145	есть не	1	3
146	в ней	3	3
147	и формулы	3	3
148	на самом	2	3
149	а только	3	3
150	или иное	3	3
151	все равно	2	3
152	что они	2	3
153	то или	3	3
154	говорит что	1	3
155	конечно не	2	3
156	от этого	2	3
157	в самом	12	3
158	он не	3	3
159	всех этих	3	3
160	и еще	2	3
161	не значит	1	3
162	из сферы	1	3
163	то как	1	3
164	но все	4	3
165	в одну	2	3
166	тут надо	1	3
167	этом смысле	5	3
168	меньше всего	1	3
169	в них	4	3
170	должно быть	4	3
171	в их	2	3
172	что я	4	3
173	точку зрения	1	3
174	даже в	1	3
175	тому что	1	3
176	на себе	4	3
177	иметь в	2	3
178	но только	4	3
179	только с	1	3
180	ли это	2	3
181	могут быть	4	3
182	указывает на	1	3
183	утверждать что	2	3
184	и о	4	3
185	имеет никакого	1	3
186	сознания и	2	3
187	чтобы понять	2	3
188	нуждается в	2	3
189	что и	3	3
190	может иметь	1	3
191	один из	5	3
192	но с	1	3
193	только в	5	3
194	очень много	1	3
195	но что	2	3
196	даже и	2	3
197	же это	1	3
198	или иной	1	3
199	еще и	2	3
200	что для	2	3
201	и потому	2	3
