N	2gram	Vygotskiy__4	StatiiOP
1	и в	20	25
2	в этом	24	24
3	в том	42	20
4	что он	6	19
5	может быть	12	19
6	тем что	7	19
7	что в	19	19
8	что это	2	16
9	том что	35	15
10	в этой	3	14
11	не только	15	12
12	в его	11	12
13	то что	15	12
14	в этих	3	11
15	так что	3	11
16	таким образом	25	10
17	прежде всего	2	10
18	и не	8	10
19	у него	2	9
20	но и	9	9
21	все это	1	8
22	о том	5	8
23	в языке	2	8
24	в своих	1	8
25	с этим	5	7
26	это не	5	7
27	было бы	8	7
28	в то	1	7
29	не может	6	7
30	что касается	1	7
31	точки зрения	24	7
32	что такое	5	7
33	место в	2	6
34	и на	6	6
35	как в	5	6
36	из этих	2	6
37	не в	4	6
38	между тем	9	6
39	только в	10	6
40	в конце	1	6
41	в области	4	6
42	как бы	7	6
43	а в	2	6
44	отношения между	1	5
45	то же	16	5
46	то обстоятельство	3	5
47	независимо от	1	5
48	говорит что	3	5
49	но в	3	5
50	на то	5	5
51	он не	1	5
52	ни в	3	5
53	мы имеем	2	5
54	потому что	12	5
55	обстоятельство что	3	5
56	и это	2	5
57	так и	5	5
58	с другой	12	5
59	связано с	1	5
60	а не	7	5
61	такого рода	6	5
62	того что	10	5
63	другой стороны	9	5
64	например в	1	4
65	что эти	2	4
66	в которой	3	4
67	время как	1	4
68	из которых	1	4
69	в чем	3	4
70	точка зрения	1	4
71	относится к	1	4
72	все же	5	4
73	и к	5	4
74	то в	1	4
75	в целом	11	4
76	на его	3	4
77	состоит в	4	4
78	в каждом	2	4
79	этом смысле	8	4
80	и тем	8	4
81	с тем	6	4
82	как и	9	4
83	а как	1	4
84	у нас	1	4
85	с точки	11	4
86	ничего не	1	4
87	этом отношении	7	4
88	в каком	2	4
89	связана с	2	4
90	отличается от	2	4
91	в ней	2	4
92	и с	4	4
93	если бы	5	4
94	можно сказать	1	4
95	а также	2	4
96	к нему	2	4
97	мы видим	10	4
98	всего в	1	4
99	в качестве	21	4
100	в начале	2	4
101	всяком случае	3	4
102	то время	1	4
103	в речи	4	4
104	он говорит	2	4
105	в течение	1	4
106	это есть	1	4
107	что здесь	2	4
108	в смысле	4	4
109	и для	4	4
110	но это	1	4
111	сказать что	6	4
112	в своей	7	4
