N	2gram	Voloshinov_1	Problema
1	и в	19	30
2	в своей	3	22
3	не только	8	18
4	то что	8	18
5	в этом	16	17
6	том что	3	17
7	и даже	2	14
8	таким образом	17	13
9	но и	8	13
10	потому что	1	13
11	также и	1	12
12	о том	2	12
13	в его	6	12
14	в том	6	12
15	и не	26	12
16	так что	1	11
17	в своем	2	11
18	в этой	1	10
19	точки зрения	34	10
20	все же	8	9
21	но в	7	9
22	и вообще	2	9
23	только в	9	9
24	и все	5	9
25	сказать что	4	9
26	хотя и	1	8
27	художественного творчества	1	8
28	с точки	20	8
29	в конце	5	8
30	вовсе не	5	8
31	но не	1	7
32	как и	12	7
33	не в	5	7
34	никогда не	2	7
35	связи с	11	7
36	у нас	2	7
37	здесь не	1	7
38	в дальнейшем	3	7
39	так и	11	7
40	что он	2	7
41	может быть	26	7
42	в связи	7	7
43	в результате	9	7
44	и на	4	6
45	и как	3	6
46	в нем	10	6
47	при помощи	1	6
48	его в	3	6
49	уже у	2	6
50	можно найти	1	6
51	и его	19	6
52	можно сказать	3	6
53	и что	1	6
54	что и	2	6
55	уже не	1	6
56	так как	2	6
57	с другой	5	6
58	прежде всего	13	6
59	как бы	15	6
60	и для	11	6
61	конце концов	3	6
62	а в	4	6
63	другой стороны	6	6
64	и то	1	5
65	не просто	2	5
66	в которой	3	5
67	тем не	2	5
68	и с	2	5
69	с тем	1	5
70	еще в	1	5
71	нисколько не	1	5
72	не менее	4	5
73	того как	1	5
74	людей в	1	5
75	и их	2	5
76	мы можем	2	5
77	а не	7	5
78	не может	24	5
79	так же	7	5
80	как раз	2	5
81	в самом	10	5
82	что в	4	5
83	того же	6	4
84	и он	2	4
85	отнюдь не	6	4
86	и к	3	4
87	в себе	2	4
88	при этом	8	4
89	но все	3	4
90	же не	1	4
91	а его	1	4
92	было бы	4	4
93	ни в	2	4
94	в то	3	4
95	тогда когда	1	4
96	ясно что	5	4
97	или в	2	4
98	в качестве	2	4
99	далеко не	4	4
100	еще и	1	4
101	нового времени	2	4
102	в частности	2	4
103	в смысле	6	4
104	жизни в	4	4
105	из этого	2	4
106	гораздо более	1	4
107	новое время	1	3
108	тем же	1	3
109	в небольшой	1	3
110	в виду	2	3
111	в ней	4	3
112	и самого	1	3
113	еще не	4	3
114	он сам	1	3
115	в ее	7	3
116	совсем не	1	3
117	от этого	2	3
118	с одной	1	3
119	он не	3	3
120	в другом	2	3
121	этом смысле	2	3
122	в новое	2	3
123	нас не	1	3
124	или вернее	1	3
125	в отношении	4	3
126	в русской	2	3
127	в самой	1	3
128	в духе	1	3
129	нет никакой	2	3
130	настоящее время	6	3
131	все в	2	3
132	к нему	1	3
133	того что	3	3
134	тот же	4	3
135	и тем	1	3
136	в начале	5	3
137	в одном	1	3
138	для них	2	3
139	в других	1	3
140	для того	4	3
141	именно в	5	3
142	одной стороны	1	3
143	быть только	1	3
144	в настоящее	6	3
145	и другие	1	3
146	не что	1	3
147	таком случае	2	2
148	самом деле	10	2
149	или к	2	2
150	и до	1	2
151	поэтому и	1	2
152	то же	7	2
