N	2gram	Bakhtin_Pr_3	Komedia
1	и в	53	22
2	v в	1	13
3	том что	5	12
4	но и	7	11
5	в том	14	11
6	не только	4	10
7	в то	5	10
8	из них	4	10
9	как и	11	9
10	аттической комедии	1	9
11	может быть	12	9
12	таким образом	6	8
13	о том	2	8
14	и его	10	8
15	и не	15	8
16	в этой	1	7
17	и других	9	7
18	то же	6	6
19	тому же	2	6
20	и по	3	6
21	не в	2	6
22	в конце	3	6
23	древней аттической	1	6
24	что он	4	6
25	а в	2	6
26	в которой	2	6
27	что в	2	6
28	до нас	2	5
29	в истории	3	5
30	как в	7	5
31	на его	3	5
32	при этом	3	5
33	во время	1	5
34	потому что	5	5
35	мы встречаем	1	5
36	так и	6	5
37	и даже	2	5
38	между тем	2	5
39	один из	6	5
40	уже в	2	5
41	в его	8	5
42	прежде всего	15	5
43	золотого века	1	5
44	о которых	1	5
45	с другой	2	5
46	нового времени	8	5
47	все это	8	5
48	другой стороны	1	5
49	время как	1	4
50	что они	1	4
51	но в	5	4
52	в нем	10	4
53	на протяжении	5	4
54	несмотря на	2	4
55	точки зрения	4	4
56	в котором	1	4
57	в их	2	4
58	так как	7	4
59	как мы	5	4
60	на него	1	4
61	же время	5	4
62	а также	4	4
63	что и	3	4
64	в качестве	1	4
65	мы можем	5	4
66	тем что	2	4
67	именно в	2	4
68	и особенно	3	4
69	в результате	1	4
70	конце концов	1	4
71	к этому	4	4
72	новое время	4	3
73	в тех	1	3
74	в году	1	3
75	мы не	4	3
76	и на	18	3
77	в последних	1	3
78	в этом	8	3
79	хотя и	4	3
80	можно сделать	1	3
81	в целом	1	3
82	главным образом	3	3
83	да и	2	3
84	он не	3	3
85	и еще	1	3
86	здесь мы	2	3
87	и с	6	3
88	его в	2	3
89	чаще всего	1	3
90	в них	2	3
91	и ее	6	3
92	место в	2	3
93	не менее	3	3
94	даже в	1	3
95	по отношению	2	3
96	того как	1	3
97	по фрагментам	1	3
98	казалось бы	3	3
99	ничего не	6	3
100	на землю	4	3
101	аттическая комедия	1	3
102	в сознании	2	3
103	этом отношении	1	3
104	с участием	1	3
105	могут быть	4	3
106	вероятно что	1	3
107	после того	1	3
108	и одновременно	4	3
109	в образе	3	3
110	тот же	2	3
111	одной из	4	3
112	только в	4	3
113	комедии и	1	3
114	и у	7	3
115	в начале	2	3
116	за счет	1	3
117	отношение к	6	3
118	у него	1	3
119	каждый из	1	3
120	на олимп	1	3
121	все более	1	3
122	как это	2	3
123	по своему	6	3
124	здесь в	10	3
125	всего в	1	3
126	в более	4	3
127	его творчества	6	3
128	и все	10	3
129	все остальные	1	3
130	отношению к	1	3
131	того же	2	2
132	место среди	1	2
133	здесь и	4	2
134	ту же	1	2
135	почти всегда	3	2
136	видеть в	1	2
137	в сущности	10	2
138	которую можно	3	2
139	которые он	1	2
140	он был	1	2
141	столь же	1	2
142	отличие от	1	2
143	за пределы	1	2
144	относится к	1	2
145	наряду с	5	2
146	независимо от	1	2
147	что касается	2	2
148	к числу	1	2
149	этой цели	1	2
150	для ее	3	2
151	со своей	1	2
152	в самом	2	2
153	в себе	5	2
154	только один	1	2
155	время и	1	2
156	не к	1	2
157	в силу	1	2
158	на этом	1	2
159	связанные с	3	2
160	на все	2	2
161	было бы	5	2
162	и тем	2	2
163	в новое	4	2
164	для них	1	2
165	мы видели	2	2
166	восходят к	1	2
167	или менее	3	2
168	которую он	1	2
169	и без	3	2
170	всяком случае	1	2
171	но он	2	2
172	тем не	2	2
173	с гордостью	1	2
174	правда в	2	2
175	одна из	7	2
176	и внутренней	1	2
177	это еще	2	2
178	при всем	1	2
179	к ней	1	2
180	по своей	9	2
181	и теперь	1	2
182	внешней и	1	2
183	как будто	2	2
184	в области	3	2
185	ли это	1	2
186	же самое	1	2
187	протяжении всего	1	2
188	с ее	1	2
189	всего этого	1	2
190	в себя	6	2
191	до самого	1	2
192	поэтому мы	1	2
193	времени и	2	2
194	мог бы	1	2
195	древняя аттическая	1	2
196	для этого	1	2
197	образом в	2	2
198	именно потому	1	2
199	и здесь	1	2
200	затем в	1	2
201	и во	4	2
202	от них	1	2
203	в форме	6	2
204	самого конца	1	2
205	быть даже	1	2
206	еще не	5	2
207	см например	2	2
208	платона в	1	2
209	именно на	1	2
210	для всех	2	2
211	из которых	1	2
212	вернуться к	1	2
213	могли быть	1	2
214	вовсе не	3	2
215	в других	1	2
216	даже не	1	2
217	и из	3	2
218	до сих	5	2
219	в период	1	2
220	еще и	1	2
221	и притом	1	2
222	не может	2	2
223	вместе с	2	2
224	или по	3	2
225	но не	5	2
226	это были	1	2
227	его творчество	2	2
228	и формы	1	2
229	в первые	1	2
230	сих пор	5	2
231	но это	3	2
232	мы найдем	3	2
233	или в	1	2
234	около г	1	2
235	то что	9	2
236	по одному	1	2
237	из своей	1	2
238	где он	1	2
239	как жанра	1	2
240	ее в	3	2
241	в своих	2	2
242	во всяком	1	2
243	широкое распространение	1	1
244	получивший широкое	1	1
245	а между	2	1
246	в применении	1	1
247	также и	4	1
248	обычно в	3	1
249	на самом	1	1
250	не что	1	1
251	всего это	1	1
252	так уже	1	1
253	между двумя	1	1
254	из самых	2	1
255	его же	1	1
256	мировоззрения и	1	1
257	от которых	1	1
258	и больше	1	1
259	в зависимости	2	1
260	по его	1	1
261	одним из	3	1
262	мы уже	5	1
263	той же	5	1
264	это целая	1	1
265	по мнению	1	1
266	остается почти	1	1
267	свое завершение	1	1
268	что иное	1	1
269	чисто внешней	1	1
270	ему в	1	1
271	то это	1	1
272	зависимости от	2	1
273	мы здесь	3	1
274	в мире	5	1
275	и он	1	1
276	в ней	7	1
277	проявляется в	4	1
278	работы в	1	1
279	иное как	1	1
280	не найдем	1	1
281	истории европейской	1	1
282	а только	1	1
283	на олимпе	3	1
284	во всех	12	1
285	но конечно	1	1
286	как у	5	1
287	же она	1	1
288	не все	1	1
289	в греческих	1	1
290	в наиболее	1	1
291	от моральных	1	1
292	жанра как	2	1
293	совсем иной	1	1
294	государства и	1	1
295	с этим	2	1
296	так называемая	2	1
297	с собой	1	1
298	в своем	1	1
299	написанных до	1	1
300	могла только	1	1
301	в полном	1	1
302	смысле этого	2	1
303	когда он	1	1
304	целый ряд	1	1
305	уже ранее	1	1
306	примером этого	1	1
307	и к	5	1
308	над собой	2	1
309	более или	3	1
310	и этим	1	1
311	что это	2	1
312	литературе нового	2	1
313	цитируются и	1	1
314	и внешних	1	1
315	так или	1	1
316	он в	2	1
317	то теперь	1	1
318	из этих	1	1
319	с берегов	1	1
320	но без	1	1
321	только на	1	1
322	тем он	1	1
323	и тот	3	1
324	очень существенное	1	1
325	как он	2	1
326	в братьях	2	1
327	претендует на	1	1
328	в античном	1	1
329	платона и	1	1
330	празднества и	1	1
331	состоит в	1	1
332	к одному	2	1
333	и римской	1	1
334	по существу	5	1
335	нашего времени	1	1
336	из него	1	1
337	ярко выраженный	1	1
338	людей и	1	1
339	одному и	2	1
340	что она	1	1
341	последнее слово	1	1
342	человека в	3	1
343	что все	1	1
344	почти за	1	1
345	конечно в	2	1
346	об этом	1	1
347	почти до	1	1
348	а их	1	1
349	то есть	48	1
350	на этой	1	1
351	и иногда	1	1
352	проникать и	1	1
353	это было	3	1
354	обоих случаях	1	1
355	что эту	1	1
356	и под	3	1
357	уже знаем	1	1
358	перед нами	5	1
359	и простой	1	1
360	должен был	1	1
361	шаг до	1	1
362	в жизни	8	1
363	говорить в	1	1
364	все равно	4	1
365	соответствии с	2	1
366	всю жизнь	1	1
367	и уже	2	1
368	пародия на	1	1
369	слова и	3	1
370	в эту	3	1
371	в этих	5	1
372	но если	1	1
373	зрителей в	1	1
374	нас не	1	1
375	можно найти	1	1
376	наших дней	3	1
377	в отличие	1	1
378	что уже	2	1
379	особое место	2	1
380	даются в	2	1
381	творческой индивидуальности	1	1
382	которые в	1	1
383	земле и	2	1
384	и один	1	1
385	и более	2	1
386	и относительно	1	1
387	времени а	1	1
388	и почти	2	1
389	и дидро	3	1
390	не была	1	1
391	всего его	1	1
392	была возможна	1	1
393	причем здесь	1	1
394	если и	1	1
395	от своих	1	1
396	между людьми	3	1
397	при всех	2	1
398	вплоть до	4	1
399	но они	4	1
400	у платона	3	1
401	греческой и	1	1
402	в обоих	1	1
403	самого начала	4	1
404	что их	1	1
405	своего героя	1	1
406	не вызывает	1	1
407	а может	1	1
408	в самых	1	1
409	небом и	2	1
410	он с	1	1
411	вся его	1	1
412	в развитие	1	1
413	вводное предложение	1	1
414	в науке	1	1
415	в какой-то	4	1
416	в дни	1	1
417	во всем	2	1
418	убедиться в	1	1
419	так например	2	1
420	следует отметить	1	1
421	мы и	2	1
422	что на	1	1
423	и для	4	1
424	по своим	1	1
425	к себе	6	1
426	разумеется все	1	1
427	это конечно	2	1
428	с полной	1	1
429	даже и	2	1
430	уже на	2	1
431	в каждом	4	1
432	ярким примером	1	1
433	и это	3	1
434	от друга	1	1
435	но при	1	1
436	населения и	1	1
437	особенно в	4	1
438	мы жили	1	1
439	города и	1	1
440	с самого	3	1
441	говорили что	1	1
442	говорить о	2	1
443	в дальнейшем	7	1
444	можно было	1	1
445	почти каждый	2	1
446	каждого из	2	1
447	определяется их	1	1
448	иногда в	1	1
449	мира и	2	1
450	наше внимание	1	1
451	жизнь и	1	1
452	с ним	2	1
453	в каждой	1	1
454	с человеком	1	1
455	и глубиной	1	1
456	о нем	1	1
457	и что	1	1
458	все его	2	1
459	людьми и	1	1
460	распространение в	1	1
461	связанной с	1	1
462	это была	2	1
463	жизни он	1	1
464	жили в	1	1
465	и власть	1	1
466	на ее	2	1
467	я думаю	1	1
468	отметить что	2	1
469	богатство и	1	1
470	наконец в	2	1
471	его творчестве	2	1
472	в литературе	5	1
473	большей или	3	1
474	почти все	1	1
475	в двух	2	1
476	действие в	2	1
477	дело с	1	1
478	нуждается в	1	1
479	хотя бы	2	1
480	во времени	1	1
481	общественного строя	1	1
482	до наших	3	1
483	так что	1	1
484	сцены и	1	1
485	можно выразить	1	1
486	в жанре	1	1
487	в большинстве	4	1
488	а напротив	1	1
489	был очень	1	1
490	не дает	1	1
491	в душе	1	1
492	сократа и	3	1
493	мир в	1	1
494	представить себе	1	1
495	содержания и	1	1
496	пародии на	2	1
497	перед собой	1	1
498	о которой	1	1
499	может служить	1	1
500	друг друга	1	1
501	и никакой	1	1
502	заметить что	1	1
503	кроме этих	1	1
504	конца в	1	1
505	для того	1	1
506	друг от	1	1
507	значении для	1	1
508	в особенности	2	1
509	представление о	1	1
510	в исторической	1	1
511	герои и	1	1
512	или иначе	1	1
513	литературу и	1	1
514	этого человека	1	1
515	один шаг	1	1
516	далеко не	2	1
517	и прежде	6	1
518	в ряде	1	1
519	близок к	2	1
520	и одинаково	1	1
521	и др	14	1
522	его из	1	1
523	к более	1	1
