N	3gram	Losev_Prob_1	Dialekti
1	и т д	10	15
2	по крайней мере	2	9
3	с точки зрения	3	8
4	это значит что	1	8
5	сама по себе	4	7
6	не есть ни	5	6
7	не потому что	2	6
8	в том что	5	6
9	потому что она	1	5
10	не есть ли	1	4
11	то или иное	1	4
12	одно и то	1	4
13	и то же	1	4
14	в связи с	4	4
15	субъекта и объекта	1	4
16	только то что	4	4
17	о том что	5	4
18	с другой стороны	3	4
19	только тогда когда	1	4
20	и может быть	1	3
21	что иное как	2	3
22	в самом деле	2	3
23	в таком случае	6	3
24	сами по себе	3	3
25	как будто бы	1	3
26	в то же	4	3
27	так как будто	1	3
28	может быть и	3	3
29	не есть только	1	3
30	то время как	1	3
31	сам по себе	7	3
32	не что иное	2	3
33	содержит в себе	7	3
34	той или другой	1	3
35	ни в каком	3	3
36	не может быть	2	3
37	в то время	1	3
38	можно сказать что	3	3
39	не больше как	1	3
40	не значит что	1	3
41	есть нечто совершенно	1	2
42	иметь в виду	3	2
43	с первого взгляда	1	2
44	более или менее	3	2
45	т д и	4	2
46	до сих пор	3	2
47	и т п	1	2
48	тех или других	1	2
49	это вовсе не	2	2
50	говоря уже о	1	2
51	тем или другим	3	2
52	в данном случае	8	2
53	не только в	1	2
54	вовсе не обязательно	2	2
55	так как это	1	2
56	как мы это	1	2
57	и должно быть	1	2
58	есть так или	1	2
59	тем не менее	18	2
60	не могут быть	1	2
61	или по крайней	1	2
62	так или иначе	2	2
63	это не значит	1	2
64	во всяком случае	3	2
65	не есть сама	1	2
66	в каком случае	3	2
67	есть не просто	1	2
68	есть не что	2	2
69	нельзя сказать что	1	2
70	д и т	3	2
71	вовсе не есть	6	2
72	что в нем	3	2
73	но ведь это	1	2
74	то же самое	9	2
75	не говоря уже	2	2
76	она не есть	1	2
77	но уже и	1	1
78	много общего с	1	1
79	то же только	1	1
80	всем известно что	1	1
81	а потому что	1	1
82	и то что	2	1
83	но как раз	1	1
84	по себе вовсе	1	1
85	одному тому что	1	1
86	от всего прочего	1	1
87	сказать что он	1	1
88	только потому что	2	1
89	по одному тому	1	1
90	это то что	1	1
91	то это значит	1	1
92	по своему объему	2	1
93	на который мы	1	1
94	так же и	3	1
95	это было бы	1	1
96	мы уже сказали	1	1
97	важно только то	1	1
98	на самом деле	4	1
99	но это только	2	1
100	подобно тому как	2	1
101	интереснее всего то	1	1
102	в этом смысле	6	1
103	нет никакой возможности	1	1
104	в том и	1	1
105	все это есть	2	1
106	если он не	1	1
107	ли сказать что	2	1
108	о том как	2	1
109	есть по преимуществу	1	1
110	же как и	1	1
111	во что бы	1	1
112	что она есть	2	1
113	можно ли сказать	2	1
114	и во многих	1	1
115	не было и	1	1
116	мы находим в	1	1
117	они вовсе не	2	1
118	и в то	1	1
119	вещи а не	1	1
120	то в чем	1	1
121	бы то ни	1	1
122	и разные другие	1	1
123	по себе по	1	1
124	на самом же	1	1
125	бы оно было	1	1
126	в этом отношении	1	1
127	того и другого	1	1
128	оно и должно	1	1
129	нами во всей	1	1
130	и даже чем	1	1
131	не есть она	1	1
132	а не потому	1	1
133	точно так же	4	1
134	может быть даже	2	1
135	не просто в	1	1
136	д все это	1	1
137	то и другое	2	1
138	вместе с тем	1	1
139	есть она сама	1	1
140	не то что	1	1
141	же в таком	1	1
142	и следовательно в	2	1
143	в это время	1	1
144	что бы то	1	1
145	как раз в	1	1
146	что не есть	1	1
147	прежде всего символ	1	1
148	это не просто	1	1
149	здесь нет никакой	1	1
150	так же как	2	1
151	внимание еще на	1	1
152	самое мы должны	1	1
153	одного из них	1	1
154	не обязательно чтобы	1	1
155	сих пор мы	2	1
156	это есть самое	1	1
157	не есть просто	1	1
158	и с точки	1	1
159	на первый взгляд	1	1
160	в конце концов	4	1
161	и не быть	1	1
162	и делает его	1	1
163	так как они	2	1
164	то ни стало	1	1
165	в некоторых случаях	1	1
166	и в этом	2	1
167	том как он	1	1
168	у вас в	1	1
169	содержащий в себе	1	1
170	мы будем говорить	1	1
171	в любой другой	1	1
172	а не просто	4	1
173	в одной точке	1	1
174	ни на что	1	1
175	мы никогда не	3	1
176	есть не только	1	1
177	о чем мы	1	1
178	сказать что она	1	1
179	и при всем	1	1
180	но о том	1	1
181	когда мы говорим	2	1
182	необходимо иметь в	1	1
183	том и в	1	1
184	и в том	1	1
185	могут и не	1	1
186	а не только	2	1
187	сливаются в одно	2	1
188	не только потому	1	1
189	того или иного	2	1
190	мало ли что	1	1
191	перед нами как	1	1
192	все это не	1	1
193	ведь она есть	1	1
194	т д все	1	1
195	и как бы	2	1
196	и не есть	3	1
197	заключается в том	1	1
198	в науке или	1	1
199	то что мы	6	1
200	и что такое	1	1
201	сказать и о	3	1
202	все эти элементы	1	1
203	должны сказать и	1	1
204	и хочет чтобы	1	1
205	связи с этим	1	1
206	во внимание их	1	1
207	всегда содержит в	1	1
208	мы должны сказать	2	1
209	всего то что	1	1
210	мы можем сказать	1	1
211	тогда когда есть	1	1
212	тем и другим	2	1
213	сказать что здесь	1	1
214	себе по своему	1	1
215	той или иной	4	1
216	не есть изображение	1	1
217	каком случае не	2	1
218	между тем и	1	1
219	но даже и	1	1
220	том что все	1	1
221	это мы уже	2	1
222	взятые сами по	2	1
223	может и не	1	1
224	же самое мы	1	1
225	и в литературе	1	1
226	в другом случае	1	1
227	есть прежде всего	1	1
228	как мы уже	1	1
229	в братьях карамазовых	1	1
230	к тому что	1	1
231	и ни на	1	1
232	это не только	1	1
233	может и должно	1	1
234	самом же деле	1	1
235	но в силу	1	1
236	к тому же	1	1
237	в отдельности и	1	1
238	и в другом	1	1
239	ведь это же	1	1
