N	3gram	Medvedev_F_3	FransuaR
1	то же время	7	8
2	в то же	7	8
3	как и все	2	5
4	в большинстве случаев	4	5
5	в конце концов	2	4
6	и в то	2	4
7	в том числе	1	3
8	и до конца	1	3
9	для того чтобы	4	3
10	начала и до	1	3
11	с другой стороны	5	3
12	с самого начала	1	3
13	с начала и	1	3
14	подобно тому как	4	3
15	один и тот	1	2
16	с точки зрения	14	2
17	на самом же	2	2
18	таким образом все	1	2
19	том числе и	1	2
20	и в других	1	2
21	с одной стороны	1	2
22	но там где	1	2
23	и тот же	1	2
24	самом же деле	2	2
25	не только в	1	2
26	о том что	1	2
27	свою роль в	1	2
28	как мы видели	2	2
29	можно сказать что	1	1
30	и того же	1	1
31	того же типа	1	1
32	а следовательно и	1	1
33	уже знаем что	2	1
34	между ними и	2	1
35	но вовсе не	2	1
36	точки зрения на	1	1
37	другой стороны в	1	1
38	дело в том	2	1
39	что это не	1	1
40	достаточно сказать что	1	1
41	в действительности тем	1	1
42	не одна а	1	1
43	то же самое	3	1
44	в одной из	1	1
45	на первый план	1	1
46	до сих пор	1	1
47	и не может	4	1
48	до известной степени	2	1
49	до конца в	1	1
50	в той же	1	1
51	нет и не	2	1
52	в этом отношении	3	1
53	со всех сторон	1	1
54	с помощью всех	1	1
55	в этом же	1	1
56	в это время	1	1
57	и со стороны	2	1
58	был бы не	1	1
59	в данном случае	4	1
60	одной из них	1	1
61	в литературе как	2	1
62	смысле этого слова	2	1
63	не значит конечно	1	1
64	же как мы	2	1
65	самом деле он	1	1
66	в отличие от	2	1
67	оказывается вовсе не	1	1
68	каждая эпоха имеет	1	1
69	в связи с	4	1
70	это не значит	1	1
71	в виду что	1	1
72	значит конечно что	1	1
73	так и от	2	1
74	и превращаются в	1	1
75	так же и	2	1
76	так и в	2	1
77	как мы знаем	4	1
78	не может быть	14	1
79	в нем уже	1	1
80	существенную роль играет	1	1
81	им в своей	1	1
82	мы уже знаем	2	1
83	достигается тем что	1	1
84	в нем нет	1	1
85	раз и навсегда	3	1
86	мы можем сказать	1	1
87	в ее целом	1	1
88	место в жизни	2	1
89	между жизнью и	1	1
90	одного и того	1	1
91	и в литературе	1	1
92	мы уже указывали	1	1
93	уже указывали на	1	1
94	тех или иных	1	1
95	на самом деле	12	1
96	так и по	1	1
97	это достигается тем	1	1
98	в том что	3	1
99	этом же смысле	1	1
100	можем сказать что	1	1
101	в ней и	1	1
102	его в конце	1	1
103	в том же	1	1
104	мы видели что	2	1
