N	2gram	Vygotskiy__5	DiskursI
1	в качестве	2	34
2	не только	16	28
3	в том	27	23
4	а не	8	22
5	то есть	13	20
6	том что	21	19
7	представляет собой	1	17
8	может быть	11	17
9	как и	6	16
10	и в	30	16
11	в этом	14	15
12	еще не	5	14
13	но и	6	14
14	при этом	8	13
15	и т.п	1	12
16	но не	7	11
17	прежде всего	4	11
18	и не	6	11
19	как в	3	10
20	далеко не	1	10
21	с другой	9	10
22	по отношению	2	9
23	в нем	7	9
24	не может	9	9
25	состоит в	3	9
26	с одной	12	9
27	одной стороны	12	9
28	в частности	4	9
29	отношению к	1	9
30	но в	5	8
31	о том	10	8
32	так и	3	8
33	не было	1	7
34	в себе	5	7
35	то же	7	7
36	не в	8	7
37	в основе	7	7
38	со стороны	3	7
39	в его	4	7
40	только в	5	7
41	в своем	6	6
42	пока еще	1	6
43	и как	7	6
44	ни к	1	6
45	в составе	1	5
46	и на	3	5
47	во всех	2	5
48	отличие от	2	5
49	тому же	1	5
50	в силу	3	5
51	в котором	2	5
52	в их	3	5
53	в отличие	2	5
54	в процессе	1	5
55	в себя	2	5
56	сводится к	5	5
57	или иной	2	5
58	можно сказать	2	5
59	а с	5	5
60	в данном	3	5
61	как бы	19	5
62	к тому	8	5
63	а в	4	5
64	то что	37	5
65	в своей	4	5
66	и о	3	4
67	в которых	2	4
68	с его	2	4
69	отношение к	1	4
70	и к	4	4
71	уже не	1	4
72	в целом	5	4
73	на его	3	4
74	не как	3	4
75	в них	4	4
76	привело к	1	4
77	потому что	23	4
78	могут быть	8	4
79	и т.д	1	4
80	внимание на	4	4
81	между тем	1	4
82	одной из	1	4
83	что он	17	4
84	для него	3	4
85	не обязательно	1	4
86	что не	1	4
87	связи с	2	4
88	не является	2	4
89	что в	24	4
90	того же	2	3
91	и потому	5	3
92	в каждой	3	3
93	столь же	1	3
94	той или	2	3
95	различия между	2	3
96	в одной	2	3
97	с этим	2	3
98	перед нами	2	3
99	в самом	14	3
100	заключается в	8	3
101	это не	3	3
102	и того	2	3
103	точки зрения	7	3
104	в своих	5	3
105	однако в	1	3
106	бы быть	1	3
107	по себе	7	3
108	в то	2	3
109	принадлежат к	1	3
110	он мог	1	3
111	к той	1	3
112	таким образом	20	3
113	ли не	2	3
114	должны быть	1	3
115	как не	1	3
116	свою очередь	1	3
117	в ее	3	3
118	в произведении	1	3
119	времени и	3	3
120	не с	2	3
121	еще в	2	3
122	и даже	2	3
123	или на	2	3
124	что и	3	3
125	в сферу	2	3
126	хотя бы	3	3
127	из них	2	3
128	тем что	6	3
129	именно в	6	3
130	имеет место	3	3
131	и составляет	3	3
132	себе не	2	3
133	понятие о	1	3
134	к содержанию	1	3
135	по своему	1	3
136	тому как	1	3
137	того что	8	3
138	один из	5	3
139	все же	7	3
140	эстетической деятельности	1	3
141	в свою	3	3
142	сказать что	9	3
143	другой стороны	5	3
144	в действительности	1	3
145	отношения к	2	2
146	одним из	1	2
147	например в	1	2
148	и есть	5	2
149	к другому	2	2
150	едва ли	2	2
151	для своего	1	2
152	мы имеем	8	2
153	в сущности	12	2
154	совпадает с	1	2
155	в виду	4	2
156	между собой	2	2
157	события в	3	2
158	действующее лицо	2	2
159	но как	1	2
160	себя в	1	2
161	каждый в	1	2
162	стороны и	4	2
163	как к	1	2
164	что касается	2	2
165	каждой области	1	2
166	хотя и	1	2
167	когда он	5	2
168	целый ряд	3	2
169	более или	1	2
170	в противоположность	2	2
171	в этой	5	2
172	стороны это	1	2
173	так сказать	1	2
174	к искусству	3	2
175	ей в	1	2
176	том чтобы	2	2
177	на этом	6	2
178	так например	3	2
179	человека в	3	2
180	исходя из	2	2
181	в каждом	2	2
182	могла бы	1	2
183	различие между	1	2
184	об этом	3	2
185	того или	1	2
186	и тем	6	2
187	на сцене	2	2
188	иначе говоря	1	2
189	одного и	2	2
190	или менее	1	2
191	по крайней	1	2
192	и герой	2	2
193	не менее	1	2
194	но они	1	2
195	что с	6	2
196	к такому	1	2
197	не могло	1	2
198	имеем дело	1	2
199	х годов	1	2
200	и его	6	2
201	крайней мере	1	2
202	к себе	1	2
203	сомнение в	1	2
204	отличается от	2	2
205	же самое	5	2
206	не есть	4	2
207	и он	2	2
208	как мы	5	2
209	с ее	1	2
210	данном случае	3	2
211	приводит к	2	2
212	на том	2	2
213	в другом	3	2
214	строго говоря	2	2
215	и вообще	1	2
216	в построении	1	2
217	о нем	1	2
218	во всяком	1	2
219	и что	23	2
220	основе своей	1	2
221	в значительной	1	2
222	на протяжении	1	2
223	и во	1	2
224	в форме	2	2
225	и представляет	1	2
226	дело с	5	2
227	в какой	1	2
228	и ее	1	2
229	точка зрения	1	2
230	уже в	6	2
231	или даже	1	2
232	по выражению	1	2
233	ощущает и	1	2
234	слова в	1	2
235	в одном	2	2
236	сами по	2	2
237	заметить что	1	2
238	никогда не	9	2
239	из двух	3	2
240	говорили о	1	2
241	на ее	1	2
242	здесь в	1	2
243	чем он	1	2
244	и др	1	2
245	героя и	7	2
246	обратить внимание	2	2
247	в рассказе	2	2
248	его как	1	2
249	о чем	4	2
250	произведение в	1	2
251	его характер	1	2
252	к его	1	2
253	что же	1	2
254	для понимания	1	2
255	смысл в	1	2
256	в начале	1	2
257	рассматривать как	1	2
258	известной степени	1	2
259	не имея	1	2
260	частности в	1	2
261	или в	6	2
262	о котором	6	2
263	и все	4	2
264	будто бы	1	2
265	указывает на	4	2
266	может и	1	2
267	последовательность событий	1	2
268	что даже	2	2
269	деятельности на	1	2
270	героя в	3	2
271	это в	3	2
272	к этому	3	2
273	нем нет	1	1
274	речь идет	1	1
275	обычно в	1	1
276	сам по	3	1
277	и то	9	1
278	самом деле	8	1
279	на самом	2	1
280	это и	2	1
281	идет о	1	1
282	чего не	1	1
283	и до	2	1
284	из его	1	1
285	и за	1	1
286	той же	3	1
287	человеком и	1	1
288	разграничение этих	1	1
289	в повестях	1	1
290	из своих	1	1
291	которая говорит	2	1
292	вторая часть	1	1
293	но она	2	1
294	в полной	2	1
295	но уже	1	1
296	из того	3	1
297	которое не	1	1
298	событий и	2	1
299	мы и	1	1
300	основу того	1	1
301	со времен	1	1
302	что оба	1	1
303	время речь	1	1
304	на них	1	1
305	взгляде на	1	1
306	которые однако	1	1
307	как таковая	1	1
308	хода событий	1	1
309	могло быть	1	1
310	а только	1	1
311	оно в	2	1
312	не то	1	1
313	только потому	1	1
314	конечном счете	1	1
315	себе и	2	1
316	тут же	1	1
317	мы называем	2	1
318	нет и	1	1
319	из важнейших	1	1
320	отличаются от	1	1
321	что они	5	1
322	форме и	1	1
323	и читатель	2	1
324	что хотя	1	1
325	как говорит	4	1
326	его на	2	1
327	и нет	1	1
328	там же	1	1
329	и различные	1	1
330	тем же	3	1
331	к числу	1	1
332	следующим образом	2	1
333	отнесены к	1	1
334	в которой	3	1
335	что это	8	1
336	образом и	2	1
337	он в	2	1
338	в нашем	2	1
339	из этих	3	1
340	принадлежит ему	1	1
341	взаимодействия а	1	1
342	учение о	1	1
343	по преимуществу	2	1
344	но его	2	1
345	жизнь как	1	1
346	на то	17	1
347	их действия	1	1
348	этот процесс	1	1
349	что она	6	1
350	она еще	2	1
351	том в	1	1
352	время и	1	1
353	он не	3	1
354	в понимании	1	1
355	чем у	3	1
356	не к	1	1
357	из виду	1	1
358	эстетического переживания	1	1
359	на земле	1	1
360	можно даже	1	1
361	легко показать	3	1
362	что ни	3	1
363	основе его	1	1
364	одно и	3	1
365	и заключается	4	1
366	но все	2	1
367	русском языке	1	1
368	подход к	1	1
369	мы его	1	1
370	совпадают с	2	1
371	и может	1	1
372	значение в	1	1
373	для своей	1	1
374	говорить не	1	1
375	при помощи	1	1
376	к художественной	1	1
377	именно две	1	1
378	искусства в	2	1
379	от одного	2	1
380	может стать	1	1
381	этом смысле	2	1
382	виду тот	1	1
383	не соответствует	1	1
384	в жизни	1	1
385	иллюстрацию к	1	1
386	слово имеет	1	1
