N	2gram	Vygotskiy__1	Problema
1	и не	16	28
2	то есть	26	27
3	не только	13	24
4	только в	14	23
5	вовсе не	6	21
6	и в	31	20
7	в том	30	20
8	ни в	9	17
9	смысле слова	3	15
10	то что	32	15
11	потому что	10	15
12	точки зрения	15	14
13	у нас	4	14
14	было бы	6	14
15	но и	2	14
16	перед нами	1	13
17	не в	11	13
18	в себе	4	12
19	том что	16	12
20	не есть	3	12
21	с точки	2	11
22	по себе	9	11
23	прежде всего	4	11
24	как будто	5	11
25	едва ли	1	10
26	отнюдь не	6	10
27	тем не	2	10
28	и его	7	10
29	не менее	2	10
30	так и	3	10
31	в качестве	2	10
32	при помощи	20	10
33	не является	5	10
34	есть нечто	2	9
35	в этом	12	9
36	может быть	22	9
37	и даже	6	9
38	все это	8	9
39	но в	3	8
40	таким образом	20	8
41	если бы	6	8
42	что он	7	8
43	в той	1	8
44	в результате	4	8
45	и все	5	8
46	во всяком	8	8
47	то же	5	7
48	мы не	12	7
49	в ней	1	7
50	еще не	1	7
51	и с	2	7
52	ясно что	19	7
53	это не	1	7
54	хотя бы	1	7
55	и тем	2	7
56	есть в	7	7
57	с другой	5	7
58	именно в	1	7
59	сказать что	7	7
60	а не	13	7
61	и потому	2	7
62	есть не	2	6
63	мы имеем	4	6
64	а только	2	6
65	только при	3	6
66	при этом	19	6
67	об этом	1	6
68	как и	16	6
69	но если	1	6
70	и без	2	6
71	в каком	2	6
72	же самое	2	6
73	в виду	4	6
74	и вообще	1	6
75	а также	1	6
76	что здесь	2	6
77	так что	5	6
78	по своему	1	6
79	но это	3	6
80	и от	2	6
81	для нас	5	6
82	другой стороны	5	6
83	в таком	3	6
84	на самом	2	5
85	но не	3	5
86	как в	9	5
87	хотя и	3	5
88	и если	4	5
89	в нем	2	5
90	в них	2	5
91	мере не	1	5
92	в этих	4	5
93	и очень	2	5
94	только и	1	5
95	когда мы	3	5
96	и о	4	5
97	в ее	5	5
98	о том	7	5
99	можно сказать	1	5
100	своему содержанию	1	5
101	жизни и	3	5
102	уже не	2	5
103	если мы	12	5
104	так как	18	5
105	случае не	2	5
106	здесь в	1	5
107	то и	2	5
108	не может	17	5
109	вместе с	8	5
110	так же	12	5
111	не существует	2	5
112	или в	1	5
113	и т	26	4
114	это и	3	4
115	но даже	2	4
116	без всякого	2	4
117	и есть	5	4
118	и наконец	1	4
119	нет никакой	3	4
120	уже в	3	4
121	в этой	3	4
122	что она	6	4
123	и понятие	1	4
124	времени и	1	4
125	с тем	3	4
126	несмотря на	5	4
127	в своей	3	4
128	всяком случае	6	4
129	в одном	2	4
130	тем самым	2	4
131	отличается от	2	4
132	только не	3	4
133	указывает на	4	4
134	здесь как	1	4
135	с ним	2	4
136	никак не	4	4
137	и во	2	4
138	во всех	1	4
139	и только	3	4
140	одной из	1	4
141	и ее	1	4
142	с этим	3	4
143	как бы	5	4
144	в художественном	3	4
145	как раз	2	4
146	тех или	2	4
147	и для	5	4
148	же в	1	4
149	а в	6	4
150	какой мере	3	4
151	в то	5	4
152	в какой	5	4
153	самом деле	9	3
154	в зависимости	5	3
155	и этот	1	3
156	он как	1	3
157	но она	1	3
158	то это	1	3
159	и на	1	3
160	коем случае	1	3
161	но как	2	3
