N	3gram	Propp_Isto_6	Myslijsy
1	в том что	5	16
2	смысле этого слова	1	7
3	и то же	1	5
4	по отношению к	2	5
5	одно и то	1	5
6	от того что	1	5
7	вместе с тем	3	4
8	с другой стороны	8	4
9	но и в	2	4
10	в то время	3	4
11	не только в	4	4
12	потому что он	2	3
13	более или менее	1	3
14	по мере того	1	3
15	до сих пор	4	3
16	с одной стороны	7	3
17	мере того как	1	3
18	и т д	8	3
19	в том смысле	1	3
20	тем не менее	1	3
21	для того чтобы	1	3
22	не может быть	3	3
23	что и в	2	3
24	только потому что	1	2
25	подобно тому как	1	2
26	том что он	1	2
27	в таком случае	1	2
28	потому что оно	1	2
29	на первых порах	1	2
30	но вместе с	1	2
31	потому что мы	1	2
32	и в том	1	2
33	так и в	1	2
34	как и в	2	2
35	что в ней	1	2
36	с этой стороны	1	2
37	можно сказать что	1	2
38	то или другое	1	2
39	в себе не	1	2
40	том что она	1	1
41	в сказке о	3	1
42	одной стороны и	1	1
43	том смысле что	1	1
44	если бы она	1	1
45	в свое время	1	1
46	того что в	1	1
47	отсюда видно что	2	1
48	к мысли о	1	1
49	с этим в	2	1
50	нам кажется что	1	1
51	что все эти	1	1
52	ее в образе	1	1
53	вместе с ним	1	1
54	это далеко не	2	1
55	от них в	1	1
56	не может но	1	1
57	что здесь так	1	1
58	со всех сторон	1	1
59	то и другое	1	1
60	бы она не	1	1
61	и то что	1	1
62	потому что с	1	1
63	можно заметить что	1	1
64	то время как	3	1
65	его связь с	1	1
66	он был бы	1	1
67	в общих чертах	1	1
68	в то самое	2	1
69	в данном случае	3	1
70	мы можем предположить	1	1
71	она не знает	1	1
72	так или иначе	1	1
73	один из этих	1	1
74	тем что в	1	1
75	что мы видим	1	1
76	в других случаях	1	1
77	что оно имеет	1	1
78	во-первых потому что	1	1
79	только то что	2	1
80	у него в	1	1
81	таким образом в	1	1
82	бы в том	1	1
83	и тем самым	1	1
84	о том что	4	1
85	это значит что	1	1
86	таким образом это	1	1
87	не было ни	1	1
88	случае если бы	1	1
89	на то что	1	1
90	с другом и	1	1
91	и то и	1	1
92	после того как	2	1
93	там где нет	1	1
94	таким образом и	2	1
95	его как и	1	1
96	от него самого	1	1
97	друг с другом	1	1
98	но и то	1	1
99	здесь как и	1	1
100	на первый взгляд	1	1
101	как мы видели	2	1
