N	2gram	Bakhtin_Fr_5	VLabPisa
1	таким образом	8	27
2	в этом	14	26
3	и в	45	25
4	не только	14	22
5	может быть	2	21
6	хотя бы	2	20
7	и не	15	19
8	не может	5	17
9	в его	13	15
10	в процессе	1	14
11	этом отношении	5	13
12	в том	10	13
13	прежде всего	10	13
14	в частности	1	12
15	как это	4	12
16	все это	7	12
17	из них	1	11
18	в качестве	2	10
19	не могут	2	10
20	о том	4	10
21	то же	11	9
22	что в	12	9
23	об этом	4	9
24	по этому	1	9
25	для него	3	9
26	но и	10	9
27	и др	8	9
28	к этому	2	9
29	в своем	11	8
30	реальной действительности	1	8
31	все эти	5	8
32	говорит и	2	8
33	в году	3	7
34	во всех	13	7
35	по отношению	1	7
36	он пишет	1	7
37	из этих	3	7
38	было бы	2	7
39	как и	10	7
40	том что	7	7
41	в конечном	1	7
42	этому поводу	1	7
43	говорит о	1	7
44	не было	3	7
45	а не	4	7
46	вместе с	3	7
47	отношению к	1	7
48	это и	5	6
49	художественном творчестве	1	6
50	в себе	1	6
51	в нем	10	6
52	это не	3	6
53	их в	1	6
54	том же	2	6
55	и его	13	6
56	в то	11	6
57	так и	6	6
58	между тем	2	6
59	бы и	1	6
60	у него	4	6
61	то что	2	6
62	одним из	5	5
63	и есть	2	5
64	в их	4	5
65	конечном счете	1	5
66	все же	2	5
67	в пределах	2	5
68	и при	1	5
69	не в	7	5
70	тому что	1	5
71	же время	9	5
72	связи с	6	5
73	образы и	2	5
74	приводит к	1	5
75	один из	2	5
76	как бы	12	5
77	сказать что	4	5
78	только в	4	5
79	с его	7	4
80	в этой	6	4
81	чем же	4	4
82	перед нами	4	4
83	когда он	2	4
84	в самом	4	4
85	в целом	2	4
86	что все	2	4
87	них не	1	4
88	в них	6	4
89	пределах своей	1	4
90	даже в	2	4
91	одна из	1	4
92	никогда не	1	4
93	вот почему	1	4
94	к тому	2	4
95	для его	1	4
96	должен быть	2	4
97	это только	1	4
98	можно сказать	2	4
99	образов и	4	4
100	с ними	1	4
101	что он	6	4
102	рассказывает о	1	4
103	в одном	3	4
104	как раз	5	4
105	в связи	5	4
106	в романе	11	4
107	в своей	3	4
108	например в	5	3
109	в котором	1	3
110	из его	2	3
111	др в	2	3
112	его не	4	3
113	систему образов	1	3
114	и он	3	3
115	в которых	3	3
116	видели что	1	3
117	но как	1	3
118	нет и	2	3
119	что они	1	3
120	с этим	4	3
121	от января	1	3
122	и как	5	3
123	и к	5	3
124	всех этих	6	3
125	и по	1	3
126	его в	5	3
127	далеко не	1	3
128	что не	1	3
129	с тем	2	3
130	мы видели	7	3
131	во время	12	3
132	точки зрения	4	3
133	и ее	1	3
134	со своим	1	3
135	у нас	1	3
136	и художественное	1	3
137	значительной мере	1	3
138	том как	2	3
139	образом в	1	3
140	никак не	1	3
141	в значительной	2	3
142	что и	7	3
143	вслед за	1	3
144	того что	3	3
145	и образы	5	3
146	не обходится	1	3
147	является не	1	3
148	и их	5	3
149	в конце	7	3
150	именно в	3	3
151	мы знаем	1	3
152	так же	8	3
153	по поводу	4	3
154	по существу	3	3
155	при всем	1	3
156	и от	4	3
157	бы в	4	3
158	жизни и	8	3
159	как на	4	3
160	ее в	1	3
161	частности к	1	2
162	ту же	2	2
163	также что	1	2
164	также и	7	2
165	чтобы не	2	2
166	и через	1	2
167	связана с	1	2
168	он может	1	2
169	и этот	1	2
170	по его	1	2
171	а как	1	2
172	же как	4	2
173	из своих	2	2
174	на эти	1	2
175	что многие	1	2
176	говорить о	2	2
177	всего сказанного	2	2
178	то это	1	2
179	подчеркнуть что	2	2
180	собою и	1	2
181	в ней	8	2
182	еще не	1	2
183	например у	1	2
184	в различных	2	2
185	в чем	2	2
186	бы не	1	2
187	но не	4	2
188	одном и	1	2
189	если в	2	2
190	в общем	4	2
191	том числе	4	2
192	после всего	2	2
193	относится к	2	2
194	необходимо и	1	2
195	и слова	2	2
196	хотя и	5	2
197	но в	14	2
198	он в	2	2
199	ее как	1	2
200	как он	3	2
201	что она	3	2
202	он не	6	2
203	так например	2	2
204	человека в	1	2
205	в каждом	2	2
206	а затем	1	2
207	им как	1	2
208	в другом	3	2
209	в жизни	1	2
210	только о	1	2
211	он и	3	2
212	между собою	4	2
213	и для	3	2
214	не столько	2	2
215	от его	3	2
216	эта не	1	2
217	которые в	1	2
218	если бы	1	2
219	это особенно	1	2
220	которые обычно	1	2
221	не менее	3	2
222	тогда когда	1	2
223	к этим	1	2
224	не по	1	2
225	того чтобы	6	2
226	связанное с	1	2
227	свидетельствуют о	1	2
228	в области	1	2
229	от того	3	2
230	нет ни	2	2
231	же самое	2	2
232	числе и	2	2
233	другом месте	2	2
234	они и	2	2
235	для того	6	2
236	что при	1	2
237	труда и	2	2
238	формы и	1	2
239	роль в	2	2
240	в образе	1	2
241	и даже	4	2
242	остановимся на	1	2
243	вот это	2	2
244	во всяком	1	2
245	но к	1	2
246	на вопрос	1	2
247	говорит об	1	2
248	лишь в	2	2
249	из себя	1	2
250	от них	1	2
251	во всей	1	2
252	с реальной	1	2
253	но с	1	2
254	о его	1	2
255	и быть	1	2
256	до нас	3	2
257	но то	1	2
258	одной из	5	2
259	вовсе не	8	2
260	к ним	1	2
261	при всей	1	2
262	не о	1	2
263	много и	1	2
264	эти явления	1	2
265	в особенности	2	2
266	или иной	1	2
267	до сих	3	2
268	как у	1	2
269	еще и	3	2
270	и образов	5	2
271	что для	1	2
272	образами и	2	2
273	гете и	2	2
274	о чем	3	2
275	и том	1	2
276	стороны в	1	2
277	было в	1	2
278	начиная с	2	2
279	и потому	1	2
280	в течение	3	2
281	войны и	2	2
282	и формы	1	2
283	все произведение	1	2
284	и некоторые	1	2
285	сих пор	3	2
286	можно было	4	2
287	в книге	1	2
288	многие из	1	2
289	этого рода	1	2
290	на время	4	2
291	не подлежит	2	2
292	мира и	8	2
293	все они	4	2
294	а в	4	2
295	в системе	2	2
296	в целях	1	2
297	процессе своего	1	2
298	между ними	1	2
299	понимать как	1	2
300	они не	1	2
301	которая не	2	2
302	пор не	1	1
303	вряд ли	1	1
304	можно говорить	2	1
305	с жизнью	1	1
306	с новыми	1	1
307	и без	2	1
308	выражения в	1	1
309	самом деле	5	1
310	все его	1	1
311	между всеми	1	1
312	почти не	2	1
313	а об	1	1
314	все те	1	1
315	поэзии и	1	1
316	всей ее	1	1
317	что всякий	1	1
318	за его	2	1
319	как мы	8	1
320	нам в	1	1
321	почти все	3	1
322	но она	3	1
323	похожи на	1	1
324	это время	2	1
325	гете на	1	1
326	проявляется в	1	1
327	свою очередь	1	1
328	и противоречиво	1	1
329	становится в	1	1
330	он был	7	1
331	здесь не	6	1
332	людей это	1	1
333	и мира	1	1
334	служит для	1	1
335	по своему	4	1
336	явлении что	1	1
337	значение и	2	1
338	только тогда	1	1
339	не все	1	1
340	значение ее	1	1
341	само же	1	1
342	процесса не	1	1
343	образов но	3	1
344	это самое	1	1
345	в истории	2	1
346	что во	1	1
347	общего с	1	1
348	его счет	2	1
349	мира однако	1	1
350	кроме того	4	1
351	сознания в	1	1
352	целый ряд	1	1
353	что по	1	1
354	и наконец	2	1
355	связанный с	1	1
356	в каком-то	1	1
357	эту проблему	1	1
358	и свою	1	1
359	имеют громадное	1	1
360	лет а	1	1
361	роль играет	3	1
362	то в	1	1
363	следует говорить	1	1
364	и невозможно	1	1
365	формы в	1	1
366	за это	1	1
367	тут и	1	1
368	и называются	1	1
369	тому же	4	1
370	связи между	1	1
371	на то	1	1
372	закрепленное в	1	1
373	но на	3	1
374	этого выражения	1	1
375	так сказать	1	1
376	и если	2	1
377	на его	1	1
378	как оно	1	1
379	время и	1	1
380	да и	1	1
381	творца и	1	1
382	силой и	1	1
383	отношении очень	1	1
384	момента в	1	1
385	и еще	1	1
386	первой части	4	1
387	в понимании	1	1
388	и осмысленной	1	1
389	не как	1	1
390	свидетельств и	1	1
391	то как	1	1
392	но вместе	1	1
393	на этом	5	1
394	время она	1	1
395	этим формам	1	1
396	и речи	1	1
397	именно это	1	1
398	то за	1	1
399	гете как	1	1
400	и характер	1	1
401	самого автора	2	1
402	связанных с	3	1
403	то есть	25	1
404	зрения на	4	1
405	в несколько	1	1
406	мере и	1	1
407	на протяжении	1	1
408	чаще всего	1	1
409	смерть и	2	1
410	для них	2	1
411	ни одной	1	1
412	образы в	7	1
413	несмотря на	2	1
414	на этот	3	1
415	обратимся к	1	1
416	их на	1	1
417	отрыве от	2	1
418	философии а	2	1
419	в ходе	1	1
420	появляются и	1	1
421	он должен	2	1
422	знает и	1	1
423	это подтверждается	1	1
424	признать что	1	1
425	в памяти	1	1
426	вот эта	1	1
427	и той	1	1
428	единство и	3	1
429	но он	3	1
430	обращение к	1	1
431	но было	1	1
432	что этот	1	1
433	роль играют	1	1
434	теми или	1	1
435	очень наглядно	1	1
436	вплоть до	2	1
437	места из	1	1
438	а иногда	1	1
439	что эта	2	1
440	с которой	2	1
441	у платона	1	1
442	эти формы	1	1
443	того как	1	1
444	даже во	1	1
445	определяет как	1	1
446	смертью в	2	1
447	гете по	1	1
448	не могло	3	1
449	основное содержание	1	1
450	указывалось что	1	1
451	мышления и	1	1
452	не имеет	3	1
453	нет места	1	1
454	казалось бы	1	1
455	это то	1	1
456	у этого	2	1
457	событий поэтому	1	1
458	к ней	2	1
459	видим что	2	1
460	сущность его	1	1
461	от него	1	1
462	друг друга	1	1
463	как будто	1	1
464	игре и	1	1
465	в основе	4	1
466	больше того	1	1
467	один раз	2	1
468	все то	1	1
469	бы он	1	1
470	и порождает	1	1
471	метафорами и	1	1
472	ничего общего	1	1
473	характер этого	1	1
474	и это	4	1
475	и поэтому	1	1
476	даже самые	1	1
477	с ее	5	1
478	образ живет	1	1
479	себя до	1	1
480	данном случае	2	1
481	он определяет	1	1
482	и явлениями	1	1
483	то время	3	1
484	так было	1	1
485	она играет	1	1
486	и образа	1	1
487	это для	1	1
488	в дальнейшем	1	1
489	причем в	1	1
490	и сам	1	1
491	что у	1	1
492	что автор	1	1
493	это вовсе	1	1
494	часто в	3	1
495	по тому	2	1
496	жизнь и	2	1
497	понятно что	1	1
498	этой жизни	3	1
499	поэтому в	1	1
500	и популярных	1	1
501	для этого	1	1
502	с ним	5	1
503	творчества они	1	1
504	связанная с	2	1
505	о нем	1	1
506	затем у	1	1
507	на него	2	1
508	году и	1	1
509	и детей	1	1
510	и та	2	1
511	и миром	3	1
512	и что	2	1
513	после того	1	1
514	а также	4	1
515	по их	1	1
516	подлежит сомнению	1	1
517	которой мы	1	1
518	нем свое	1	1
519	и во	4	1
520	или иными	1	1
521	в форме	1	1
522	и тех	1	1
523	всего этого	3	1
524	в ту	2	1
525	в свете	2	1
526	в сферу	1	1
527	их роли	1	1
528	наконец и	1	1
529	быть и	1	1
530	порядка и	1	1
531	речи о	1	1
532	но ни	1	1
533	эту задачу	1	1
534	в стороне	1	1
535	и связанный	1	1
536	верно и	1	1
537	сложной и	1	1
538	начинает свой	1	1
539	во времени	2	1
540	между этими	1	1
541	в большом	1	1
542	сообщает что	1	1
543	же при	1	1
544	стороны он	1	1
545	плане и	1	1
546	образов в	10	1
547	эти образы	12	1
548	есть в	3	1
549	собою в	1	1
550	конечно не	2	1
551	образы не	1	1
552	в поэзии	3	1
553	системы образов	3	1
554	в виде	1	1
555	в начале	2	1
556	свидетельствует о	1	1
557	не дает	1	1
558	его и	1	1
559	системе образов	3	1
560	характерно что	4	1
561	роль и	2	1
562	себе в	1	1
563	и из	1	1
564	ни в	3	1
565	в известной	2	1
566	в прозе	1	1
567	представлений о	1	1
568	и неверно	1	1
569	не случайно	1	1
570	идет в	2	1
571	заметить что	2	1
572	тем что	1	1
573	дошедших до	1	1
574	гораздо сложнее	2	1
575	в более	1	1
576	в едином	1	1
577	образы живут	1	1
578	нет например	1	1
579	со всем	1	1
580	без всякой	1	1
581	все мистические	1	1
582	связаны с	4	1
583	и сложнее	1	1
584	а именно	2	1
585	и создает	1	1
586	он это	1	1
587	в свою	1	1
588	труд и	2	1
589	себя и	2	1
590	его мировоззрением	1	1
591	связано с	1	1
592	процесс в	1	1
593	в любой	1	1
594	мир а	1	1
595	и труд	1	1
596	и раскрыть	1	1
597	наконец в	1	1
598	на эту	2	1
599	со своими	1	1
