N	2gram	Bakhtin_fo_2	slovoVRo
1	в романе	13	46
2	и в	46	39
3	может быть	7	37
4	и т	14	35
5	и его	12	33
6	т п	11	33
7	то есть	10	26
8	не только	11	24
9	и не	9	22
10	но и	9	21
11	не может	2	20
12	в нем	5	19
13	до конца	2	17
14	в этом	22	16
15	все это	6	16
16	так и	7	15
17	романного жанра	1	15
18	а не	4	14
19	отличие от	1	13
20	как в	4	13
21	в пределах	5	13
22	во всех	11	12
23	в отличие	1	12
24	в истории	4	11
25	вовсе не	13	10
26	и с	6	9
27	не в	9	9
28	рыцарского романа	2	9
29	рыцарский роман	5	9
30	словом и	2	8
31	таким образом	3	8
32	оно не	1	8
33	себя в	1	8
34	прежде всего	14	8
35	слова и	3	8
36	точки зрения	10	8
37	еще не	6	7
38	с его	1	7
39	в него	1	7
40	при этом	6	7
41	в этих	3	7
42	для него	3	7
43	с ним	4	7
44	никогда не	6	7
45	могут быть	2	7
46	как мы	6	7
47	в его	8	7
48	и даже	3	7
49	и потому	2	7
50	как бы	10	7
51	в сущности	2	6
52	но не	5	6
53	в своем	5	6
54	все же	6	6
55	и к	2	6
56	но в	10	6
57	все эти	5	6
58	так сказать	7	6
59	в них	7	6
60	как и	8	6
61	она не	2	6
62	в значительной	1	6
63	в большинстве	3	6
64	человек в	2	6
65	там где	2	6
66	этом случае	2	6
67	жизни и	8	6
68	например в	1	5
69	в быту	1	5
70	человека в	6	5
71	это не	2	5
72	том что	4	5
73	по себе	2	5
74	слово и	1	5
75	не могут	1	5
76	но все	1	5
77	той или	1	5
78	мира и	9	5
79	с другой	2	5
80	романа в	2	5
81	один из	2	5
82	в том	10	5
83	с одной	2	5
84	конечно не	4	5
85	уже не	3	5
86	и их	4	5
87	одной стороны	1	5
88	или иной	2	5
89	большинстве случаев	3	5
90	и для	9	5
91	только в	11	5
92	романа и	1	5
93	и все	6	5
94	и наконец	6	5
95	отношения к	4	4
96	этим определяется	1	4
97	и на	7	4
98	отношение к	3	4
99	бытовой речи	1	4
100	истории литературного	1	4
101	связанные с	5	4
102	всех этих	7	4
103	то же	8	4
104	его в	6	4
105	в новое	1	4
106	ни в	1	4
107	в отношении	2	4
108	в то	5	4
109	одна из	1	4
110	в основе	6	4
111	эти формы	2	4
112	же время	4	4
113	или как	1	4
114	во всем	1	4
115	здесь не	2	4
116	но здесь	2	4
117	борьба с	3	4
118	для романного	1	4
119	наконец в	2	4
120	дело с	1	4
121	поэтому и	1	4
122	для всех	1	4
123	и других	2	4
124	так как	6	4
125	и др	5	4
126	себя и	3	4
127	с помощью	3	4
128	в той	2	4
129	в основном	8	4
130	в смысле	5	4
131	а в	3	4
132	в эпосе	2	4
133	в таком	1	4
134	ту же	2	3
135	как это	2	3
136	необходимо отметить	1	3
137	должна быть	1	3
138	человека и	4	3
139	говорить о	2	3
140	роман в	2	3
141	в чем	1	3
142	между словом	1	3
143	и как	3	3
144	бы и	1	3
145	борьбы с	1	3
146	со всею	1	3
147	на этом	2	3
148	лишь в	2	3
149	с точки	8	3
150	не столько	1	3
151	точку зрения	1	3
152	его от	1	3
153	связи с	8	3
154	этом отношении	2	3
155	в ней	1	3
156	романе в	6	3
157	и дальше	1	3
158	а также	3	3
159	с установкой	1	3
160	между тем	1	3
161	что и	3	3
162	в бытовой	1	3
163	быть и	2	3
164	всех его	1	3
165	у него	9	3
166	в роман	2	3
167	рядом с	2	3
168	в особенности	6	3
169	связан с	1	3
170	точек зрения	1	3
171	здесь в	6	3
172	в свою	1	3
173	в некоторых	2	3
174	смысла и	2	3
175	стремится к	1	3
176	и прямой	1	3
177	установкой на	1	3
178	и от	2	3
179	но это	2	3
180	как для	1	3
181	что в	5	3
182	из себя	1	3
183	истории литературы	1	3
184	сказать что	1	3
185	авантюрного романа	1	3
186	одновременно и	1	3
187	во всяком	2	3
188	можно говорить	1	2
189	также и	4	2
190	его моментов	1	2
191	это и	1	2
192	в идеологической	1	2
193	игры с	1	2
194	оно было	2	2
195	в германии	1	2
196	мы уже	9	2
197	на материале	1	2
198	мы не	1	2
199	своими корнями	2	2
200	с ее	1	2
201	конечно и	1	2
202	подчеркнуть что	1	2
203	всех сторон	1	2
204	меньше чем	1	2
205	далее в	2	2
206	не был	2	2
207	но как	1	2
208	точка зрения	3	2
209	менее всего	1	2
210	и речи	1	2
211	за пределы	1	2
212	связи и	1	2
213	не входят	1	2
214	с этим	5	2
215	кроме того	3	2
216	хотя и	3	2
217	как уже	3	2
218	лежит на	1	2
219	в нашем	1	2
220	романа но	1	2
221	в себе	4	2
222	эпохи и	2	2
223	роль в	3	2
224	как он	2	2
