N	2gram	Bakhtin_Pr_1	Analitik
1	тогда как	1	19
2	в этом	22	18
3	не только	15	16
4	и в	29	16
5	в частности	1	16
6	так и	7	15
7	как и	12	14
8	своего рода	1	12
9	но и	14	12
10	и не	31	12
11	том что	7	12
12	в том	8	12
13	в качестве	1	11
14	при этом	2	10
15	могут быть	6	10
16	а не	22	10
17	как бы	19	10
18	в этой	4	9
19	лишь в	1	9
20	ничего не	5	9
21	в пределах	13	9
22	и даже	2	9
23	в целом	6	8
24	в данном	2	8
25	к тому	1	7
26	о том	1	7
27	в себе	7	7
28	то что	15	7
29	в самом	10	6
30	и на	7	6
31	но в	7	6
32	в мире	6	6
33	может быть	24	6
34	с другой	3	6
35	на себя	2	5
36	и к	2	5
37	произведения в	2	5
38	данном случае	2	5
39	в контексте	2	5
40	по преимуществу	2	4
41	в сущности	5	4
42	совпадает с	2	4
43	но не	9	4
44	по отношению	8	4
45	за пределы	7	4
46	как в	6	4
47	в своем	8	4
48	хотя и	1	4
49	в себя	3	4
50	он в	3	4
51	на этом	1	4
52	то же	14	4
53	для него	18	4
54	точки зрения	19	4
55	не в	7	4
56	в конце	6	4
57	же его	1	4
58	только не	1	4
59	во второй	1	4
60	можно сказать	1	4
61	времени в	1	4
62	во всех	1	4
63	только в	10	4
64	и его	14	4
65	уже не	13	4
66	в сознании	2	4
67	не так	1	4
68	у него	5	4
69	как раз	6	4
70	не может	12	4
71	и особенно	1	4
72	этом случае	1	4
73	все это	6	4
74	в аспекте	1	4
75	в один	2	4
76	отношению к	8	4
77	на две	1	3
78	едва ли	1	3
79	в их	3	3
80	мы имеем	1	3
81	ответ на	1	3
82	что касается	1	3
83	как уже	1	3
84	в нашем	1	3
85	на его	2	3
86	и если	1	3
87	и сам	2	3
88	подобно тому	3	3
89	главного героя	1	3
90	несмотря на	6	3
91	автора и	5	3
92	место в	1	3
93	не столько	1	3
94	по крайней	1	3
95	на себе	2	3
96	никогда не	3	3
97	целого романа	1	3
98	со своим	2	3
99	тем что	4	3
100	как будто	3	3
101	этом отношении	3	3
102	как мы	4	3
103	приводит к	3	3
104	можно было	2	3
105	в результате	4	3
106	если бы	9	3
107	того или	1	3
108	что и	4	3
109	крайней мере	1	3
110	и все	1	3
111	одной из	1	3
112	так что	2	3
113	я в	1	3
114	из них	1	3
115	при всей	1	3
116	со стороны	1	3
117	именно в	5	3
118	было бы	5	3
119	литературное произведение	1	3
120	в рамках	1	3
121	и за	1	3
122	или иного	1	3
123	тому как	3	3
124	в первой	2	3
125	этого слова	1	3
126	что позволяет	2	3
127	и одновременно	3	3
128	романа в	3	3
129	бы в	3	3
130	прежде всего	7	3
131	а в	7	3
132	не знает	3	3
133	в действительности	1	3
134	с самим	1	3
135	отношения к	3	2
136	художественного произведения	1	2
137	и до	3	2
138	из его	2	2
139	той же	5	2
140	а как	7	2
141	во времени	3	2
142	и он	1	2
143	еще не	5	2
144	иного рода	1	2
145	себе не	1	2
146	в противоположность	2	2
147	художественного мира	5	2
148	момент его	2	2
149	с их	5	2
150	диалог в	3	2
151	в случае	1	2
152	вследствие этого	2	2
153	вообще не	1	2
154	не следует	1	2
155	он не	5	2
156	что она	6	2
157	таким образом	12	2
158	что все	1	2
159	же не	2	2
160	них не	1	2
161	это было	1	2
162	за собою	2	2
163	этом смысле	10	2
164	по себе	8	2
165	и романа	1	2
166	он и	5	2
167	в своей	8	2
168	или точнее	1	2
169	в котором	2	2
170	с точки	13	2
171	к предмету	1	2
172	о себе	12	2
173	но эта	4	2
174	теми же	1	2
175	в устах	1	2
176	даже в	4	2
177	она не	7	2
178	в то	10	2
179	не имеет	1	2
180	на котором	3	2
181	на него	3	2
182	появляется в	1	2
183	же время	9	2
184	или иных	1	2
185	всего в	1	2
186	в нас	1	2
187	роль в	1	2
188	те же	2	2
189	по природе	1	2
190	того и	1	2
191	в борьбе	1	2
192	строго говоря	1	2
193	смерти не	1	2
194	другого и	1	2
195	с ним	5	2
196	что в	8	2
197	в произведении	4	2
198	за пределами	1	2
199	никак не	2	2
200	не позволяет	2	2
201	его в	6	2
202	и во	2	2
203	между тем	5	2
204	в его	24	2
205	или напротив	1	2
206	вообще и	1	2
207	того что	1	2
208	один из	2	2
209	художественного восприятия	1	2
210	целого и	1	2
211	себя в	1	2
212	от автора	3	2
213	не есть	2	2
214	а то	1	2
215	одно из	2	2
216	и их	1	2
217	или даже	2	2
218	ведь это	2	2
219	в одном	10	2
220	вовсе не	7	2
221	не о	2	2
222	уже и	2	2
223	здесь в	1	2
224	превращается в	4	2
225	на этот	2	2
226	его как	4	2
227	была бы	3	2
228	доминанта в	2	2
229	и слово	3	2
230	может выступать	1	2
231	должна была	4	2
232	вступает в	1	2
233	один голос	1	2
234	так же	6	2
235	к его	1	2
236	данного произведения	2	2
237	к своему	1	2
238	такого рода	1	2
239	по существу	3	2
240	в состоянии	1	2
241	высказывания и	1	2
242	тех или	1	2
243	и для	4	2
244	и другими	1	2
245	он по	1	2
246	личности и	1	2
247	от своего	1	2
248	сказать что	3	2
249	другой стороны	3	2
250	и внутренне	3	2
251	т е	21	2
252	также может	1	2
253	все что	3	2
254	к этому	1	2
255	в таком	1	2
256	и наиболее	1	1
257	же нам	1	1
258	этого в	1	1
259	и т	4	1
260	зрения художественного	1	1
261	выражения в	1	1
262	самом деле	6	1
263	органическое единство	1	1
264	идет о	4	1
265	возникает лишь	1	1
266	этого мира	6	1
267	в первом	1	1
268	к другому	2	1
269	отношения между	1	1
270	можно лишь	1	1
271	и больше	1	1
272	сознания героя	1	1
273	свой мир	1	1
274	мы уже	2	1
275	их и	1	1
276	со всех	1	1
277	героя если	1	1
278	бы уже	2	1
279	говорит сам	2	1
280	и входит	2	1
281	на первом	1	1
282	они могут	2	1
283	именно к	1	1
284	своему герою	1	1
285	в полной	1	1
286	я не	3	1
287	диалога в	1	1
288	слова о	1	1
289	но даже	1	1
290	социальной группы	1	1
291	всего художественного	1	1
292	мир других	1	1
293	и самого	4	1
294	и сами	1	1
295	как один	1	1
296	и мира	1	1
297	тем как	4	1
298	получает в	1	1
299	то он	2	1
300	и всякий	1	1
301	не все	1	1
302	а и	1	1
303	существенно что	1	1
304	героев для	1	1
305	сама по	1	1
306	независимо от	1	1
307	в художественном	3	1
308	однако не	2	1
309	в противном	1	1
310	в событие	1	1
311	и наконец	4	1
312	его к	2	1
313	тем же	1	1
314	более или	1	1
315	личности поэтому	1	1
316	о самом	1	1
317	со своей	1	1
318	себе как	1	1
319	не приходится	1	1
320	в которой	2	1
321	бы и	4	1
322	в литературном	1	1
323	всего романа	1	1
324	не даны	1	1
325	бы с	1	1
326	все эти	9	1
327	не оставляет	1	1
328	из этих	1	1
329	чужих слов	1	1
330	в главе	1	1
331	в известном	1	1
