N	2gram	Bakhtin_Pr_3	FransuaR
1	и в	34	45
2	то есть	1	25
3	и не	29	15
4	в этом	16	14
5	но в	16	14
6	не только	10	14
7	во всех	2	13
8	и его	16	13
9	в его	22	13
10	как бы	27	12
11	во время	2	12
12	что в	7	12
13	то же	14	11
14	в своем	2	11
15	в то	12	11
16	в романе	1	11
17	в нем	19	10
18	и с	15	10
19	как и	18	10
20	в том	3	10
21	но и	12	10
22	прежде всего	15	10
23	же время	12	9
24	в ней	3	8
25	таким образом	5	8
26	с миром	3	8
27	как мы	7	8
28	жизни и	3	8
29	вовсе не	11	8
30	так же	8	8
31	также и	1	7
32	он был	1	7
33	с его	6	7
34	мы видели	3	7
35	том что	3	7
36	не в	9	7
37	потому что	12	7
38	что и	5	7
39	на мир	1	7
40	в конце	5	7
41	и все	19	7
42	все это	16	7
43	здесь не	1	6
44	в этой	1	6
45	он не	15	6
46	всех этих	2	6
47	в них	2	6
48	того чтобы	1	6
49	связи с	1	6
50	так и	6	6
51	что он	23	6
52	так как	4	6
53	для того	1	6
54	одним из	1	5
55	например в	2	5
56	самом деле	13	5
57	на самом	11	5
58	это и	2	5
59	здесь и	2	5
60	с ее	3	5
61	и на	6	5
62	хотя и	3	5
63	и как	3	5
64	и к	12	5
65	в себя	1	5
66	и у	5	5
67	все эти	4	5
68	на этом	4	5
69	его в	4	5
70	с ним	8	5
71	этом отношении	1	5
72	одной из	1	5
73	со всеми	2	5
74	человека с	3	5
75	и их	1	5
76	как раз	4	5
77	не может	19	5
78	но это	4	5
79	от всех	1	5
80	в доме	1	4
81	мы уже	6	4
82	той же	2	4
83	и о	1	4
84	в сущности	11	4
85	но не	4	4
86	в общем	4	4
87	перед нами	1	4
88	в самом	8	4
89	тому же	2	4
90	по своему	3	4
91	об этом	1	4
92	зрения на	1	4
93	это было	3	4
94	тенденция к	2	4
95	не мог	5	4
96	точки зрения	8	4
97	в их	1	4
98	эпизоде с	1	4
99	своего рода	2	4
100	вернемся к	1	4
101	в основе	1	4
102	у него	4	4
103	очень часто	2	4
104	и это	4	4
105	можно было	1	4
106	ничего не	4	4
107	о том	2	4
108	и во	3	4
109	только в	6	4
110	с этим	2	4
111	характерно что	1	4
112	и даже	7	4
113	сказать что	2	4
114	а не	9	4
115	чем же	1	4
116	и от	5	4
117	бы в	3	4
118	все они	1	4
119	а в	5	4
120	как на	2	4
121	такой же	3	4
122	ведь и	3	3
123	в кабачке	1	3
124	почти все	2	3
125	но она	1	3
126	того же	2	3
127	и он	2	3
128	менее всего	1	3
129	как в	4	3
130	дело идет	5	3
131	в одной	3	3
132	как он	3	3
133	но на	4	3
134	вообще не	2	3
135	и вот	5	3
136	ни в	4	3
137	он и	5	3
138	до сих	1	3
139	нисколько не	2	3
140	в своей	3	3
141	в которых	2	3
142	не менее	3	3
143	здесь же	1	3
144	что на	1	3
145	от их	1	3
146	всего этого	2	3
147	в другом	8	3
148	нем не	1	3
149	этот момент	1	3
150	нуждается в	3	3
151	это не	5	3
152	того что	5	3
153	и прежде	4	3
154	словом и	3	3
155	поэтому и	1	3
156	для всех	1	3
157	для него	13	3
158	в одном	5	3
159	но он	3	3
160	не было	2	3
161	еще и	1	3
162	о чем	2	3
163	там где	7	3
164	вместе с	4	3
165	но этот	2	3
166	сих пор	1	3
167	и для	8	3
168	и ни	1	3
169	на этот	1	3
170	в заключение	2	3
171	но вернемся	1	2
172	ту же	1	2
173	можно говорить	1	2
174	чтобы не	1	2
175	в этот	2	2
176	не хочет	2	2
177	с точки	4	2
178	и до	1	2
179	из его	4	2
180	и больше	1	2
181	он знает	2	2
182	уверен что	3	2
183	вот основное	1	2
184	мы говорили	1	2
185	говорить о	3	2
186	в целом	5	2
187	в чем	5	2
188	в данном	1	2
189	в сторону	2	2
190	вступают в	1	2
191	отличие от	2	2
192	нет и	3	2
193	между словом	1	2
194	после всего	1	2
195	независимо от	1	2
196	сочетается с	1	2
197	все же	7	2
198	когда он	2	2
199	и наконец	5	2
200	и отчасти	1	2
201	что это	5	2
202	он в	4	2
203	очень важно	2	2
204	раз в	2	2
