N	3gram	Propp_Isto_6	Dialekti
1	миф не есть	1	19
2	и т д	8	15
3	это значит что	1	8
4	не потому что	1	6
5	в том что	5	6
6	то или иное	1	4
7	одно и то	1	4
8	и то же	1	4
9	только то что	2	4
10	о том что	4	4
11	с другой стороны	8	4
12	в том смысле	1	4
13	что иное как	1	3
14	том смысле что	1	3
15	в таком случае	1	3
16	то время как	3	3
17	т е в	2	3
18	не что иное	1	3
19	не может быть	3	3
20	в то время	3	3
21	можно сказать что	1	3
22	не значит что	1	3
23	мы уже знаем	2	3
24	потому что он	2	2
25	более или менее	1	2
26	до сих пор	4	2
27	в зависимости от	1	2
28	в данном случае	3	2
29	не только в	4	2
30	так как это	3	2
31	тем не менее	1	2
32	так или иначе	1	2
33	это не значит	1	2
34	во всяком случае	2	2
35	есть не что	1	2
36	от того что	1	2
37	что в нем	2	2
38	но это не	1	2
39	том что она	1	1
40	том что в	2	1
41	и то что	1	1
42	уже знаем что	2	1
43	в обоих случаях	1	1
44	только потому что	1	1
45	в египетской религии	1	1
46	это то что	1	1
47	предстала перед нами	1	1
48	того что в	1	1
49	как только мы	1	1
50	то это значит	1	1
51	мере того как	1	1
52	но это только	1	1
53	подобно тому как	1	1
54	по мере того	1	1
55	если он не	1	1
56	ли сказать что	1	1
57	о том как	3	1
58	одной стороны и	1	1
59	же как и	1	1
60	можно ли сказать	1	1
61	никогда не будет	1	1
62	мы находим в	1	1
63	и не может	1	1
64	и то и	1	1
65	это еще не	2	1
66	что в одном	1	1
67	но и в	2	1
68	значит что она	1	1
69	есть одно и	1	1
70	а не потому	1	1
71	точно так же	2	1
72	отличается тем что	1	1
73	со всех сторон	1	1
74	то и другое	1	1
75	вместе с тем	3	1
76	это может быть	1	1
77	так же как	1	1
78	на эти вопросы	1	1
79	сих пор мы	2	1
80	на своем месте	1	1
81	с одной стороны	7	1
82	на первый взгляд	1	1
83	но мы уже	2	1
84	так как они	1	1
85	но при этом	1	1
86	в некоторых случаях	2	1
87	т д мы	1	1
88	все же есть	1	1
89	все же не	1	1
90	но ничего специфически	1	1
91	мы уже говорили	1	1
92	есть и такие	1	1
93	еще никогда не	1	1
94	и эти два	1	1
95	и в том	1	1
96	в свое время	1	1
97	он вступает в	1	1
98	другой стороны эта	1	1
99	смотря по тому	1	1
100	друг с другом	1	1
101	надо сказать что	1	1
102	перед нами как	2	1
103	т д все	1	1
104	все новые и	1	1
105	и как будто	1	1
106	и вместе с	1	1
107	и не могу	1	1
108	и вот мы	1	1
109	не забудем что	1	1
110	к выводу что	1	1
111	что и в	2	1
112	того или другого	1	1
113	речь идет о	1	1
114	не менее в	1	1
115	но все же	2	1
116	несмотря на все	1	1
117	это мы уже	1	1
118	том что он	1	1
119	но как только	1	1
120	т д в	1	1
121	новые и новые	1	1
122	на задний план	1	1
123	независимо от того	1	1
124	мы только что	1	1
