N	2gram	Voloshinov_2	Problemy
1	и в	19	35
2	как бы	19	31
3	и не	19	27
4	что он	4	24
5	в его	5	21
6	но в	7	19
7	как и	9	18
8	к себе	1	18
9	не может	18	18
10	к другому	5	16
11	в нем	11	16
12	то есть	2	16
13	то же	16	15
14	и все	6	15
15	в сущности	14	14
16	в этом	15	14
17	и его	16	14
18	для него	9	14
19	может быть	28	14
20	но и	10	14
21	все это	1	14
22	он не	3	13
23	к нему	5	13
24	и с	2	12
25	в другом	3	12
26	у достоевского	1	12
27	прежде всего	7	12
28	в пределах	10	11
29	в то	8	11
30	слова и	6	11
31	самом деле	9	10
32	не только	13	10
33	не в	10	10
34	же время	8	10
35	героя и	1	10
36	то что	4	10
37	на самом	7	9
38	в отношении	4	9
39	ни одного	1	9
40	мы уже	6	8
41	все же	5	8
42	самого начала	5	8
43	как мы	15	8
44	с самого	5	8
45	так и	10	8
46	себя и	1	8
47	и для	7	8
48	потому что	1	8
49	еще не	3	7
50	с его	8	7
51	и наконец	1	7
52	лишь в	14	7
53	там где	2	7
54	таким образом	14	7
55	для себя	4	7
56	и сам	1	7
57	в виде	2	7
58	вовсе не	11	7
59	так же	5	7
60	что же	1	7
61	себя самого	2	7
62	точки зрения	17	7
63	с ним	1	7
64	а в	3	7
65	отношении к	5	7
66	отношению к	8	7
67	и на	5	6
68	но не	2	6
69	по отношению	8	6
70	что они	2	6
71	чужого слова	13	6
72	в самом	6	6
73	чужое слово	8	6
74	в каждом	1	6
75	в слове	4	6
76	к тому	6	6
77	в одном	1	6
78	и что	1	6
79	только в	8	6
80	слова в	8	6
81	на меня	1	6
82	и т.п	10	6
83	стремится к	2	6
84	но это	1	6
85	от него	2	6
86	не знает	2	6
87	что в	2	6
88	и то	3	5
89	как в	1	5
90	в себе	4	5
91	внутренней речи	7	5
92	на протяжении	2	5
93	он и	2	5
94	во время	1	5
95	да и	3	5
96	уже говорили	1	5
97	его с	1	5
98	и это	3	5
99	в том	7	5
100	с ними	4	5
101	так что	1	5
102	к самому	1	5
103	и даже	2	5
104	этого слова	5	5
105	он как	1	4
106	же и	1	4
107	сливается с	1	4
108	что это	2	4
109	и вот	1	4
110	друг с	1	4
111	последнее слово	1	4
112	но все	1	4
113	же не	1	4
114	из своего	1	4
115	его в	7	4
116	в них	1	4
117	рядом с	2	4
118	в своей	3	4
119	нему и	1	4
120	но он	1	4
121	друг другу	1	4
122	по себе	3	4
123	никогда не	7	4
124	как раз	4	4
125	это слово	1	4
126	слова о	4	4
127	и делает	1	4
128	той или	4	4
129	свое слово	1	4
130	говорили что	1	4
131	внутреннюю речь	1	4
132	сознания и	3	4
133	еще в	1	4
134	он говорил	1	4
135	все его	2	4
136	между тем	6	4
137	другого в	1	4
138	все время	2	4
139	и так	1	4
140	и у	2	4
141	только на	4	4
142	всяком случае	2	4
143	так как	3	4
144	не о	1	4
145	у него	2	4
146	тем что	2	4
147	или иной	5	4
148	с другой	3	4
149	и прежде	2	4
150	с другом	1	4
151	что не	2	4
152	в стиле	1	4
153	до конца	2	4
154	а не	9	4
155	но как	2	4
156	его внутренней	1	4
157	в той	5	4
158	бы в	4	4
159	тот же	1	4
160	во всяком	3	4
161	если б	3	3
162	это и	1	3
163	высшей степени	3	3
164	обойтись без	1	3
165	говорить о	1	3
166	и со	1	3
167	бы то	4	3
168	во всех	6	3
169	установкой на	2	3
170	совсем не	1	3
171	для других	3	3
172	за пределы	3	3
173	в одной	2	3
174	с этим	3	3
175	когда он	1	3
176	его к	2	3
177	в целом	1	3
178	все эти	3	3
179	ее как	1	3
180	тому же	2	3
181	одно и	3	3
182	то ни	5	3
183	было бы	4	3
184	нет в	1	3
185	в высшей	3	3
186	этого не	1	3
187	с тем	1	3
188	другим и	1	3
189	в котором	3	3
190	к одному	1	3
191	не как	3	3
192	но только	1	3
193	ничего не	4	3
194	или как	2	3
195	и мысли	1	3
196	только с	2	3
197	и т.д	4	3
198	всего этого	1	3
199	в ее	3	3
200	сводится к	2	3
201	что и	3	3
202	это не	4	3
203	в форме	5	3
204	слов и	3	3
205	в него	1	3
206	того что	4	3
207	нуждается в	1	3
208	со всеми	1	3
209	уже не	1	3
210	уже в	2	3
211	из них	1	3
212	его и	3	3
213	в диалоге	2	3
214	даже и	2	3
215	а с	2	3
216	слова которое	1	3
217	со словом	1	3
218	другого человека	1	3
219	должно быть	3	3
220	в начале	2	3
221	которой он	1	3
222	и от	3	3
223	мы должны	1	3
224	в речь	1	3
225	ибо в	1	3
226	только что	3	3
227	ни было	6	3
228	том что	10	3
229	сказать что	4	3
230	другой стороны	1	3
231	каждое слово	1	3
232	в обычном	1	2
233	например в	1	2
234	сам по	1	2
235	его же	1	2
236	проникает в	1	2
237	а как	4	2
238	до крайности	1	2
239	на чужое	3	2
240	одного слова	3	2
241	слово не	1	2
