N	3gram	Propp_Isto_7	Problema
1	с точки зрения	1	11
2	тем не менее	4	10
3	в том что	4	8
4	это значит что	1	7
5	то же самое	1	6
6	с другой стороны	8	6
7	в данном случае	3	5
8	здесь перед нами	1	5
9	можно было бы	1	4
10	не только в	5	4
11	только в том	1	3
12	то и другое	1	3
13	точно так же	2	3
14	вместе с тем	1	3
15	в зависимости от	1	3
16	в связи с	1	3
17	о том что	5	3
18	и т д	16	3
19	в чистом виде	1	2
20	хотя и не	1	2
21	мы хотели бы	1	2
22	и в других	2	2
23	то время как	2	2
24	здесь мы имеем	2	2
25	в том чтобы	2	2
26	более или менее	1	2
27	в то время	2	2
28	и тем более	1	2
29	что в данном	1	2
30	сама по себе	1	2
31	дело не в	3	2
32	и все они	1	2
33	заметим что во	1	1
34	и может быть	1	1
35	но все же	2	1
36	на том что	1	1
37	при переходе от	1	1
38	мы здесь имеем	2	1
39	только потому что	1	1
40	сам он не	1	1
41	которых говорилось выше	1	1
42	ни за что	1	1
43	мы имеем в	4	1
44	ни в каких	1	1
45	между прочим и	2	1
46	еще не вполне	1	1
47	здесь прежде всего	1	1
48	никак не может	1	1
49	нам кажется что	1	1
50	о том как	1	1
51	совершенно то же	2	1
52	же как и	1	1
53	о которых говорилось	1	1
54	в нем и	1	1
55	и не в	1	1
56	но все это	1	1
57	и смысл этого	1	1
58	что он не	1	1
59	бы то ни	1	1
60	а также при	1	1
61	это будет в	1	1
62	почти никогда не	1	1
63	с этой точки	3	1
64	до сих пор	2	1
65	за что не	1	1
66	ту или иную	1	1
67	сказать что в	1	1
68	так же как	4	1
69	тот кто хочет	1	1
70	сих пор мы	1	1
71	то ни было	1	1
72	с одной стороны	4	1
73	на первый взгляд	4	1
74	заключается не только	1	1
75	и потому что	1	1
76	отсюда видно что	3	1
77	то это значит	1	1
78	имеем дело с	1	1
79	не говорит о	1	1
80	вопрос о том	1	1
81	но так как	1	1
82	этой точки зрения	3	1
83	а в том	2	1
84	то что в	3	1
85	в этом же	1	1
86	вместе со своей	1	1
87	мы видим и	3	1
88	так и в	2	1
89	во всем этом	1	1
90	и т п	1	1
91	другой стороны и	2	1
92	том как эта	1	1
93	что это не	2	1
94	т д и	1	1
95	к тому что	1	1
96	конечно не в	1	1
97	легко может быть	1	1
98	для нас не	1	1
99	как и в	2	1
