N	3gram	Voloshinov_1	Istorich
1	до сих пор	1	5
2	с другой стороны	1	4
3	не может быть	2	4
4	но все же	2	4
5	что иное как	2	3
6	в этом случае	3	3
7	по сравнению с	1	3
8	мы видели что	2	3
9	не что иное	2	3
10	как мы видели	3	3
11	о том что	2	2
12	мы имеем в	1	2
13	то же самое	4	2
14	не только в	3	2
15	тем что он	1	2
16	смысле этого слова	2	2
17	содержит в себе	1	2
18	в тех случаях	2	2
19	тех случаях когда	2	2
20	в связи с	2	2
21	тем не менее	1	2
22	мы увидим что	2	2
23	на этот вопрос	1	2
24	и в таких	1	1
25	другими словами к	1	1
26	все это дает	1	1
27	в себе элементы	1	1
28	и как мы	1	1
29	только одна сторона	1	1
30	сколько бы мы	1	1
31	и не только	2	1
32	это дает нам	1	1
33	и не может	1	1
34	в зависимости от	5	1
35	из которых он	1	1
36	но и в	3	1
37	как мы увидим	2	1
38	независимо от того	1	1
39	бы мы ни	3	1
40	мы должны поставить	1	1
41	и легче всего	1	1
42	и тем что	1	1
43	мы подойдем к	1	1
44	остановимся только на	1	1
45	и то же	3	1
46	по большей части	1	1
47	и тогда он	1	1
48	одни и те	1	1
49	но вместе с	1	1
50	одно и то	3	1
51	с нашей точки	1	1
52	мы уже знаем	1	1
53	и в особенности	1	1
54	это только одна	1	1
55	общения человека с	1	1
56	был связан с	1	1
57	вместе с тем	2	1
58	мы уже видели	2	1
59	это не совсем	1	1
60	есть не что	2	1
61	мы увидим ниже	1	1
62	мы не можем	1	1
63	таким образом мы	1	1
64	хотя бы на	1	1
65	как нечто что	1	1
66	об этом мы	1	1
67	и тем самым	3	1
68	и те же	1	1
69	легче всего поддается	1	1
70	нашей точки зрения	1	1
71	можно сказать что	2	1
72	да это не	1	1
73	как мы видим	1	1
74	человека таким образом	1	1
75	голода или жажды	1	1
76	в большинстве случаев	1	1
77	до того как	1	1
78	к тому что	2	1
79	мы видим что	2	1
80	таким образом появление	1	1
81	как и в	1	1
82	только тогда когда	1	1
83	поэтому мы будем	1	1
