N	2gram	Voloshinov_1	FransuaR
1	и в	19	56
2	в романе	2	21
3	в его	6	18
4	таким образом	17	17
5	все эти	7	15
6	в этом	16	14
7	в том	6	13
8	так и	11	13
9	в то	3	12
10	и его	19	12
11	то же	7	11
12	и т.п	10	11
13	до конца	5	11
14	как бы	15	11
15	и до	1	10
16	мы уже	2	10
17	еще не	4	10
18	же время	3	10
19	в самом	10	9
20	и не	26	9
21	только в	9	9
22	но и	8	9
23	в сущности	3	8
24	во всех	7	8
25	не только	8	8
26	в нем	10	8
27	и с	2	8
28	и их	2	8
29	xvi века	1	8
30	и даже	2	8
31	до сих	8	8
32	и др	2	8
33	сих пор	8	8
34	все это	3	8
35	том что	3	8
36	и на	4	7
37	в большинстве	3	7
38	как мы	13	7
39	в частности	2	7
40	той же	2	6
41	в ее	7	6
42	в этой	1	6
43	но в	7	6
44	эпохи и	1	6
45	точки зрения	34	6
46	языка и	13	6
47	вовсе не	5	6
48	мы видим	1	6
49	связи с	11	6
50	большинстве случаев	3	6
51	связаны с	2	6
52	прежде всего	13	6
53	границы между	1	6
54	в той	1	6
55	и все	5	6
56	потому что	1	6
57	одним из	2	5
58	с ее	2	5
59	с его	1	5
60	но не	1	5
61	в пределах	6	5
62	он не	3	5
63	так сказать	6	5
64	мы видели	1	5
65	во время	1	5
66	в отношении	4	5
67	в процессе	14	5
68	никогда не	2	5
69	в области	3	5
70	не было	3	5
71	как и	12	5
72	в условиях	4	5
73	в результате	9	5
74	что в	4	5
75	есть и	1	5
76	и другие	1	5
77	ту же	2	4
78	например в	1	4
79	и потому	5	4
80	они были	1	4
81	в ней	4	4
82	за пределы	5	4
83	и к	3	4
84	в которой	3	4
85	что это	1	4
86	в себе	2	4
87	при этом	8	4
88	их в	1	4
89	что все	2	4
90	переходим к	3	4
91	и ее	3	4
92	и более	2	4
93	одна из	2	4
94	того чтобы	5	4
95	по своей	1	4
96	форм и	4	4
97	в духе	1	4
98	в совершенно	1	4
99	латинский язык	1	4
100	вещи и	1	4
101	времени и	1	4
102	к языку	2	4
103	и других	2	4
104	о том	2	4
105	и вещей	1	4
106	язык в	4	4
107	в ту	1	4
108	с одной	1	4
109	в качестве	2	4
110	конечно не	5	4
111	так как	2	4
112	в особенности	1	4
113	в основе	2	4
114	в своих	2	4
115	на них	1	3
116	не просто	2	3
