N	2gram	Losev_Dial_1	Problema
1	и в	18	44
2	вовсе не	7	37
3	и не	30	35
4	не есть	40	35
5	то есть	1	34
6	может быть	17	28
7	по себе	25	25
8	потому что	14	25
9	не просто	7	23
10	то что	13	23
11	в том	9	21
12	только в	3	19
13	а не	14	18
14	в этом	12	17
15	также и	7	16
16	если мы	2	16
17	даже и	3	16
18	для нас	1	16
19	сказать что	10	16
20	когда мы	1	15
21	в аллегории	7	15
22	и то	9	14
23	не только	13	14
24	и даже	13	14
25	и т	21	13
26	то же	10	13
27	т д	19	13
28	не в	6	13
29	в символе	4	13
30	но в	6	12
31	том что	9	12
32	той или	7	12
33	так что	15	12
34	есть символ	3	11
35	не является	3	11
36	то это	4	10
37	отнюдь не	9	10
38	так и	9	10
39	как и	2	10
40	тем не	1	10
41	не менее	2	10
42	в виду	5	10
43	но и	7	10
44	не имеет	15	9
45	в нем	16	9
46	и с	5	9
47	это не	9	9
48	и тем	1	9
49	в то	6	9
50	и это	2	9
51	символ не	1	9
52	никак не	6	9
53	в его	3	9
54	что и	3	9
55	что он	11	9
56	как нечто	1	9
57	так как	11	9
58	в данном	3	9
59	как бы	11	9
60	же самое	1	9
61	таким образом	1	9
62	и от	2	9
63	во всяком	4	9
64	сама по	8	8
65	перед нами	1	8
66	в себе	11	8
67	он не	3	8
68	было бы	12	8
69	ни в	15	8
70	но это	8	8
71	и вообще	4	8
72	есть нечто	10	8
73	только и	4	8
74	как раз	4	8
75	связи с	1	8
76	как мы	4	8
77	здесь не	1	8
78	того что	2	8
79	при помощи	1	8
80	или иной	3	8
81	а именно	1	8
82	что же	3	8
83	что мы	1	8
84	что в	13	8
85	это и	4	7
86	мы не	1	7
87	в связи	1	7
88	на самом	3	7
89	все эти	2	7
90	мы должны	5	7
91	указывает на	3	7
92	ничего общего	4	7
93	вещи и	2	7
94	с ним	6	7
95	и что	12	7
96	с другой	6	7
97	значит что	14	7
98	уже не	2	7
99	мы находим	7	7
100	еще и	3	7
101	не может	12	7
102	и потому	3	7
103	сам по	6	6
104	все же	5	6
105	и к	1	6
106	о том	4	6
107	и если	1	6
108	у пушкина	4	6
109	ясно что	8	6
110	того или	1	6
111	но если	5	6
112	второй степени	1	6
113	но только	3	6
114	никогда не	9	6
115	для этого	2	6
116	другими словами	2	6
117	можно сказать	6	6
118	первой степени	1	6
119	и только	1	6
120	всяком случае	2	6
121	сами по	1	6
122	мы можем	4	6
123	имеет значение	1	6
124	в виде	2	6
125	жизни и	3	6
126	и есть	16	5
127	есть не	3	5
128	еще не	2	5
129	а только	3	5
130	что они	3	5
131	в своем	5	5
132	хотя и	4	5
133	тоже не	2	5
134	есть именно	1	5
135	и сам	1	5
136	точки зрения	17	5
137	в своей	2	5
138	нас не	2	5
139	тем самым	1	5
140	как о	2	5
141	тех или	3	5
142	и его	1	5
143	и о	3	5
144	в ней	3	5
145	символ есть	1	5
146	должны сказать	1	5
147	крайней мере	4	5
148	что здесь	2	5
149	с той	2	5
150	взятая в	1	5
151	только на	3	5
152	то и	2	5
153	гораздо более	3	5
154	в конце	4	5
155	не было	6	5
156	по крайней	4	5
157	так же	4	5
158	как в	2	5
159	да и	6	5
160	все это	11	5
161	быть очень	3	5
162	собственно говоря	4	5
163	а в	5	5
164	с ней	2	5
165	другой стороны	4	5
166	состоит из	3	5
167	в таком	1	5
168	скажет что	1	4
169	не что	1	4
170	мы уже	1	4
171	время как	2	4
172	что иное	1	4
173	но даже	1	4
174	он сам	5	4
175	иное как	1	4
176	в чем	6	4
177	но как	2	4
178	чем же	1	4
179	и вовсе	1	4
180	могли бы	1	4
181	как иначе	1	4
182	то время	1	4
183	при этом	1	4
184	образа и	2	4
185	же касается	1	4
186	заключается в	1	4
187	на первый	1	4
188	и без	1	4
189	тому что	3	4
190	раз и	2	4
191	можно ли	1	4
192	дело в	1	4
193	и притом	4	4
194	и является	2	4
195	о чем-то	3	4
196	только с	3	4
197	или иных	1	4
198	есть только	5	4
199	отличается от	2	4
200	в ее	1	4
201	можно было	5	4
202	имеется в	1	4
203	д и	2	4
204	что даже	2	4
205	же и	2	4
206	об его	2	4
207	ни с	6	4
208	совсем другое	1	4
209	никакого отношения	1	4
210	это будет	1	4
211	же деле	1	4
212	мы говорим	4	4
213	или по	2	4
214	ни от	2	4
215	это значит	11	4
216	самом же	1	4
217	или другой	4	4
218	а также	1	4
219	совершенно не	8	4
220	в каком	8	4
221	в искусстве	1	4
222	отношения к	3	3
223	же как	2	3
224	то в	7	3
225	и больше	2	3
226	говорить о	5	3
227	из того	2	3
228	ведь тоже	1	3
229	но не	4	3
230	с самой	1	3
231	общего с	5	3
232	кроме того	1	3
233	и как	7	3
234	идея и	7	3
235	в самом	3	3
236	что это	11	3
