N	3gram	Vygotskiy__1	StatiiOP
1	и т д	1	21
2	в том что	15	17
3	о том что	6	11
4	для того чтобы	15	10
5	с точки зрения	18	8
6	можно было бы	3	8
7	до сих пор	4	7
8	в этом отношении	4	7
9	на самом деле	1	6
10	в данном случае	2	6
11	с другой стороны	9	6
12	во всяком случае	3	6
13	в самом деле	2	5
14	в этой области	1	5
15	не может быть	5	5
16	дело в том	1	4
17	то же время	2	4
18	не только в	1	4
19	на то что	3	4
20	в то же	2	4
21	том что в	2	3
22	по отношению к	7	3
23	так же как	5	3
24	и в этом	1	3
25	и мн др	1	3
26	заключается в том	6	3
27	но все же	1	3
28	что в этой	1	2
29	в области изучения	1	2
30	в том числе	1	2
31	в наших глазах	1	2
32	но и в	1	2
33	в первую очередь	3	2
34	и то что	1	2
35	том числе и	1	2
36	по крайней мере	1	2
37	в равной мере	2	2
38	то обстоятельство что	1	2
39	как раз в	1	2
40	на точку зрения	1	2
41	то что у	2	2
42	вопросы связанные с	1	2
43	к сожалению не	1	2
44	если бы мы	1	2
45	с одной стороны	8	2
46	в то время	5	2
47	тем что в	1	2
48	на вопрос о	2	2
49	то что в	1	2
50	когда речь идет	1	2
51	речь идет о	2	2
52	тем более что	1	2
53	тем не менее	1	2
54	как и в	1	2
55	в другом месте	6	1
56	потому что он	1	1
57	как в отношении	1	1
58	в одном из	2	1
59	той или иной	1	1
60	само собой разумеется	1	1
61	ответ на этот	2	1
62	во всей полноте	1	1
63	с которыми мы	1	1
64	точно и в	1	1
65	которая вместе с	1	1
66	не сохраняют в	1	1
67	разумеется что в	1	1
68	в этом смысле	1	1
69	и та и	1	1
70	в соответствии с	1	1
71	том что он	2	1
72	в том же	1	1
73	является не только	1	1
74	должен был бы	1	1
75	же как и	4	1
76	что с точки	1	1
77	в зависимости от	2	1
78	является то что	2	1
79	убедиться в этом	1	1
80	что он не	1	1
81	же время не	1	1
82	только то что	1	1
83	не быть в	1	1
84	виде в каком	2	1
85	точно так же	1	1
86	на этот вопрос	2	1
87	в его книгах	1	1
88	и я не	1	1
89	ту или иную	1	1
90	не могу себе	1	1
91	но и это	1	1
92	то время как	4	1
93	чтобы убедиться в	2	1
94	тот факт что	1	1
95	содержит в себе	1	1
96	мн др но	1	1
97	в том чтобы	3	1
98	что оба эти	1	1
99	ответа на вопрос	1	1
100	и в то	1	1
101	говорить о том	1	1
102	и в отношении	3	1
103	сомнений в том	1	1
104	того в чем	1	1
105	а с другой	2	1
106	по этому пути	1	1
107	того чтобы убедиться	1	1
108	я не могу	2	1
109	в целом ряде	1	1
110	том что от	1	1
111	и таким образом	2	1
112	надо сказать что	1	1
113	собой разумеется что	1	1
114	не хочет знать	1	1
115	сделать хотя бы	1	1
116	помимо того что	1	1
117	смысле этого слова	3	1
118	и никогда не	1	1
119	хотя бы в	1	1
120	и не может	1	1
121	и я должен	1	1
122	в этой книге	1	1
123	друг от друга	3	1
124	та и другая	1	1
125	к тому что	3	1
126	том что этот	1	1
127	в результате этого	1	1
128	точки зрения той	1	1
129	в конце концов	1	1
130	именно в области	1	1
131	даже по отношению	1	1
132	могу себе представить	1	1
