N	3gram	Vygotskiy__3	Vladivir
1	в том что	17	10
2	тем не менее	5	9
3	о том что	3	8
4	с точки зрения	1	6
5	вместе с тем	10	6
6	не может быть	2	6
7	это значит что	4	6
8	более или менее	1	5
9	в конце концов	1	5
10	и в этом	2	5
11	точно так же	1	4
12	и то что	2	4
13	в то время	4	4
14	том что в	1	3
15	в этом смысле	2	3
16	только в том	2	3
17	хотя бы и	1	3
18	бы то ни	1	3
19	то что в	2	3
20	во всяком случае	4	3
21	с одной стороны	5	3
22	и в его	1	3
23	и в отношении	2	3
24	в отличие от	6	3
25	само по себе	2	3
26	как мы видели	3	3
27	что и в	5	3
28	своем учении о	1	2
29	должны сказать что	1	2
30	на первый план	2	2
31	сам по себе	1	2
32	в этом отношении	3	2
33	независимо от того	3	2
34	совершенно так же	2	2
35	а с другой	3	2
36	так же как	6	2
37	в данном случае	1	2
38	то время как	4	2
39	так или иначе	1	2
40	в связи с	5	2
41	с другой стороны	3	2
42	и в том	1	2
43	ни в каком	1	2
44	в своем учении	1	2
45	и вместе с	2	2
46	ничего общего с	1	2
47	на то что	3	2
48	бы если бы	1	2
49	к тому что	1	2
50	что иное как	1	1
51	не мог бы	3	1
52	является не просто	1	1
53	сказать что в	1	1
54	в окончательном виде	1	1
55	вопросу о том	1	1
56	как и для	1	1
57	да и не	1	1
58	независимо от этих	1	1
59	и как мы	1	1
60	что перед нами	3	1
61	так как в	1	1
62	в таком виде	1	1
63	о том как	1	1
64	в этом случае	1	1
65	же как и	4	1
66	при помощи которых	1	1
67	в дальнейшем мы	1	1
68	о которой мы	1	1
69	до сих пор	1	1
70	того что мы	1	1
71	является то что	4	1
72	сама по себе	1	1
73	с тем что	3	1
74	не доходит до	1	1
75	от того чтобы	1	1
76	можно было бы	5	1
77	так что все	1	1
78	он не мог	1	1
79	с этой точки	2	1
80	то и другое	4	1
81	по этому поводу	1	1
82	роль в процессе	1	1
83	отнюдь не является	1	1
84	ни в какой	4	1
85	был свободен от	1	1
86	не подлежит никакому	1	1
87	также и не	1	1
88	и что в	1	1
89	в этой области	1	1
90	если бы мы	1	1
91	не только в	1	1
92	то ни было	1	1
93	подлежит никакому сомнению	1	1
94	именно в этой	1	1
95	на этот раз	1	1
96	в один ряд	1	1
97	наталкивается на ряд	1	1
98	в известном смысле	2	1
99	в последнее время	3	1
100	все же не	1	1
101	в связи со	1	1
102	в результате чего	1	1
103	того что это	1	1
104	этой точки зрения	2	1
105	не имеет никакого	1	1
106	мы и в	1	1
107	не мог не	1	1
108	не в плане	1	1
109	развитие от низшего	1	1
110	а вместе с	1	1
111	отрицать что в	1	1
112	раз и навсегда	1	1
113	в этом же	1	1
114	мы не можем	1	1
115	от низшего к	1	1
116	это обстоятельство как	1	1
117	и в сфере	2	1
118	мы должны сказать	1	1
119	с самого начала	6	1
120	но все эти	1	1
121	очень легко понять	1	1
122	выходит за пределы	1	1
123	в течение всего	1	1
124	той или иной	2	1
125	включает в себя	2	1
126	не выходит за	1	1
127	и в результате	1	1
128	как это делают	1	1
129	заключается в том	7	1
130	в том числе	1	1
131	в силу которого	1	1
132	не что иное	1	1
133	с этим мы	1	1
134	для того чтобы	7	1
135	и все еще	1	1
136	ничего принципиально нового	1	1
137	и не могло	1	1
138	это можно считать	1	1
139	низшего к высшему	1	1
140	то же самое	1	1
141	как мы говорили	1	1
