N	3gram	Potebnia_M_3	Myshleni
1	для того чтобы	3	14
2	по отношению к	5	12
3	в том что	16	11
4	друг с другом	1	7
5	потому что он	3	5
6	в этом отношении	2	5
7	заключается в том	1	5
8	можно сказать что	2	5
9	подобно тому как	2	4
10	то же самое	1	4
11	из того что	1	4
12	то время как	1	4
13	в то время	4	4
14	о том что	1	4
15	это значит что	1	4
16	друг от друга	1	4
17	сама по себе	2	4
18	до сих пор	3	3
19	с одной стороны	3	3
20	и тот же	1	3
21	в свою очередь	3	3
22	не может быть	3	3
23	один и тот	1	3
24	не только не	2	3
25	таким образом что	1	2
26	потому что в	1	2
27	в самом деле	1	2
28	так что в	1	2
29	том что он	2	2
30	того что мы	2	2
31	по самой своей	1	2
32	что он не	3	2
33	что только в	2	2
34	таким образом в	1	2
35	и то что	1	2
36	то и другое	1	2
37	вместе с тем	4	2
38	с другой стороны	4	2
39	в свое время	1	2
40	от того что	5	2
41	его отношение к	1	2
42	само по себе	3	2
43	ничего общего с	1	2
44	именно потому что	1	2
45	самой своей природе	1	2
46	как мы видели	1	2
47	по своему строению	1	1
48	и связанное с	1	1
49	в том виде	1	1
50	и может быть	2	1
51	с тем мы	1	1
52	точки зрения и	1	1
53	если бы она	1	1
54	сводится к тому	1	1
55	мы должны будем	2	1
56	мысли к мысли	1	1
57	и в понимании	1	1
58	тем что оно	1	1
59	и по способу	1	1
60	более или менее	3	1
61	можно видеть из	1	1
62	на самом деле	1	1
63	в этом последнем	2	1
64	сливаются друг с	1	1
65	того что происходит	1	1
66	те же самые	1	1
67	в том же	2	1
68	потому что я	1	1
69	одной стороны и	1	1
70	а тем более	1	1
71	только в том	3	1
72	сам по себе	5	1
73	к этому что	1	1
74	что именно в	1	1
75	что не только	1	1
76	в собственном смысле	2	1
77	нам остается только	1	1
78	на отношение между	1	1
79	несмотря на свою	1	1
80	же что сказать	1	1
81	связанное с ним	1	1
82	и той же	2	1
83	именно то что	2	1
84	одно и то	5	1
85	потому что хотя	1	1
86	же следует сказать	1	1
87	то что только	1	1
88	и что в	1	1
89	и многие другие	1	1
90	в первом случае	2	1
91	по мере своего	1	1
92	что должно стать	1	1
93	если скажем что	1	1
94	таким образом и	1	1
95	бы то же	1	1
96	это было бы	1	1
97	смысле этого слова	7	1
98	потому что оно	2	1
99	и то же	5	1
100	не только по	3	1
101	то же следует	1	1
102	тем что должно	1	1
103	не могут быть	2	1
104	и каждое из	1	1
105	и тем самым	1	1
106	и что только	2	1
107	прибавим к этому	1	1
108	но вместе с	2	1
109	образования понятия и	1	1
110	а не как	1	1
111	такое же развитие	1	1
112	он не знает	1	1
113	представляет себе этот	1	1
114	так и в	2	1
115	того что при	1	1
116	до следующей главы	1	1
117	не могут иметь	1	1
118	тем не менее	3	1
119	что оно имеет	1	1
120	и таким образом	1	1
121	связи с ним	1	1
122	тем и другим	1	1
123	но не те	1	1
124	тем самым и	1	1
125	что происходит в	1	1
126	мы не можем	2	1
127	том смысле что	1	1
128	в том чтобы	2	1
129	это и не	1	1
130	способно не только	1	1
131	между тем и	1	1
132	в связь с	1	1
133	он основывает свою	1	1
134	но и по	2	1
135	то же что	4	1
136	в то же	5	1
137	заключается именно в	1	1
138	что оно способно	1	1
139	к тому что	2	1
140	в том смысле	3	1
141	одной и той	2	1
142	к вопросу о	1	1
143	в его сознании	1	1
144	говорит нам о	1	1
145	на все остальные	1	1
146	в этом слове	1	1
147	потому что очевидно	1	1
148	вместе с этим	2	1
149	потому что эта	1	1
