N	3gram	Voloshinov_2	Psycholo
1	в самом деле	5	18
2	на то что	2	12
3	в том что	6	11
4	с точки зрения	13	9
5	то же самое	5	8
6	для того чтобы	6	8
7	с самого начала	5	6
8	до сих пор	3	5
9	с одной стороны	3	5
10	с другой стороны	1	5
11	о которых мы	1	5
12	как если бы	4	3
13	мы уже говорили	1	3
14	о том что	3	3
15	в какой мере	1	2
16	а вовсе не	1	2
17	в той степени	1	2
18	на самом деле	4	2
19	того же самого	1	2
20	как мы увидим	1	2
21	одно и то	3	2
22	не совпадает с	1	2
23	смысле этого слова	4	2
24	и то же	3	2
25	все более и	2	2
26	во всяком случае	2	2
27	мы видели что	1	2
28	в свою очередь	5	2
29	более и более	2	2
30	к тому что	3	2
31	как мы видели	3	2
32	но все же	1	1
33	а не к	2	1
34	какой мере не	1	1
35	но как мы	1	1
36	мы уже показали	1	1
37	более или менее	2	1
38	как и всякое	1	1
39	нам кажется что	1	1
40	того или иного	2	1
41	не имеют никакого	1	1
42	он не может	1	1
43	вступить в противоречие	1	1
44	они не могут	1	1
45	в зависимости от	2	1
46	есть в сущности	1	1
47	самом деле какой	1	1
48	в отличие от	3	1
49	точном смысле этого	3	1
50	самом деле даже	1	1
51	не было бы	2	1
52	в этом отношении	1	1
53	но они не	1	1
54	с тем что	1	1
55	дело вовсе не	1	1
56	ни в какой	2	1
57	может быть и	5	1
58	не могли бы	1	1
59	уже говорили что	1	1
60	никакого отношения к	1	1
61	конечно не в	1	1
62	подвести итоги нашему	1	1
63	в двух направлениях	2	1
64	может быть понято	1	1
65	в противоречие с	1	1
66	мы все же	1	1
67	в сущности это	1	1
68	в той же	1	1
69	в обычном смысле	1	1
70	отнюдь не как	1	1
71	не иначе как	1	1
72	а с другой	1	1
73	мы никогда не	2	1
74	мы перейдем к	1	1
75	что все эти	1	1
76	в точном смысле	4	1
77	мы уже указывали	1	1
78	заключать в себе	1	1
79	то же слово	2	1
80	это не есть	1	1
81	степени в какой	1	1
82	в русском языке	4	1
83	по сравнению с	1	1
84	внутреннее противоречие которое	1	1
85	той степени в	1	1
86	мы можем сказать	2	1
87	прав в том	2	1
88	хотя бы в	2	1
89	можно сказать что	1	1
90	имеют никакого отношения	1	1
91	из всего сказанного	1	1
92	между собой не	1	1
93	вовсе не является	3	1
94	не может быть	10	1
95	в высшей степени	3	1
96	к тому же	2	1
97	уже с самого	1	1
98	которых мы упоминали	1	1
