N	2gram	Vygotskiy__5	Vvedenie
1	и в	16	32
2	в том	18	31
3	в этом	25	30
4	том что	15	26
5	может быть	9	26
6	не только	16	22
7	для того	14	21
8	того чтобы	17	20
9	таким образом	19	19
10	также и	1	18
11	то что	26	16
12	потому что	21	15
13	так как	16	15
14	не может	18	14
15	в самом	4	13
16	в нем	7	13
17	о том	8	13
18	со стороны	1	13
19	в их	3	12
20	в общем	1	12
21	представляет собой	7	12
22	в его	11	12
23	того что	16	12
24	только в	10	12
25	и не	12	12
26	как на	3	12
27	как мы	10	11
28	в ее	1	11
29	ясно что	1	11
30	в данном	1	11
31	языка и	6	10
32	что в	16	10
33	то же	8	9
34	в истории	2	9
35	и как	3	9
36	но в	6	9
37	по себе	7	9
38	между тем	3	9
39	в той	6	9
40	этом смысле	1	9
41	а только	4	8
42	это не	4	8
43	не в	6	8
44	тем не	1	8
45	не менее	3	8
46	с другой	4	8
47	именно в	4	8
48	самом деле	3	7
49	вопрос о	12	7
50	но не	10	7
51	все же	3	7
52	к выводу	1	7
53	было бы	10	7
54	точки зрения	18	7
55	уже и	1	7
56	в применении	1	7
57	можно было	5	7
58	выводу что	1	7
59	дело с	1	7
60	прежде всего	3	7
61	смысле этого	1	7
62	в большей	1	7
63	смысле слова	1	6
64	и это	1	6
65	как он	6	6
66	том чтобы	1	6
67	его в	2	6
68	с тем	3	6
69	как и	8	6
70	представить себе	1	6
71	вовсе не	2	6
72	в то	5	6
73	в качестве	4	6
74	тем что	5	6
75	не могут	4	6
76	о природе	1	6
77	один из	1	6
78	этот вопрос	6	6
79	и его	3	6
80	и даже	2	6
81	до сих	3	6
82	но и	6	6
83	применении к	1	6
84	сих пор	3	6
85	все это	2	6
86	работы над	1	6
87	хотя бы	5	6
88	одним из	2	5
89	мере в	5	5
90	в целом	4	5
91	иное как	1	5
92	с их	4	5
93	об этом	1	5
94	и тем	3	5
95	в них	2	5
96	но если	6	5
97	сказать что	13	5
98	могут быть	4	5
99	имеет дело	1	5
100	быть в	2	5
101	как например	1	5
102	так что	4	5
103	уже в	1	5
104	не есть	4	5
105	представляют собой	2	5
106	что не	1	5
107	на этот	4	5
108	а не	10	5
109	по своему	3	5
110	она есть	1	5
111	как бы	5	5
112	той мере	3	5
113	другой стороны	2	5
114	в какой	6	5
115	вместе с	4	5
116	связана с	1	4
117	и то	4	4
118	как это	8	4
119	связи между	1	4
120	в первом	3	4
121	той же	4	4
122	мы имеем	1	4
123	что иное	1	4
124	по отношению	12	4
125	независимо от	1	4
126	как уже	3	4
127	в себе	1	4
128	и заключается	1	4
129	должен был	1	4
130	в своей	2	4
131	в котором	2	4
132	по сравнению	5	4
133	не имеет	4	4
134	большей мере	1	4
135	в каждом	1	4
136	на вопрос	5	4
137	и т.д	4	4
138	и что	12	4
139	как она	3	4
140	еще не	4	4
141	что он	25	4
142	и ее	1	4
143	с одной	3	4
144	этого понятия	1	4
145	в виде	1	4
146	речь в	3	4
147	всяком случае	1	4
148	само по	2	4
149	как раз	1	4
150	этом отношении	5	4
151	одной стороны	3	4
152	и обратно	1	4
153	знаний и	1	4
154	или иначе	1	4
155	по мере	2	4
156	еще и	3	4
157	о чем	2	4
158	сравнению с	5	4
159	с этой	4	4
160	этом случае	3	4
161	и для	1	4
162	особого рода	1	4
163	только что	5	4
164	а в	3	4
165	не что	1	4
166	отношению к	12	4
167	во всяком	2	4
168	и есть	7	3
169	собственном смысле	1	3
170	что уже	1	3
171	в сущности	13	3
172	говорить о	3	3
173	то это	2	3
174	в виду	2	3
175	и этого	1	3
176	и на	6	3
177	он сам	1	3
178	в различных	2	3
179	в чем	3	3
180	ответ на	3	3
181	сама по	4	3
182	в центре	2	3
183	стороны и	2	3
184	с понятием	1	3
185	и к	2	3
186	за собой	1	3
187	что это	1	3
188	все эти	4	3
189	в этой	6	3
190	в известном	8	3
191	что она	2	3
192	при этом	4	3
193	если бы	8	3
194	что представляет	2	3
195	не как	1	3
196	отношений между	2	3
197	вообще не	4	3
198	свое время	2	3
199	смысле как	1	3
200	на этом	3	3
201	на нее	2	3
202	заключается в	5	3
203	в свое	2	3
204	в прямом	1	3
205	и уже	1	3
206	мы видели	3	3
207	чем в	3	3
208	как целое	1	3
209	нисколько не	1	3
210	со всей	1	3
211	в этих	3	3
212	однако в	1	3
213	этой области	1	3
214	тогда когда	5	3
215	дело не	1	3
216	своей природе	3	3
217	связи с	3	3
218	как будто	2	3
219	в области	12	3
220	в каком	1	3
221	языка в	1	3
222	но все	2	3
223	себе что	1	3
224	в ней	2	3
225	в собственном	1	3
226	прямом смысле	1	3
227	во второй	2	3
228	чтобы понять	2	3
229	вот почему	3	3
230	язык и	2	3
231	можно сказать	5	3
232	что с	5	3
233	к нему	3	3
234	раньше чем	3	3
235	знания и	2	3
236	известном смысле	7	3
237	культурного развития	1	3
238	одной из	3	3
239	что даже	1	3
240	может оказаться	1	3
241	в начале	1	3
242	при помощи	1	3
243	и других	1	3
244	из них	2	3
245	в известной	3	3
246	в одном	3	3
247	в конце	1	3
248	что и	3	3
249	отношение к	11	3
250	но что	3	3
251	он мог	1	3
252	а потому	3	3
253	до конца	3	3
254	говорит о	3	3
255	только по	1	3
256	на основании	2	3
257	зависит от	4	3
258	так же	15	3
259	что же	1	3
260	да и	1	3
261	в изучении	1	3
262	в своем	5	3
263	но с	2	3
264	к тому	6	3
265	об отношении	2	3
266	том виде	1	3
267	в результате	4	3
268	относящиеся к	1	3
269	к этому	3	3
270	в частности	3	3
271	гораздо более	1	3
272	не иначе	2	2
273	же как	7	2
274	из его	1	2
275	от которых	1	2
276	должна быть	5	2
277	характера на	1	2
278	что мы	4	2
279	мы уже	1	2
280	есть не	2	2
281	мы не	3	2
282	что если	4	2
283	имеет свою	3	2
284	которого мы	1	2
285	что можно	1	2
286	того же	7	2
287	понятия в	3	2
288	целое и	1	2
289	значение и	1	2
290	тогда как	1	2
291	в этот	2	2
292	применительно к	1	2
293	чем больше	1	2
294	учение о	2	2
295	ни одна	1	2
296	что к	1	2
297	и те	1	2
298	и совершенно	1	2
299	в силу	10	2
300	но вместе	1	2
301	одной и	1	2
302	подобно тому	4	2
303	в другом	6	2
304	и с	3	2
305	входит в	1	2
306	на протяжении	2	2
307	которая как	2	2
308	который по	1	2
309	в прошлом	1	2
310	но уже	1	2
311	о которых	1	2
312	этого не	1	2
313	во внимание	2	2
314	несмотря на	1	2
315	как сказано	1	2
316	должно быть	8	2
317	после этого	1	2
318	момента в	1	2
319	из того	11	2
320	с точки	9	2
321	состоит в	6	2
322	не столько	1	2
323	большей степени	1	2
324	как совокупность	2	2
325	стоит в	4	2
326	мысли и	5	2
327	для объяснения	4	2
328	чтобы можно	1	2
329	и той	1	2
330	том же	1	2
331	тому что	5	2
332	в отношении	9	2
333	с теми	1	2
334	на котором	1	2
335	того как	5	2
336	существует между	1	2
337	никогда не	5	2
338	казалось бы	4	2
339	в отношениях	1	2
340	ничего не	5	2
341	находятся в	2	2
342	из истории	1	2
343	до того	2	2
344	не до	2	2
345	от того	3	2
346	у нас	2	2
347	деятельности и	1	2
