N	2gram	Voloshinov_1	Myshleni
1	внутренней речи	3	67
2	речи и	1	30
3	в этом	13	29
4	точки зрения	13	28
5	и в	15	26
6	не только	5	24
7	то что	10	24
8	таким образом	21	23
9	с точки	10	21
10	того чтобы	2	19
11	для того	1	18
12	в том	4	18
13	и не	16	18
14	том что	5	17
15	потому что	4	16
16	как и	6	15
17	внутренняя речь	1	15
18	как мы	10	14
19	того что	2	14
20	так как	9	14
21	так же	1	14
22	этом случае	1	14
23	с помощью	9	13
24	и его	15	12
25	вместе с	4	12
26	что в	6	12
27	мысли и	4	11
28	в которой	1	11
29	только не	1	11
30	но и	4	11
31	не может	13	11
32	что они	1	10
33	в развитии	4	10
34	слова и	2	10
35	в самом	6	9
36	в себе	4	9
37	тому что	3	9
38	у ребенка	2	9
39	по сравнению	1	9
40	тем что	1	9
41	что мы	2	9
42	по своему	1	9
43	же как	1	8
44	то же	7	8
45	той же	2	8
46	что она	2	8
47	что он	8	8
48	только в	6	8
49	ребенка и	1	8
50	сравнению с	1	8
51	ее в	2	8
52	сказать что	6	8
53	и то	2	7
54	мы не	4	7
55	и к	7	7
56	с самого	7	7
57	самого начала	5	7
58	к тому	4	7
59	может быть	13	7
60	прежде всего	11	7
61	самом деле	7	6
62	вопрос о	1	6
63	во всех	8	6
64	по отношению	11	6
65	все же	5	6
66	что это	3	6
67	все эти	9	6
68	выражение в	2	6
69	было бы	6	6
70	и тем	1	6
71	в ее	4	6
72	нас к	1	6
73	в сознании	3	6
74	между собой	4	6
75	и что	3	6
76	заключается в	1	6
77	в какой	1	6
78	именно в	3	6
79	а не	2	6
80	как бы	11	6
81	в смысле	1	6
82	мы должны	7	6
83	как на	3	6
84	все что	9	6
85	связи между	1	5
86	тем же	1	5
87	оно есть	1	5
88	в целом	2	5
89	как говорит	1	5
90	что ребенок	1	5
91	словесных значений	1	5
92	и с	7	5
93	и значение	1	5
94	развития ребенка	1	5
95	что этот	1	5
96	она не	2	5
97	что с	1	5
98	тогда когда	1	5
99	в процессе	4	5
100	данном случае	3	5
101	во второй	5	5
102	если бы	3	5
103	в виду	1	5
104	на вопрос	1	5
105	можно сказать	4	5
106	и следовательно	1	5
107	с одной	1	5
108	в качестве	2	5
109	на всем	2	5
110	если мы	5	5
111	в начале	1	5
112	одно из	3	5
113	слова в	1	5
114	одной стороны	1	5
115	до конца	5	5
116	как это	1	5
117	с внутренней	1	5
118	в данном	3	5
119	отношению к	9	5
120	и для	2	5
121	бы в	2	5
122	еще не	7	4
123	с другой	1	4
124	в нашем	3	4
125	это и	1	4
126	как в	3	4
127	но в	9	4
128	не можем	3	4
129	на то	1	4
130	в наших	1	4
131	и во	1	4
132	чем в	1	4
133	в такой	1	4
134	в котором	1	4
135	не в	4	4
136	не менее	3	4
137	никогда не	7	4
138	учения о	1	4
139	связи с	1	4
140	в области	3	4
141	в момент	1	4
142	не могут	3	4
143	что оно	2	4
144	перейти к	1	4
145	речи мы	2	4
146	приводит к	2	4
147	о том	1	4
148	в пользу	1	4
149	которые мы	2	4
150	в его	9	4
151	и только	4	4
152	одной из	1	4
153	по этому	1	4
154	то и	1	4
155	это есть	1	4
156	относящихся к	1	4
157	должны быть	3	4
158	и от	1	4
159	поэтому она	1	4
160	и наконец	10	4
161	гораздо более	1	4
162	связана с	1	3
163	на самом	2	3
164	только потому	1	3
165	в первом	2	3
166	в мыслях	1	3
167	она все	1	3
168	собственном смысле	1	3
169	мы уже	5	3
170	из того	2	3
171	в ней	5	3
172	в чем	4	3
173	но не	5	3
174	нет и	1	3
175	из важнейших	2	3
176	в этой	5	3
177	в одной	2	3
178	в этот	4	3
179	из этих	4	3
180	учение о	2	3
181	он не	4	3
182	в первой	1	3
183	этого направления	1	3
184	и по	5	3
185	одно и	1	3
186	так и	10	3
187	об этом	4	3
188	с другими	5	3
189	мы видели	5	3
190	для него	5	3
191	в своей	9	3
192	мы в	1	3
193	в основном	2	3
194	друг другу	1	3
195	тем не	2	3
196	на другую	1	3
197	для нее	1	3
198	по себе	2	3
199	случае в	2	3
200	в основе	3	3
201	пути и	1	3
202	я не	3	3
203	этом отношении	2	3
204	его с	1	3
205	в собственном	2	3
206	последнее время	1	3
207	с собой	1	3
208	мог бы	1	3
209	ребенка является	1	3
210	для этого	4	3
211	с ним	12	3
212	в детском	1	3
213	нашей работы	1	3
214	но мы	2	3
215	во втором	3	3
216	нуждается в	2	3
217	что и	2	3
218	это не	2	3
219	все больше	1	3
220	к нему	7	3
221	мы видим	1	3
222	и является	1	3
223	только на	2	3
224	психологии в	1	3
225	плана в	1	3
226	мы находим	1	3
227	мы можем	12	3
228	как раз	2	3
229	момент в	1	3
230	до сих	3	3
231	и потому	8	3
232	мы остановимся	2	3
233	и о	3	3
234	сих пор	3	3
235	но это	2	3
236	все это	5	3
237	не является	3	3
238	к пониманию	1	3
239	между ними	2	3
240	в то	6	3
241	и другой	1	3
242	ко всем	1	2
243	отношения к	2	2
244	одним из	3	2
245	также и	1	2
246	а из	1	2
247	и есть	2	2
248	то в	1	2
249	старой психологии	1	2
250	и до	3	2
251	все те	4	2
252	неизбежно приводит	1	2
253	благодаря тому	2	2
254	время как	1	2
255	мы и	4	2
256	время в	2	2
257	что его	1	2
258	конечном счете	1	2
259	ответ на	2	2
260	можем не	1	2
261	отношение к	7	2
262	отличие от	1	2
263	относится к	1	2
264	с этим	6	2
265	остановиться на	1	2
266	перед нами	1	2
267	что по	1	2
268	его к	1	2
269	но эта	1	2
270	в нем	4	2
271	одной и	1	2
272	этот период	3	2
273	возможно только	2	2
274	а затем	1	2
275	значение в	3	2
276	особенности в	1	2
277	его в	8	2
278	речью и	1	2
279	не чем	1	2
280	ни в	6	2
281	о которых	1	2
282	на основании	2	2
283	должно быть	2	2
284	в этих	2	2
285	во время	5	2
286	что между	1	2
287	но если	2	2
288	и при	3	2
289	мы говорили	1	2
290	оказывается что	1	2
291	в отличие	1	2
292	ассоциативных связей	1	2
293	и другого	1	2
294	и той	1	2
295	точку зрения	4	2
296	поэтому мы	1	2
297	которые в	1	2
298	иным как	1	2
299	что было	1	2
300	даже в	1	2
301	в отношении	2	2
302	можно ли	1	2
303	это мы	1	2
304	того и	1	2
305	ничего не	2	2
306	нее нет	1	2
307	прежде чем	1	2
308	эти три	1	2
309	у нас	3	2
310	есть только	1	2
311	ребенка к	3	2
312	и больше	1	2
313	ребенок в	1	2
314	что при	2	2
315	в работах	1	2
316	если же	1	2
317	с ее	3	2
318	что все	5	2
319	нам о	2	2
320	свою очередь	1	2
321	вывод что	1	2
322	то время	1	2
323	вспомнить о	1	2
324	это внутреннее	1	2
325	образом в	1	2
326	находится в	3	2
327	из основных	2	2
328	и здесь	1	2
329	к целому	1	2
330	развития как	2	2
331	одного из	1	2
332	нас в	2	2
333	этих двух	2	2
334	входит в	1	2
335	в конечном	1	2
336	которой мы	3	2
337	ее от	1	2
338	мы ни	1	2
339	во всей	1	2
340	наконец в	1	2
341	слов и	1	2
342	к ней	2	2
343	в современной	1	2
344	для ребенка	2	2
345	один из	4	2
346	обе стороны	2	2
347	даже если	1	2
348	и ее	3	2
349	со всеми	3	2
350	с которыми	2	2
351	уже в	1	2
352	в большинстве	4	2
353	его и	2	2
354	только одно	1	2
355	мы знаем	7	2
356	другой но	1	2
357	моментов в	1	2
358	вовсе не	2	2
359	направлений в	3	2
360	ее развития	1	2
361	что на	1	2
362	на ее	1	2
363	в свою	2	2
364	себя и	3	2
365	больше и	1	2
366	во внутренней	1	2
367	представляется в	1	2
368	большинстве случаев	5	2
369	и она	2	2
370	к его	1	2
371	мы говорим	1	2
372	могут быть	6	2
373	что же	4	2
374	ко всему	2	2
375	даже с	1	2
376	только о	1	2
377	благодаря этому	1	2
378	этого метода	1	2
379	и собственно	1	2
380	или в	1	2
381	развития и	1	2
382	но всегда	1	2
383	а в	6	2
384	сделать вывод	1	2
385	в период	5	2
386	в психологии	2	2
387	совершенно не	2	2
388	чем иным	1	2
389	из этого	2	2
390	но именно	1	2
391	к этой	1	2
392	в своих	4	2
393	к этому	7	2
394	во всяком	4	2
395	формы и	2	1
396	эта новая	1	1
397	с новыми	1	1
398	и т	1	1
399	например в	1	1
400	начинается с	1	1
401	того же	1	1
402	сам по	2	1
403	все остальное	2	1
404	бы для	1	1
405	может оказаться	1	1
406	полагают что	3	1
407	к учению	1	1
408	оно было	1	1
409	высшей степени	2	1
410	когда это	1	1
411	объясняется и	2	1
412	с таким	1	1
413	в зависимости	2	1
414	и этот	1	1
415	и связанное	1	1
416	в несколько	1	1
417	а как	1	1
418	полагает что	1	1
419	должны остановиться	1	1
420	мы имеем	1	1
421	или наоборот	1	1
422	и словесный	1	1
423	при анализе	3	1
424	своего развития	1	1
425	работах этого	1	1
426	которую мы	1	1
427	уже более	1	1
428	нам в	2	1
429	во внутреннем	2	1
430	ему в	1	1
431	или внешний	1	1
432	образом оказывается	1	1
433	и образуют	1	1
434	зависимости от	2	1
435	учение об	2	1
436	самое последнее	1	1
437	ни одно	1	1
438	не был	1	1
439	из наших	1	1
440	там и	1	1
441	во внешнем	8	1
442	период от	1	1
443	одним словом	1	1
444	как внешняя	1	1
445	совсем не	5	1
446	мы будем	1	1
447	но как	1	1
448	а только	1	1
449	точка зрения	1	1
450	к которой	1	1
451	друг на	1	1
452	их различие	1	1
453	каком направлении	1	1
454	того даже	1	1
455	ту сторону	3	1
456	за пределы	2	1
457	его развития	1	1
458	которые не	1	1
459	нашего сознания	3	1
460	отнюдь не	2	1
461	в центре	3	1
462	данный момент	1	1
463	сразу и	1	1
464	дает нам	2	1
465	некоторое время	1	1
466	что как	1	1
