N	2gram	Voloshinov_1	Myshleni
1	в том	3	33
2	том что	3	27
3	в развитии	2	26
4	точки зрения	8	26
5	то что	3	20
6	в этом	9	19
7	с точки	6	18
8	не только	7	15
9	у ребенка	1	15
10	и в	16	15
11	таким образом	9	14
12	что в	3	14
13	того чтобы	1	12
14	и т.д	1	12
15	что он	2	12
16	в самом	2	11
17	мы не	2	10
18	было бы	2	10
19	для того	1	10
20	но и	4	10
21	мы можем	9	10
22	в сущности	1	9
23	мышления в	1	9
24	о том	2	9
25	для ребенка	1	9
26	связи с	1	9
27	может быть	17	9
28	что мы	2	9
29	не может	8	9
30	никогда не	2	8
31	так и	4	8
32	если бы	1	8
33	и что	1	8
34	едва ли	3	7
35	на основе	2	7
36	он не	2	7
37	высшей степени	1	7
38	в высшей	1	7
39	к тому	1	7
40	и т.п	2	7
41	тот же	1	7
42	с одной	1	7
43	мы знаем	3	7
44	одной стороны	1	7
45	как бы	5	7
46	и не	4	7
47	во всяком	3	7
48	как известно	1	6
49	самом деле	6	6
50	мы уже	2	6
51	зависимости от	1	6
52	в этой	4	6
53	мы должны	1	6
54	и к	6	6
55	что это	2	6
56	как он	1	6
57	как и	2	6
58	всяком случае	3	6
59	точку зрения	1	6
60	как мы	4	6
61	в виду	1	6
62	развития в	1	6
63	но в	4	6
64	если мы	2	6
65	вовсе не	1	6
66	с другой	1	6
67	на этот	1	6
68	в частности	2	6
69	вместе с	3	6
70	как это	3	6
71	в связи	1	6
72	сказать что	7	6
73	то же	2	5
74	полагает что	1	5
75	вопрос о	1	5
76	уже в	1	5
77	приводит к	1	5
78	тогда когда	1	5
79	во всей	2	5
80	ребенка не	1	5
81	можно было	1	5
82	и даже	4	5
83	и их	4	5
84	и др	3	5
85	с помощью	2	5
86	сравнению с	3	5
87	все что	4	5
88	по сравнению	3	5
89	из того	1	4
90	хотя бы	4	4
91	что его	1	4
92	с его	7	4
93	из этих	2	4
94	конечном счете	2	4
95	все же	1	4
96	в них	2	4
97	несмотря на	1	4
98	в эту	1	4
99	в своей	2	4
100	значение для	1	4
101	к этому	2	4
102	их в	3	4
103	не имеет	1	4
104	и его	8	4
105	что оно	2	4
106	и с	8	4
107	на вопрос	1	4
108	в конечном	3	4
109	мы видим	2	4
110	так как	4	4
111	только в	4	4
112	в качестве	1	4
113	для всех	4	4
114	в начале	2	4
115	как раз	1	4
116	его мысли	1	4
117	а с	1	4
118	прежде всего	9	4
119	ребенка и	3	4
120	так же	2	4
121	все это	4	4
122	для нас	2	4
123	а в	3	4
124	по поводу	1	4
125	человека и	1	3
126	на самом	4	3
127	этой теории	2	3
128	мы имеем	1	3
129	и ее	4	3
130	что можно	2	3
131	при объяснении	1	3
132	в общем	3	3
133	что они	1	3
134	с этим	2	3
135	когда он	1	3
136	все эти	5	3
137	как совершенно	1	3
138	что она	1	3
139	при этом	6	3
140	и по	2	3
141	те же	3	3
142	лишь в	1	3
143	с другими	3	3
144	во время	3	3
145	но эта	1	3
146	для этого	2	3
147	вытекает из	1	3
148	этом отношении	1	3
149	в основе	3	3
150	что при	1	3
151	и это	6	3
152	данном случае	1	3
153	и сам	1	3
154	с ним	2	3
155	ничего не	1	3
156	но мы	4	3
157	и только	9	3
158	все время	1	3
159	философии и	1	3
160	но не	1	3
161	это же	1	3
162	в следующем	1	3
163	для него	6	3
164	во власти	1	3
165	со стороны	1	3
166	что для	1	3
167	только что	1	3
168	а не	1	3
169	и особенно	1	3
170	в данном	1	3
171	только для	5	3
172	не существует	2	3
173	и все	4	3
174	действительно не	1	3
175	из тех	2	3
176	того же	2	3
177	и мышления	1	3
178	чем это	1	3
179	не можем	2	3
180	они не	2	3
181	ту же	2	2
182	же как	2	2
183	или к	1	2
184	и есть	3	2
185	той же	1	2
186	что между	1	2
187	что если	1	2
188	на место	1	2
189	говорить о	2	2
190	и самого	1	2
191	столь же	1	2
192	во всех	3	2
193	нет и	2	2
194	за пределы	2	2
195	отнюдь не	4	2
196	в течение	1	2
197	общего с	1	2
198	в полном	1	2
199	и как	3	2
200	его к	1	2
201	самое важное	1	2
202	увидим что	1	2
203	есть ли	1	2
204	от этого	1	2
205	к чему	1	2
206	или во	1	2
207	ребенком и	1	2
208	с их	3	2
209	но ведь	2	2
210	всей его	1	2
211	не следует	1	2
212	друг с	1	2
213	подобно тому	1	2
214	для всей	1	2
215	в другом	1	2
216	на все	1	2
217	на этой	3	2
218	и мы	2	2
219	этом смысле	3	2
220	речи для	1	2
221	ни в	5	2
222	жизни человека	4	2
223	он является	1	2
224	в один	4	2
225	в этих	3	2
226	но если	1	2
227	быть может	2	2
228	и вообще	2	2
229	для всего	1	2
230	находится в	2	2
231	на язык	3	2
232	этих двух	1	2
233	во всем	1	2
234	и теперь	3	2
235	следует что	1	2
236	уже и	1	2
237	что на	2	2
238	с другом	1	2
239	к себе	3	2
240	не могут	2	2
241	могут быть	3	2
242	же самое	1	2
243	с подобными	1	2
244	той или	1	2
245	в применении	1	2
246	он прежде	1	2
247	опираясь на	1	2
248	с ее	4	2
249	без всякого	1	2
250	в себя	1	2
251	можно сказать	4	2
252	в детском	1	2
253	нас в	1	2
254	в его	4	2
255	что и	2	2
256	в другой	1	2
257	и можно	1	2
258	центральный пункт	1	2
259	что здесь	1	2
260	бы ни	1	2
261	теперь в	1	2
262	на протяжении	2	2
263	не дает	1	2
264	и других	2	2
265	на одном	1	2
266	в одном	3	2
267	ту сторону	5	2
268	у него	2	2
269	случае не	1	2
270	заметить что	1	2
271	от того	1	2
272	в истинном	1	2
273	или иной	1	2
274	с ней	1	2
275	в некоторых	1	2
276	и самый	1	2
277	по ту	4	2
278	но никогда	1	2
279	для человека	1	2
280	нет никаких	2	2
281	связь с	1	2
282	тому как	1	2
283	что же	1	2
284	с этой	2	2
285	своей жизни	2	2
286	возникает в	2	2
287	в более	1	2
288	и для	2	2
289	мира и	3	2
290	мы увидим	1	2
291	ее в	2	2
292	и эта	1	2
293	я и	6	1
294	говоря о	1	1
295	результатов может	1	1
296	совершенно новой	1	1
297	корней и	1	1
298	и подробно	1	1
299	шаг за	1	1
300	тех же	3	1
301	науки о	1	1
302	что эти	1	1
303	не имеют	1	1
304	и этот	2	1
305	по его	1	1
306	и значение	3	1
307	на первый	2	1
308	по аналогии	2	1
309	и о	2	1
310	совершенно так	1	1
311	ли у	1	1
312	так чтобы	1	1
313	а для	1	1
314	почти исключительно	1	1
315	я не	1	1
316	но даже	1	1
317	и со	1	1
318	же что	1	1
319	в ней	1	1
320	и ценность	1	1
321	и то	1	1
322	и на	4	1
323	он был	1	1
324	между собой	2	1
325	первый план	1	1
326	рождаются в	1	1
327	бы то	1	1
328	в чем	5	1
329	одним словом	1	1
330	отказ от	1	1
331	коем случае	1	1
332	но как	2	1
333	фрейда не	1	1
334	друг на	2	1
335	не входит	1	1
336	с совершенно	1	1
337	менее всего	1	1
338	как со	1	1
339	это и	1	1
340	мы снова	1	1
341	это самое	1	1
342	которые можно	1	1
343	желаний и	2	1
344	и риск	1	1
345	однако не	1	1
346	пункт всего	1	1
347	и наконец	4	1
348	и первую	1	1
349	та же	1	1
350	не будем	1	1
351	ступени развития	1	1
352	привести к	1	1
353	ни один	1	1
354	этот новый	1	1
355	в нашем	1	1
356	учение о	3	1
357	влечение к	1	1
358	находится на	2	1
359	жизнь как	1	1
360	предметов и	1	1
361	имеем в	1	1
362	когда человек	1	1
363	с чем	1	1
364	в нем	4	1
365	связанные с	2	1
366	по самому	1	1
367	время и	1	1
368	у самого	1	1
369	в переводе	2	1
370	что представляет	1	1
371	момента в	2	1
372	и еще	1	1
373	основных чертах	1	1
374	не являются	1	1
375	и вот	3	1
376	так называемое	1	1
377	свое время	1	1
378	бергсона с	1	1
379	теории и	1	1
380	приходим к	1	1
381	на этом	3	1
382	решающее для	1	1
383	а вместе	1	1
384	рано или	1	1
385	то ни	1	1
386	как они	1	1
387	мир по-своему	1	1
388	и может	4	1
389	этой ступени	2	1
390	не опирается	1	1
391	его в	4	1
392	входит в	1	1
393	с самого	4	1
394	за ней	1	1
395	в жизни	2	1
396	поведения и	1	1
397	признать за	1	1
398	для них	1	1
399	социального целого	1	1
400	что не	2	1
401	с тем	1	1
402	всю жизнь	2	1
403	не всегда	1	1
404	никакого смысла	1	1
405	что такое	5	1
406	именно и	1	1
407	его мнению	1	1
408	мы говорили	1	1
409	мысли и	4	1
410	для объяснения	1	1
411	страх и	1	1
412	мы полагаем	3	1
413	которые в	1	1
414	друг другу	1	1
415	есть еще	1	1
416	ни было	2	1
417	источник всех	1	1
418	важный момент	1	1
419	однако в	1	1
420	на всю	1	1
421	в детской	2	1
422	как видим	1	1
423	нам для	1	1
424	быть сделан	1	1
425	и вся	2	1
426	она по	1	1
427	на один	1	1
428	что есть	1	1
429	и внешней	1	1
430	самого начала	4	1
431	на два	2	1
432	только из	1	1
433	и притом	3	1
434	к этим	1	1
435	к изучению	1	1
436	двух мирах	1	1
437	всей их	2	1
438	в самых	1	1
439	только не	1	1
440	социального и	2	1
441	в коем	1	1
442	эта сторона	1	1
443	только и	2	1
444	связано с	1	1
445	и лишь	2	1
446	пути и	1	1
447	того в	1	1
448	не говорит	1	1
449	среды но	1	1
450	в области	3	1
451	без исключения	1	1
452	и социального	1	1
453	у нас	1	1
454	предположение о	1	1
455	в момент	1	1
456	часть социального	1	1
457	отличается от	1	1
458	мы по	1	1
459	два момента	1	1
460	бы он	1	1
461	не есть	2	1
462	или поздно	1	1
463	оно не	2	1
464	на это	1	1
465	у фрейда	3	1
466	человека имеет	1	1
467	ничего общего	1	1
468	деле мы	1	1
469	этом нет	1	1
470	говорит и	1	1
471	на другой	1	1
472	только то	2	1
473	в пределах	2	1
474	о бессознательном	2	1
475	т.е как	1	1
476	всей остальной	1	1
477	сознания и	2	1
478	только свои	1	1
479	полном согласии	1	1
480	все остальные	2	1
481	эти основные	1	1
482	мы вправе	1	1
483	о ней	1	1
484	момент и	1	1
485	сводится к	2	1
486	является по	2	1
487	в известных	1	1
488	и здесь	1	1
489	не позволяет	1	1
490	переводе на	2	1
491	сила которая	1	1
492	другими словами	2	1
493	тянется к	1	1
494	и желаний	4	1
495	до сих	3	1
496	и желания	1	1
497	аналогии с	2	1
498	она не	1	1
499	других людей	1	1
500	это может	1	1
501	к нему	1	1
502	функциональной психологии	1	1
503	организма и	2	1
504	познание и	1	1
505	эти два	1	1
506	а потому	4	1
507	ним и	1	1
508	интерес к	1	1
509	в свете	1	1
510	некоторых отношениях	1	1
511	на других	1	1
512	для самого	1	1
513	это приводит	1	1
514	он что	1	1
515	но так	1	1
516	один из	2	1
517	сделать это	2	1
518	что только	1	1
519	о двух	1	1
520	к современной	1	1
521	на другие	1	1
522	как часть	1	1
523	близкое к	1	1
524	а часто	1	1
525	и так	2	1
526	по мнению	1	1
527	первой стадии	1	1
528	биологический и	1	1
529	для психоанализа	2	1
530	же и	1	1
531	оказывается в	1	1
532	конечно не	6	1
533	только на	3	1
534	то и	1	1
535	всем его	1	1
536	в итоге	2	1
537	в нашей	1	1
538	этот момент	1	1
539	в сознании	1	1
540	здесь же	2	1
541	плана в	1	1
542	мир в	1	1
543	ведь это	1	1
544	цели и	2	1
545	неизбежно приходим	1	1
546	к ним	2	1
547	при всей	2	1
548	близко к	1	1
549	как его	1	1
550	притом чисто	1	1
551	но вместе	1	1
552	вернулись к	2	1
553	в психоанализе	1	1
554	со всем	1	1
555	и тех	1	1
556	здесь в	1	1
557	а наоборот	1	1
558	дело в	1	1
559	на которые	1	1
560	вообще не	2	1
561	полагаем что	3	1
562	сомнений в	1	1
563	и делает	1	1
564	в ребенке	1	1
565	на друга	2	1
566	момент он	1	1
567	основной вопрос	1	1
568	зависит от	1	1
569	эту концепцию	1	1
570	в руках	1	1
571	чем на	1	1
572	этой точки	1	1
573	с которым	1	1
574	мир для	2	1
575	социального в	1	1
576	позволяет нам	1	1
577	и потому	3	1
578	согласии с	1	1
579	говорили что	1	1
580	и столь	1	1
581	и мир	1	1
582	предположить что	1	1
583	к следующему	2	1
584	образом и	1	1
585	применении к	1	1
586	наконец мы	1	1
587	не сознавая	1	1
588	ли все	1	1
589	в человеческом	1	1
590	том смысле	1	1
591	некоторые моменты	2	1
592	ребенка к	1	1
593	развитой нами	1	1
594	сих пор	3	1
595	человеческого поведения	2	1
596	в смысле	1	1
597	находится во	1	1
598	это последнее	2	1
599	должны быть	1	1
600	к другим	2	1
601	основное устремление	1	1
602	себя с	1	1
603	мы сталкиваемся	1	1
604	одна из	1	1
605	фрейда и	1	1
606	практики в	1	1
607	по принципу	1	1
608	еще более	1	1
609	для его	1	1
610	словами мы	1	1
611	но это	2	1
612	о поведении	1	1
613	к ее	1	1
614	жизни в	1	1
615	в психологии	1	1
616	между ними	3	1
617	не знает	2	1
618	всех других	2	1
619	же мы	1	1
620	всего как	1	1
621	своей динамикой	1	1
622	в свое	2	1
623	за шагом	1	1
624	а может	2	1
625	мышления не	1	1
626	это было	1	1
627	в своих	1	1
628	области психологии	1	1
629	как на	1	1
