N	2gram	Bakhtin_fo_2	Problema
1	и не	9	28
2	то есть	10	27
3	не только	11	24
4	только в	11	23
5	в виде	1	22
6	вовсе не	13	21
7	и в	46	20
8	в том	10	20
9	ни в	1	17
10	все эти	5	16
11	смысле слова	2	15
12	то что	7	15
13	потому что	8	15
14	точки зрения	10	14
15	у нас	2	14
16	той или	1	14
17	было бы	2	14
18	но и	9	14
19	также и	4	13
20	не в	9	13
21	или иной	2	13
22	в нашем	1	12
23	в себе	4	12
24	том что	4	12
25	с точки	8	11
26	по себе	2	11
27	прежде всего	14	11
28	отнюдь не	4	10
29	и его	12	10
30	так и	7	10
31	в качестве	3	10
32	это значит	3	10
33	не является	3	10
34	есть нечто	1	9
35	в этом	22	9
36	может быть	7	9
37	и даже	3	9
38	все это	6	9
39	но в	10	8
40	таким образом	3	8
41	если бы	1	8
42	значит что	2	8
43	что он	3	8
44	в той	2	8
45	в результате	1	8
46	и все	6	8
47	во всяком	2	8
48	то же	8	7
49	мы не	1	7
50	в ней	1	7
51	еще не	6	7
52	и с	6	7
53	это не	2	7
54	общего и	1	7
55	здесь не	2	7
56	и тем	1	7
57	есть в	1	7
58	с другой	2	7
59	именно в	2	7
60	сказать что	1	7
61	а не	4	7
62	и потому	2	7
63	есть не	1	6
64	мы имеем	2	6
65	при этом	6	6
66	всех этих	7	6
67	об этом	1	6
68	как и	8	6
69	в данном	2	6
70	же самое	3	6
71	в виду	3	6
72	и вообще	1	6
73	а также	3	6
74	что здесь	2	6
75	так что	4	6
76	по своему	2	6
77	но это	2	6
78	и от	2	6
79	другой стороны	1	6
80	в таком	1	6
81	на самом	1	5
82	действительности и	1	5
83	но не	5	5
84	как в	4	5
85	хотя и	3	5
86	в нем	5	5
87	да и	1	5
88	в них	7	5
89	в этих	3	5
90	когда мы	1	5
91	и о	2	5
92	в ее	1	5
93	данном случае	1	5
94	о том	4	5
95	можно сказать	2	5
96	своему содержанию	1	5
97	жизни и	8	5
98	уже не	3	5
99	так как	6	5
100	здесь в	6	5
101	то и	1	5
102	человеческой жизни	4	5
103	не может	2	5
104	вместе с	9	5
105	так же	2	5
106	в смысле	5	5
107	и ни	1	5
108	в целях	1	5
109	и т	14	4
110	это и	1	4
111	без всякого	2	4
112	кроме того	3	4
113	и есть	2	4
114	и наконец	6	4
115	уже в	4	4
116	в этой	2	4
117	времени и	1	4
118	с тем	2	4
119	несмотря на	1	4
120	в своей	1	4
121	в одном	7	4
122	в отношении	2	4
123	не имеет	1	4
124	в разных	1	4
125	в самой	2	4
126	здесь как	1	4
127	жизнь и	3	4
128	с ним	4	4
129	никак не	1	4
130	и во	6	4
131	во всех	11	4
132	и только	2	4
133	тем более	3	4
134	и ее	1	4
135	ни с	1	4
136	что не	1	4
137	с этим	5	4
138	как бы	10	4
139	однако не	1	4
140	и для	9	4
141	же в	4	4
142	а в	3	4
143	в то	5	4
144	самом деле	1	3
145	он как	1	3
146	в каждой	1	3
147	и на	7	3
148	он был	2	3
149	но как	1	3
150	явлений и	2	3
151	в истории	4	3
152	в своем	5	3
153	и к	2	3
154	бы и	1	3
155	учение о	1	3
156	имеем в	3	3
157	вообще не	1	3
158	т д	3	3
159	но все	1	3
160	человека в	6	3
161	в другом	3	3
162	из них	8	3
