N	2gram	Voloshinov_2	Istorich
1	и в	19	24
2	не только	13	21
3	что он	4	21
4	этих случаях	1	16
5	может быть	28	14
6	не может	18	14
7	что в	2	13
8	в этих	3	13
9	как в	1	12
10	в этом	15	12
11	и здесь	5	12
12	но и	10	11
13	это не	4	10
14	том что	10	10
15	и что	1	10
16	у него	2	10
17	мы видим	1	10
18	а в	3	10
19	все же	5	9
20	с другой	3	9
21	не в	10	9
22	о том	3	9
23	потому что	1	9
24	и другие	1	9
25	то же	16	8
26	еще не	3	8
27	что и	3	8
28	так как	3	8
29	другой стороны	1	8
30	а не	9	8
31	все это	1	8
32	или в	2	8
33	во всех	6	7
34	то что	4	7
35	в первую	1	7
36	таким образом	14	7
37	мы видели	4	7
38	одна из	7	7
39	к нему	5	7
40	что здесь	1	7
41	в том	7	7
42	вместе с	2	7
43	что это	2	6
44	но не	2	6
45	как он	1	6
46	в нем	11	6
47	он не	3	6
48	всех этих	1	6
49	как и	9	6
50	и все	6	6
51	а именно	1	6
52	того что	4	6
53	только в	8	6
54	ответ на	2	6
55	тем что	2	6
56	так же	5	6
57	во время	1	6
58	мы увидим	2	6
59	то это	1	5
60	с одной	3	5
61	но в	7	5
62	что она	1	5
63	здесь мы	3	5
64	не менее	1	5
65	с ним	1	5
66	в русской	1	5
67	ничего не	4	5
68	так и	10	5
69	представление об	1	5
70	одной стороны	3	5
71	там где	2	5
72	в тех	2	5
73	героя и	1	5
74	мы уже	6	4
75	мы не	2	4
76	как бы	19	4
77	при этом	9	4
78	мы можем	6	4
79	но все	1	4
80	точки зрения	17	4
81	в их	5	4
82	тем не	1	4
83	не имеет	3	4
84	никогда не	7	4
85	в других	1	4
86	так в	1	4
87	вовсе не	11	4
88	если не	1	4
89	в данном	5	4
90	в состоянии	1	4
91	и не	19	4
92	мы должны	1	4
93	одной из	3	4
94	например в	1	3
95	и он	2	3
96	в различных	3	3
97	в ответ	1	3
98	с его	8	3
99	что они	2	3
100	руку и	1	3
101	эта связь	1	3
102	кроме того	1	3
103	к себе	1	3
104	хотя и	1	3
105	когда он	1	3
106	и наконец	1	3
107	из этих	1	3
108	на то	4	3
109	и если	1	3
110	его в	7	3
111	уже знаем	2	3
112	кажется что	1	3
113	в них	1	3
