N	3gram	Bakhtin_Fr_2	Myslijsy
1	во всяком случае	2	7
2	в том что	1	7
3	подобно тому как	2	4
4	до сих пор	4	4
5	на то что	1	3
6	с одной стороны	3	3
7	не могут быть	1	3
8	то есть не	1	3
9	на самом деле	1	2
10	и все остальные	1	2
11	и во всех	3	2
12	после того как	1	2
13	то что в	1	2
14	только потому что	1	2
15	может быть названо	1	2
16	с другой стороны	3	2
17	для того чтобы	1	2
18	то же время	6	2
19	так и в	1	2
20	не может быть	4	2
21	в то же	6	2
22	таким образом в	1	2
23	только тогда когда	1	2
24	и связанное с	1	1
25	один и тот	1	1
26	потому что в	1	1
27	прежде всего на	1	1
28	дело в том	1	1
29	и той же	1	1
30	большей или меньшей	3	1
31	но даже и	2	1
32	то есть к	1	1
33	но он есть	1	1
34	одной стороны и	1	1
35	то есть именно	1	1
36	при этом что	1	1
37	в собственном смысле	2	1
38	и не может	1	1
39	связанное с ним	1	1
40	как и в	1	1
41	но самое это	1	1
42	путем то есть	1	1
43	по сравнению с	2	1
44	большую или меньшую	1	1
45	при этом самый	1	1
46	в большей или	3	1
47	из этих последних	1	1
48	но не только	1	1
49	что касается до	1	1
50	не только на	1	1
51	и тот же	1	1
52	в общем не	1	1
53	вряд ли можно	1	1
54	в наше время	1	1
55	в том чтобы	1	1
56	даже и в	1	1
57	в этом случае	1	1
58	о том что	3	1
59	мы можем сказать	1	1
60	то есть в	1	1
61	но все же	2	1
62	мы знаем что	1	1
63	ближе всего к	1	1
64	в большинстве случаев	1	1
65	это как бы	1	1
66	одной и той	1	1
67	не только от	1	1
68	в себе в	1	1
69	отличает ее от	1	1
70	мы видели что	1	1
