N	2gram	Vygotskiy__4	Istorich
1	и в	20	24
2	не только	15	21
3	что он	6	21
4	этих случаях	1	16
5	может быть	12	14
6	не может	6	14
7	что в	19	13
8	в этих	3	13
9	мы имеем	2	12
10	как в	5	12
11	в этом	24	12
12	в ином	2	12
13	и здесь	2	12
14	но и	9	11
15	это не	5	10
16	том что	35	10
17	и что	8	10
18	у него	2	10
19	мы видим	10	10
20	а в	2	10
21	все же	5	9
22	с другой	12	9
23	не в	4	9
24	о том	5	9
25	потому что	12	9
26	и другие	9	9
27	то же	16	8
28	еще не	2	8
29	показывает что	2	8
30	что и	9	8
31	так как	10	8
32	другой стороны	9	8
33	а не	7	8
34	все это	1	8
35	или в	1	8
36	во всех	1	7
37	то что	15	7
38	в первую	4	7
39	таким образом	25	7
40	мы видели	6	7
41	к нему	2	7
42	что здесь	2	7
43	один из	3	7
44	в том	42	7
45	вместе с	8	7
46	что это	2	6
47	но не	3	6
48	как он	4	6
49	в нем	2	6
50	он не	1	6
51	как и	9	6
52	для нас	4	6
53	того что	10	6
54	только в	10	6
55	тем что	7	6
56	так же	11	6
57	с этой	4	6
58	мы увидим	1	6
59	в чем	3	5
60	с одной	9	5
61	но в	3	5
62	что она	1	5
63	здесь мы	2	5
64	не менее	3	5
65	доказывает что	1	5
66	с ним	1	5
67	ничего не	1	5
68	так и	5	5
69	представление об	1	5
70	представляют собой	1	5
71	одной стороны	9	5
72	в тех	1	5
73	же как	6	4
74	он может	1	4
75	мы уже	5	4
76	мы не	1	4
77	представляет собой	3	4
78	как бы	7	4
79	при этом	12	4
80	мы можем	5	4
81	но все	1	4
82	не всегда	1	4
83	на первый	4	4
84	точки зрения	24	4
85	в их	12	4
86	своего рода	1	4
87	тем не	1	4
88	по существу	3	4
89	не имеет	2	4
90	никогда не	5	4
91	в других	1	4
92	совершенно ясно	1	4
93	так в	1	4
94	на вопрос	1	4
95	после того	1	4
96	с того	1	4
97	то и	1	4
98	если не	2	4
99	в данном	2	4
100	в состоянии	1	4
101	и не	8	4
102	мы должны	11	4
103	одной из	3	4
104	например в	1	3
105	видеть в	2	3
106	и он	2	3
107	в различных	1	3
108	тогда как	2	3
109	себе и	3	3
110	что они	14	3
111	хотя и	1	3
112	когда он	3	3
113	из этих	2	3
114	в дальнейшем	1	3
115	на то	5	3
116	на новые	1	3
117	том чтобы	2	3
118	и по	1	3
119	его в	6	3
120	которой он	1	3
121	и становится	1	3
122	представление о	1	3
123	знаем что	1	3
124	вопрос о	1	3
125	должны были	1	3
126	для объяснения	2	3
127	выше мы	1	3
128	в конце	1	3
129	он дает	1	3
130	задачи и	1	3
131	но они	2	3
132	как мы	13	3
133	тогда когда	8	3
134	того как	2	3
135	не все	1	3
136	видим что	2	3
137	и его	5	3
138	связи с	3	3
139	данном случае	2	3
140	не столько	1	3
141	мы рассмотрим	1	3
142	еще одна	1	3
143	это происходит	1	3
144	раньше чем	5	3
145	приходит к	3	3
146	в качестве	21	3
