N	2gram	Bakhtin_Fr_7	Hudozhes
1	и в	41	28
2	в рассказе	1	21
3	том что	4	19
4	в ее	1	18
5	и не	7	18
6	своего рода	2	16
7	в том	11	15
8	а не	2	14
9	в этом	15	13
10	не в	9	13
11	о том	6	12
12	перед нами	2	11
13	не только	5	11
14	при этом	3	11
15	как и	14	11
16	в его	12	11
17	уже не	2	10
18	в себе	11	9
19	но и	9	9
20	так и	10	8
21	между тем	1	8
22	что он	3	8
23	себя в	1	8
24	в жизни	1	8
25	может быть	4	8
26	о чем	1	8
27	я не	3	7
28	по отношению	2	7
29	тогда как	1	7
30	в мире	3	7
31	об этом	1	7
32	к тому	2	7
33	в частности	1	7
34	как это	1	7
35	и все	14	7
36	с ним	2	7
37	отношению к	2	7
38	в котором	1	6
39	то же	13	6
40	не было	3	6
41	и с	4	6
42	в своей	3	6
43	в то	10	6
44	тем что	3	6
45	это не	6	6
46	а в	5	6
47	то что	8	6
48	жизни и	3	6
49	с его	2	5
50	в этой	13	5
51	как в	5	5
52	в самом	1	5
53	что это	4	5
54	не могла	1	5
55	рядом с	4	5
56	в своем	9	5
57	у него	6	5
58	никогда не	2	5
59	ничего не	4	5
60	и его	9	5
61	она не	1	5
62	его жизни	1	5
63	только на	2	5
64	одно из	1	5
65	для него	6	5
66	как бы	7	5
67	с ее	3	5
68	что в	9	5
69	и другие	3	5
70	но не	1	4
71	человека в	2	4
72	он не	4	4
73	и уже	1	4
74	в других	1	4
75	же время	9	4
76	и сама	2	4
77	и о	1	4
78	что они	1	4
79	только в	6	4
80	в качестве	9	4
81	что и	5	4
82	говорит о	1	4
83	превращается в	1	4
84	не может	3	4
85	человека и	1	3
86	едва ли	1	3
87	по его	1	3
88	в ней	5	3
89	еще не	2	3
90	и на	4	3
91	для других	1	3
92	как он	2	3
93	в нем	7	3
94	можно было	3	3
95	жить в	1	3
96	что все	2	3
97	мы уже	12	3
98	было бы	4	3
99	в это	3	3
100	в них	7	3
101	несмотря на	3	3
102	в этих	2	3
103	что было	1	3
104	как о	3	3
105	на него	1	3
106	со своим	1	3
107	к себе	1	3
108	как только	1	3
109	же самое	1	3
110	в человеке	2	3
111	и это	5	3
112	что у	3	3
113	все его	3	3
114	это была	3	3
115	к нему	5	3
116	одной из	2	3
117	с ними	3	3
118	и ее	2	3
119	теперь же	1	3
120	характерно что	2	3
121	в одном	3	3
122	что на	1	3
123	все время	2	3
124	прежде всего	11	3
125	у всех	1	3
126	так же	5	3
127	в состоянии	2	3
128	все это	10	3
129	или в	2	3
130	все они	6	3
131	на фоне	1	3
132	героя и	1	3
133	есть и	3	3
134	самом деле	1	3
135	все что	4	3
136	говорили о	1	2
137	и то	2	2
138	в первом	1	2
139	той же	3	2
140	а как	1	2
141	который в	1	2
142	он знает	2	2
143	они были	1	2
144	он сам	1	2
145	не знала	1	2
146	отношение к	2	2
147	другой день	1	2
148	все же	1	2
149	и к	5	2
150	но в	8	2
151	точкой зрения	1	2
152	та же	4	2
153	в нашем	1	2
154	и становится	1	2
155	тому же	1	2
156	мысли и	1	2
157	но именно	3	2
158	о которой	1	2
159	не как	1	2
160	на этом	5	2
161	оно не	2	2
162	не будет	1	2
163	не с	1	2
164	его в	3	2
165	это было	2	2
166	характер и	1	2
167	автора и	1	2
168	обратимся к	1	2
169	место в	4	2
170	от своего	1	2
171	с точки	3	2
172	знает и	1	2
173	жизни с	1	2
174	что я	1	2
175	нельзя было	1	2
176	с такою	1	2
177	сам он	3	2
178	дело не	2	2
179	того как	5	2
180	одна из	4	2
181	не по	1	2
182	ему в	1	2
183	в основе	1	2
184	к той	1	2
185	обращенной к	1	2
186	они и	2	2
187	как мы	11	2
188	на другой	2	2
189	данном случае	1	2
190	мысль о	1	2
191	она может	1	2
192	роль в	2	2
193	на свой	1	2
194	с собой	1	2
195	во второй	2	2
196	том как	2	2
197	в последней	4	2
198	все те	2	2
199	о нем	3	2
200	и т.д	2	2
201	в другом	1	2
202	в смерти	1	2
203	а также	2	2
204	жизни он	1	2
205	только когда	1	2
206	во втором	1	2
207	и об	1	2
208	один из	1	2
209	здесь не	1	2
210	дело с	1	2
211	ли он	1	2
212	он уже	1	2
213	и у	5	2
214	в виде	1	2
215	его и	1	2
216	себе в	1	2
217	из них	3	2
218	вовсе не	7	2
219	ее на	1	2
220	другого и	1	2
221	как у	1	2
222	именно в	2	2
223	еще и	1	2
224	однако и	1	2
225	когда же	1	2
226	нет ничего	1	2
227	вместе с	5	2
228	в данном	2	2
229	видит в	1	2
230	с такой	1	2
231	в контексте	1	2
232	и от	8	2
233	только для	1	2
234	и для	5	2
235	в двух	1	2
236	это уже	1	2
237	потому что	5	2
238	точки зрения	5	2
239	между ними	1	2
240	и эта	3	2
241	сказать что	1	2
242	они все	1	2
243	как на	1	2
244	тем самым	3	2
245	тайны и	1	2
246	отношения к	1	1
247	одним из	1	1
248	например в	3	1
249	дел и	2	1
250	функции в	1	1
251	и через	1	1
252	не остается	1	1
253	тех же	1	1
254	это и	1	1
255	к небытию	1	1
256	было как	2	1
257	последней главе	3	1
258	здесь и	2	1
259	и так	2	1
260	отметим еще	1	1
261	к другому	1	1
262	с изображением	1	1
263	к рассказу	1	1
264	момент когда	1	1
265	также и	2	1
266	жизни для	1	1
267	и игра	1	1
268	пока он	2	1
269	мы имеем	2	1
270	мы не	2	1
271	что между	2	1
272	истины и	1	1
273	со смертью	1	1
274	не была	1	1
275	время здесь	2	1
276	в сущности	4	1
277	время как	1	1
278	принадлежит к	1	1
279	не совсем	2	1
280	и реальным	1	1
281	в каждой	2	1
282	это время	1	1
283	ах как	1	1
284	и самого	2	1
285	также о	1	1
286	он был	3	1
287	на них	3	1
