N	3gram	Medvedev_F_3	Istorich
1	и т д	6	16
2	в этих случаях	1	10
3	с другой стороны	5	8
4	не только в	1	5
5	о том что	1	5
6	так же как	1	4
7	с одной стороны	1	4
8	мы имеем в	1	4
9	тем не менее	2	4
10	в том что	3	4
11	этой точки зрения	1	3
12	мы уже знаем	2	3
13	с этой точки	1	3
14	отца к сыну	1	3
15	не может быть	14	3
16	в данном случае	4	3
17	от отца к	1	3
18	дело не в	2	3
19	уже знаем что	2	2
20	в одной из	1	2
21	и в других	1	2
22	как это происходит	1	2
23	до сих пор	1	2
24	так как он	1	2
25	лежит в основе	1	2
26	так и в	2	2
27	т е в	1	2
28	это происходит в	1	2
29	мы не можем	2	2
30	другой стороны и	1	2
31	но все же	1	2
32	что это не	1	2
33	они пришли к	1	2
34	от всех других	2	2
35	то же что	2	2
36	как и в	1	2
37	мы увидим что	2	2
38	о том как	2	1
39	может продолжаться до	1	1
40	нуждается ни в	2	1
41	хотя и не	1	1
42	она никогда не	1	1
43	так же неверно	1	1
44	к сыну а	1	1
45	с точки зрения	14	1
46	мере того как	1	1
47	а не в	3	1
48	но так как	1	1
49	по отношению к	3	1
50	же неверно как	1	1
51	те случаи когда	1	1
52	что в данном	1	1
53	в самом деле	4	1
54	вовсе не от	1	1
55	по мере того	1	1
56	нам кажется что	2	1
57	в этом случае	1	1
58	продолжаться до бесконечности	1	1
59	в своей работе	1	1
60	то же самое	3	1
61	в нем и	2	1
62	таким образом сама	1	1
63	что ни в	1	1
64	в чистом виде	1	1
65	в зависимости от	5	1
66	сама по себе	1	1
67	бы то ни	4	1
68	и т п	5	1
69	в большинстве случаев	4	1
70	вовсе не вытекает	1	1
71	можно было бы	1	1
72	одна из них	1	1
73	а иногда и	1	1
74	говорит о том	1	1
75	вместе с тем	3	1
76	в предыдущей главе	1	1
77	и что в	1	1
78	то ни было	4	1
79	и тот же	1	1
80	т е с	2	1
81	друг на друга	1	1
82	это не так	1	1
83	в связи с	4	1
84	но в данном	1	1
85	в наши задачи	1	1
86	не может и	1	1
87	не нуждается ни	2	1
88	же самое и	1	1
89	один и тот	1	1
90	не в качестве	1	1
91	но уже в	2	1
92	т е предполагают	1	1
93	в этом же	1	1
94	не только на	1	1
95	ту или иную	1	1
96	с тем и	1	1
97	совершенно очевидно что	1	1
98	к тому что	2	1
99	она не может	1	1
100	ни в каких	2	1
101	как мы видели	2	1
102	мы видели что	2	1
