N	3gram	Bakhtin_Pr_2	Istorich
1	и т д	4	22
2	не может быть	4	7
3	тем не менее	2	6
4	более или менее	3	5
5	с другой стороны	3	5
6	до сих пор	7	5
7	мы увидим что	1	5
8	в большинстве случаев	8	4
9	с одной стороны	1	4
10	на то что	2	4
11	в том что	1	4
12	дело в том	1	3
13	по отношению к	5	3
14	то же самое	1	3
15	то время как	2	3
16	в то время	2	3
17	в связи с	1	3
18	друг с другом	4	3
19	о том что	1	3
20	но все же	2	3
21	можно было бы	3	3
22	но в отличие	1	2
23	мере того как	1	2
24	по мере того	1	2
25	в этих случаях	2	2
26	бы то ни	1	2
27	но и в	1	2
28	на этот вопрос	2	2
29	а не на	1	2
30	то ни было	1	2
31	в отличие от	4	2
32	то мы не	1	2
33	все же не	1	2
34	как мы увидим	3	2
35	большей или меньшей	1	2
36	само по себе	1	2
37	если бы он	1	1
38	он живет в	1	1
39	но кроме того	1	1
40	иметь в виду	1	1
41	уже не может	1	1
42	прежде всего в	1	1
43	в этом смысле	2	1
44	кажется что в	1	1
45	так что в	1	1
46	никак не может	3	1
47	о том как	1	1
48	одной стороны и	1	1
49	же как и	1	1
50	этот вопрос всегда	1	1
51	как один из	1	1
52	сами по себе	1	1
53	друг на друга	2	1
54	а может быть	1	1
55	так как если	1	1
56	почвой на которой	1	1
57	и т п	9	1
58	настолько тесно что	1	1
59	всем этим явлениям	1	1
60	возникает вопрос о	1	1
61	же относится и	1	1
62	в значительной степени	1	1
63	с другом что	1	1
64	его отношения к	1	1
65	но в то	3	1
66	таким образом и	1	1
67	по существу своему	1	1
68	на которой он	1	1
69	не найдем ни	1	1
70	как мы это	1	1
71	т е если	1	1
72	а не как	1	1
73	в большей или	1	1
74	той почвой на	1	1
75	мы не найдем	1	1
76	никогда не пользуется	1	1
77	лишь тогда когда	1	1
78	нет мы увидим	1	1
79	не менее и	1	1
80	так как его	1	1
81	в такой форме	1	1
82	никогда не может	2	1
83	в одном из	1	1
84	приведем еще один	1	1
85	но здесь он	1	1
86	на друга и	2	1
87	без другого и	1	1
88	а что он	1	1
89	смысле этого слова	1	1
90	если бы не	1	1
91	по себе но	2	1
92	после того как	1	1
93	как он их	1	1
94	и что он	1	1
95	и в нем	1	1
96	все это не	1	1
97	к тому же	3	1
98	но тем не	1	1
