N	3gram	Vygotskiy__6	Komedia
1	едва ли не	1	5
2	в том что	19	5
3	вместе с тем	2	4
4	на этот раз	1	4
5	для того чтобы	8	4
6	по отношению к	10	3
7	в том числе	1	3
8	в связи с	2	3
9	в первую очередь	3	3
10	в то время	6	3
11	в силу этого	1	2
12	в этом смысле	2	2
13	в ответ на	1	2
14	до сих пор	3	2
15	в отличие от	1	2
16	то время как	5	2
17	с одной стороны	1	2
18	то что он	2	2
19	и в силу	1	2
20	в самом начале	4	2
21	независимо от того	2	2
22	после того как	1	2
23	к тому что	7	2
24	можно было бы	5	2
25	друг с другом	5	2
26	что и в	1	2
27	не в состоянии	2	1
28	иначе обстоит дело	1	1
29	мы попытаемся приложить	1	1
30	время как в	1	1
31	мы имеем дело	2	1
32	потому что в	1	1
33	в самом деле	1	1
34	никак не может	1	1
35	в том же	2	1
36	вперед по сравнению	1	1
37	с точки зрения	10	1
38	на первый план	1	1
39	только в том	1	1
40	и во всех	1	1
41	с самого начала	7	1
42	по своему содержанию	1	1
43	действия и из	1	1
44	то что в	1	1
45	том числе и	1	1
46	точно так же	1	1
47	было вызвано тем	1	1
48	нечто такое что	1	1
49	той или иной	1	1
50	в этой области	2	1
51	в первом случае	3	1
52	можем представить себе	1	1
53	этого нет и	1	1
54	это было вызвано	1	1
55	обстоит дело с	1	1
56	по сравнению с	14	1
57	имеем дело с	1	1
58	в любой другой	1	1
59	действия в этой	1	1
60	с другой стороны	2	1
61	вместо того чтобы	2	1
62	не может быть	2	1
63	тем обстоятельством что	1	1
64	только в связи	1	1
65	на фоне которых	1	1
66	что он не	1	1
67	то обстоятельство что	1	1
68	в свою очередь	1	1
69	связи с этим	1	1
70	из этого ряда	1	1
71	то окажется что	1	1
72	вызвано тем обстоятельством	1	1
73	не только в	1	1
74	но в этом	1	1
75	во второй половине	1	1
76	как мы знаем	1	1
77	друг от друга	1	1
78	что в каждом	1	1
79	тем не менее	1	1
80	к выводу что	1	1
81	в пределах одного	1	1
82	как мы видели	4	1
